EpochTime,feelings_symptoms,smell_description,smell_value,zipcode
1515606910,Headache,Industrial,3,15217
1515608097,,Rotten eggs,5,15232
1515609762,headache ,Sulfur smell still persisting.,4,15218
1515610855,,,3,15206
1515610992,,Rotten eggs,4,15224
1515611686,,Industrial ,3,15213
1515612760,,,4,15217
1515613015,Sneezing,Coal smoke smell,3,15213
1515613206,Headache,Sulfur,4,15217
1515613673,,Industrial ,4,15217
1515613676,,Industrial,5,15213
1515613688,"Headache, irritated nasal passage",Industrial,5,15224
1515614083,Coughing ,Industrial ,3,15218
1515614477,,Sulfur,3,15213
1515614578,,,5,15232
1515615878,,Burning metal ,4,15213
1515616600,Headache,"Strong sulfur, can smell it inside, outside is unbearable",5,15260
1515616762,,Industrial/rotten-eggs,5,15217
1515621043,,Burning,4,15213
1515622536,,Burning coal like industrial odorI ,3,15222
1515627295,,,4,15206
1515663958,Headache and nauseated,Industrial,4,15218
1515666747,Pungent stinging in the nose.,Industrial,4,15221
1515667649,,industrial,4,15208
1515669520,,Sulfur,4,15217
1515670241,,Sulphur ,3,15218
1515670951,,sulfer,5,15221
1515671603,,Industrial ,4,15206
1515671689,,Sulfur Stench. US Steel.,4,15218
1515672754,Nose and throat irritation,Industrial. Sulfur,4,15217
1515672880,,Industrial,5,15217
1515673029,Stuffy nose,Sulfur smell,4,15217
1515673487,,Industrial,5,15206
1515673563,,,5,15218
1515674272,,Industrial,4,15217
1515674302,,Industrial ,4,15217
1515674308,"headache, loss of appetite, nausea",foul morning smell,3,15217
1515674447,,,3,15217
1515674581,,Rotten eggs,4,15218
1515674607,,Toxic and industrial,5,15217
1515674631,,,4,15217
1515674772,,Rotten eggs.,3,15206
1515674774,,Sulfur,3,15217
1515674804,,,4,15217
1515674837,,Rotten egg,5,15208
1515674892,,"Chemicals, industrial ",5,15218
1515675003,,Industrial,3,15219
1515675177,,Industrial smell,4,15217
1515675226,,Sulfur-like,3,15206
1515675352,,,4,15217
1515675354,None yet,Industrial,4,15218
1515675621,No,Burning gas ,4,15217
1515675948,,Sulfur exhaust ,4,15217
1515676021,Headache ,Metallic industrial ,4,15219
1515676110,,Wind tells me the usual story,4,15224
1515676230,Irritation ,Industrial ,5,15217
1515677329,Eye irratation,Industrial,4,15221
1515677429,,"Toxic, sulphuric ",3,15208
1515677446,,sulfur,4,15217
1515677560,,Sulfur industrial,4,15217
1515677848,,"Industrial, fumes",4,15206
1515678005,,Sulfur,3,15206
1515678605,,Industrial sulrfur-like stink,4,15217
1515678673,Headache,Industrial.,3,15206
1515678782,,Industrial ,3,15218
1515678854,"Headache, nausea","Industrial, sulfurish, acrid",5,15217
1515678950,,"Oily, industrial",3,15217
1515679125,,"Haziness, industrial smell",4,15217
1515679432,,Industrial,3,15217
1515679442,,Industry,5,15217
1515679445,,Sickening industrial stench.,4,15206
1515679565,,Sulfur,5,15218
1515679631,,,5,15217
1515679756,,,5,15232
1515679976,,Industrial and rotten eggs,4,15217
1515680154,,,5,15208
1515682332,,,3,15217
1515682831,"tightness in chest, mental distress ",Same old sulfur and industry stench ,4,15206
1515683711,Headache,Thick smell of oil or grease,5,15224
1515685035,Eye burn,Industrial,3,15206
1515690029,,,3,15213
1515691051,,pollution,4,15206
1515696818,,"Industrial, burning",4,15208
1515704418,,"Rotten eggs, horrible stench",4,15217
1515711617,Clogged sinuses,Gas-like,4,15104
1515719083,,Sulfur,3,15104
1515722814,,Sulfur,5,15218
1515743726,,,5,15217
1515748825,,Sulfer,4,15217
1515759092,,"Oily, industrial",3,15217
1515761263,,,2,15217
1515761462,,Chemical,4,15221
1515762047,Itchy nose,Industrial ,2,15217
1515762675,,Same old mix of coke plant & diesel stench,4,15208
1515764555,,Industrial sulfur ,4,15213
1515765100,Discomfort; wish I didnt have to breathe,Industrial pollution,5,15213
1515765399,"Lungs hurt, nose burns",Industrial burning. ,5,15207
1515777043,,Burning ,5,15221
1515879115,,"Toxic, sulphuric ",3,15208
1516029160,,,3,15217
1516052200,Overall unpleasant. ,"Greasy food, oil, engine exhaust",3,15213
1516057155,Headache ,"Industrial, sulfur",5,15104
1516107699,Headsche,Gasoline with oil,4,15217
1516163103,,,1,15219
1516191923,Can't breathe.,Industrial,4,15217
1516195145,,Industrial,4,15208
1516248805,At 74 AQI..swollen tongue... can't breathe.,Industrial,4,15217
1516328141,Making my throat feel weird,Burning rubber. Ew,4,15217
1516328367,,chemical,3,15217
1516329054,,Burning rubber,4,15232
1516329272,,Industrial. The smell is toxic bass as I left work todo,5,15208
1516329366,,,5,15213
1516329555,,very disturbing. not coke like usual. toxic plastic smell,5,15206
1516330209,,"Burning, chemically smell",5,15206
1516330420,,Toxic fire smell in sq hill,5,15217
1516331011,,Smells like burning plastic,4,15224
1516331518,,industrial,3,15201
1516331760,"Yeah, it smells so bad ",Smells like chemicals,5,15217
1516332153,Eye irritation headache,Burnt plastic ,5,15222
1516332229,,Burning plastic ,4,15224
1516333291,Throat irritation ,Burning tires or plastic,3,15224
1516333484,,Chemical smell,5,15206
1516333682,,Industrial,5,15201
1516335082,None,Burning rubber/chemicam,5,15201
1516382114,,,1,15219
1516395785,,,3,15213
1516409025,,,1,15206
1516453157,,,1,15206
1516506943,"Headache, scratchy throat",Sulfur,4,15221
1516507353,Cant take s full breath,Sulfur ,4,15221
1516513972,,Sulfur industrial ,3,15221
1516515284,"Throat irritation, nausea, burning sinuses",Rotten eggs/sewage ,5,15217
1516521385,Burning in eyes and throat,"Clairton sulphur smoke, indoors",4,15218
1516528751,Nausea,Rotten egg smell,3,15218
1516553278,Headache and sore throat ,Industrial ,5,15219
1516567978,Shortness of breath ,No smell,3,15217
1516605279,,Sulfur,3,15217
1516606812,,"Oily, industrial",4,15217
1516621541,,sulfur,5,15221
1516622050,"Eye irritation, raw throat",Rotten eggs,4,15218
1516622071,,Industrial/sulphur,3,15221
1516622675,headache,rotten eggs.,4,15104
1516623200,"Stuffy nose, congestion.",Metallic,3,15217
1516623657,NA,Garbage odor,3,15221
1516624534,Im sad,Industrial ,3,15217
1516624712,,,3,15217
1516624751,,Strong diesel exhaust ,4,15206
1516624988,,burnt organic chemical smell,3,15217
1516626000,,,5,15217
1516626611,,,5,15224
1516626817,,methane sulfur industrial,3,15213
1516627558,No,Industrial Mill smell,3,15207
1516627657,,Rotten eggs,3,15232
1516627903,,Coal,3,15217
1516627933,No,"Industrial, sulfuric",4,15206
1516628004,,"Industrial, non-acrid. ",5,15206
1516628055,,"Lingering intense car fumes, industrial ",3,15213
1516628932,"Headache, eye irritation, asthma ",Sulfurous ,5,15224
1516629203,,"PM, CO2 & VOCs all pretty high, yet air smells like dryer sheets so I'm guessing it is coming from ETC laundromat.",3,15218
1516629406,"Headache, sore throat","Industrial, chemical burning ",4,15217
1516629976,Trouble breathing,"Coke plant, burning wood, acrid",3,15213
1516632454,,"Industrial, sulfer",4,15207
1516633796,,Industrial,4,15208
1516635673,,,3,15217
1516635852,Mild nausea,Industrial crap again ,4,15213
1516636526,,Industrial / acrid,4,15207
1516637469,Lightheaded ,Industrial ,3,15217
1516637618,,Industrial ,3,15213
1516637955,Congestion ,Horrible acrid woot smell from steel mill.,5,15217
1516638273,,,4,15217
1516639331,,Industrial power plant ,5,15217
1516641137,,Industrial,2,15206
1516641280,Irritated nasal passage,Acrid industrial smell,3,15224
1516641749,,Industrial,4,15206
1516644298,Headache,Industrial rotten egg smell from the Braddock Steel Mill,4,15221
1516658846,,Industrial ,4,15217
1516658901,,Industrial smoke/burning rubber?,4,15232
1516659886,,Industrial ,2,15217
1516661345,,Industrial,3,15224
1516665028,,Industrial ,5,15217
1516666712,,Industrial,4,15217
1516667538,Headache,Industrial exhause,5,15218
1516670827,,,4,15217
1516673742,Sore throat,Industrial / chemical,4,15206
1516677416,,Coke ,4,15217
1516712428,,,4,15221
1516715103,Swollen... can't breathe,,4,15217
1516721871,,,1,15206
1516741411,,Industrial burnt brakes smell,3,15201
1516752217,,,1,15218
1516882534,,,1,15208
1516884395,,casting at M&T,3,15201
1516900070,,"Industrial, thick ",5,15217
1516962911,Stinging in the nose.,Industrial,2,15221
1516963321,Headace,Rotten eggs,5,15217
1516963984,"Dry eyes, congestion ",Sulphur ,3,15218
1516968074,,Sulfur,5,15206
1516968122,,"Coal, Sulfur. CO2, VOCS up sharply. PM ramping up. Co. Airport reports winds from South.",3,15218
1516968360,No ,"Burning metal, industrial ",3,15201
1516968605,Sinuses irritated,Coke,5,15201
1516968712,,kind of a burnt organic material smell,3,15217
1516969787,"Stomach ache, headache",Industrial ,5,15206
1516969788,,Industrial,4,15232
1516970399,Nausea,Industrial sulfurous ,5,15206
1516970685,,Sulfur / industrial,4,15206
1516970911,,Industrial,3,15217
1516971097,,,3,15208
1516971127,,Industrial sulfur getting stronger.,4,15218
1516971393,,pollution,5,15206
1516971417,,Industrial,3,15206
1516971735,,,1,15217
1516971940,,Industrial ,3,15221
1516972525,,,3,15206
1516972589,,Sulfur-like,3,15206
1516972656,,"Industrial, sulfurous",3,15206
1516972669,"Dry throat, coughing","Oily, industrial",4,15217
1516973443,,Acrid.,3,15206
1516973677,,,4,15206
1516973849,,,2,15217
1516974449,,,4,15232
1516974649,Cough,Natural gas and sulphur mixed,4,15221
1516974980,,,4,15217
1516975073,Sulphur industrial ,,4,15221
1516975423,,acrid,3,15217
1516975969,"Nausea, trouble breathing. ","Acrid, unbeatable, penetrates through walls of house. ",5,15213
1516978257,Cough. Sore throat. Asthma symptoms ,Sulfur ,3,15221
1516996648,,,1,15213
1517004629,"Sore throat, headache",,4,15217
1517005968,"Headache, throat irritation ",Strong sulfur,5,15221
1517009678,Difficulty taking deep breath,Industrial,3,15221
1517010411,,Sulfur industrial,5,15221
1517011629,,,1,15217
1517016184,,Rotten eggs,3,15217
1517016377,,,3,15217
1517016637,,Industrial ,3,15217
1517018360,,,4,15208
1517019578,,Industrial ,5,15217
1517019895,,Industrial,3,15206
1517020435,The smell is in my house!,Sulfur ,4,15206
1517020485,,"Burning, sulfur smell",4,15217
1517020918,,Sulfur,3,15206
1517021306,"Eye irritation, headache ",Industrial sulfur ,5,15217
1517021365,Not yet,Industrial gas,2,15232
1517021385,,Burning plastic ,4,15217
1517021752,,Industrial ,3,15208
1517021999,Headache ,Rotten eggs,4,15217
1517022219,Nose and throat irritation,Asphalt dmell,5,15206
1517022270,"Dry eyes, throat irritation, cough",Sulphur,4,15218
1517022674,,Sulfur,4,15206
1517022694,Anger,The smell of living to only 60,5,15218
1517023221,Light headache.  Very unpleasant odor.,"Industrial sulfur smell inside. Outside PM, CO2 & VOCs have ramped up sharply this evening. Winds SSE. Pulmage from ET.",4,15218
1517023417,,Awful strong sulfur smell! ,5,15217
1517023485,,Industrial ,2,15217
1517024001,,Strong sulfur smell in the air,4,15217
1517024463,Nausea,Industrial sulfur burning,5,15206
1517024940,,Industrial,5,15217
1517025035,,Rotten eggs,5,15217
1517025739,,,4,15221
1517025744,Stuffed nose,Sulphur ,4,15217
1517026107,no,eggs,4,15208
1517026171,I can taste it and sore throat,Rotten eggs,5,15208
1517026318,,Rotten eggs ,5,15217
1517026449,"Nausea, headache",Sulfur,5,15206
1517026872,,Rotten eggs,5,15221
1517027352,,,4,15221
1517028622,,Sulfur,5,15206
1517028767,,Weird sulfur. . ,3,15206
1517029733,"Sore throat, nose hurts when breathing ","Rotten eggs, industrial, ",5,15217
1517030476,,Sulphur,5,15218
1517032795,,"Oily, industrial, putrid, yuck!",5,15217
1517037107,,Sulfur,5,15218
1517037334,"Its so bad, that it is coming through closed windows!? As soon as the temps rise, we have to endure this toxic stench? ",Coke,5,15201
1517038870,,sulfur,3,15217
1517051630,Swollen.. can't breathe.,,4,15217
1517053949,,Industrial sulfur,3,15208
1517058020,eye irritated,"industrial, rotten eggs",4,15104
1517061763,,Industrial,3,15221
1517064349,"Sore throat, headache, poor sleep ",Sulfur,5,15221
1517065596,Headache,"Rotten-eggs, gun powder",5,15217
1517068906,"Headache, nasal congestion, nausea","Industrial - chemical, like sulfur",4,15207
1517088822,,"Exhaust, smoke, burning wood",3,15217
1517097631,,,1,15218
1517099863,,Coke plant,5,15218
1517104223,,Sulfur,3,15221
1517106271,headache nausea,musty foul burnt smell,4,15217
1517142319,Swollen can't breathe,,4,15217
1517157758,,,1,15213
1517162456,,,1,15232
1517177676,,,1,15221
1517184378,,,1,15217
1517192007,,,1,15217
1517194864,,,1,15218
1517229020,,Smoke ,3,15232
1517229657,eye irritation ,Burning metal,4,15206
1517229730,Sore throat ,"Industrial, burning",3,15104
1517230853,Itchy nose,Industrial ,3,15217
1517237065,,,1,15207
1517237214,,Industrial ,3,15224
1517252719,,"Industrial, metallic smell ",3,15217
1517254057,,Sulfur,3,15217
1517254568,,Industrial ,3,15206
1517255454,,Industrial sulfur,5,15217
1517255741,,Industrial ,5,15217
1517256201,,Industrial burning,4,15217
1517256567,,Industrial,3,15206
1517256742,,Industrial,2,15218
1517256768,,"Industrial, sulfur",4,15217
1517256839,"Nose and throat burn, short of breath ",,4,15217
1517256962,,Sulfur,3,15213
1517257035,,Industrial ,4,15232
1517257118,,,5,15206
1517257236,,,3,15213
1517257391,Headache.,Industrial,5,15206
1517257402,,Industrial fart smell,5,15206
1517257647,,Industrial power plant ,5,15217
1517257768,,Coal,3,15217
1517257916,,Industrial ,5,15206
1517258220,,industrial,3,15208
1517258687,"Just got outside, but it sucks",Industrial. Clairton maybe? Braddock?,3,15217
1517259812,,Industrial ,3,15217
1517260776,,"Toxic, sulphuric ",3,15208
1517262268,,"Diesel, coal smell, smoke smell",3,15217
1517270456,,,4,15213
1517317355,,,1,15218
1517321273,Head ache.,Industrial. Fuel. Diesel and gas.,3,15104
1517345321,,Metallic smell,4,15201
1517359865,,Car exhaust ,3,15217
1517394745,,,5,15208
1517395576,"Nausea, stuffy nose, dry eyes ",Rotten egg / sulphur ,4,15218
1517400218,,,4,15208
1517403603,Headache ,Gasoline,2,15217
1517414722,,Industrial ,3,15206
1517421071,Headache and congestion,Infustrial,5,15221
1517432453,,steel,4,15217
1517437520,Headache,"Industrial, sulfur",3,15221
1517441294,"Asthma, burning chest and eyes","Sulfur, burning industrial ",4,15221
1517448354,Shortness of breath ,Wood fire and diesel ,4,15213
1517459404,"Sneezing, chest tightness. Insomnia ",Sulfur and industrial oil scent ,5,15221
1517461215,Eye and throat irritation cant be outside even for a minute,Rotten eggs sulfur smell,4,15221
1517475862,itchy runny nose eyes histimine attack,,3,15217
1517491857,Respiratory distress & attack,Benzine from McConway & Torley!,5,15201
1517492453,,,1,15208
1517518302,Cannot take a full breath outside or open the windows otherwise I choke!  ,Woodsmoke,4,15221
1517593670,,,1,15213
1517594200,,,1,15213
1517595931,,,1,15207
1517616366,,Wood Smoke.,4,15218
1517626951,,Smells like glue!,3,15217
1517653879,,,4,15208
1517664220,,,1,15217
1517694068,,,1,15217
1517711838,"Sore throat, can taste the smell, burning eyes","Sulfur; rotten, stinky ",4,15221
1517751390,Headache,Sulphur industrial,4,15221
1517758406,,Industrial smoke,3,15218
1517762075,,Wood smoke. Local wind is out of NE.,4,15218
1517765565,,Industrial exhaust air,4,15232
1517771863,"Its chocking me, cant take a full breath outside, some is creeping in from under my windows and doors.  My nose is stuffed up cant breath through it at all. ",Woodsmoke ,4,15221
1517783681,coughing,"acrid, asphalt/burning rubber",3,15206
1517788853,,"smoke, industrial",4,15232
1517793570,"difficulty breathing, coughing","industrial, acrid, asphalt, burning rubber",4,15206
1517860417,Swollen mouth and tongue.,,3,15217
1517875232,,,1,15213
1517876400,,Woodsmoke,2,15213
1517890896,,,1,15217
1517908629,,Sulphur smell,3,15217
1517921862,Cough,Emissions,3,15217
1517922565,,M&T,3,15201
1517950343,,"Asphalt, acrid",3,15201
1517951886,,"asphalt, sickly sweet, noticable haze",3,15222
1517961692,,"Rotten eggs, deisel fumes, chemical",4,15217
1517968779,It is so bad I can smell it in my house!!!!  My nose is stuffed up and my throat is burning ,Intense woodsmoke ,5,15221
1518053439,,Woodsmoke,3,15218
1518058001,,"Exhaust, stale chemical",2,15217
1518122717,None,Industrial ,2,15213
1518140939,,,1,15217
1518165891,,Industrial,4,15217
1518167376,Awakened by it.,"House smells oof sulfur. Outdid PM, VOCs & CO2 are up sharply. Wind S to SSE.",5,15218
1518169818,"Dry eyes, cough",Sulphur,4,15218
1518172289,,,4,15232
1518177261,,,3,15224
1518184234,"Cough, dizzy, bad smell",Diesel,5,15217
1518185481,Headache,Diesel from trucks,3,15104
1518191265,,Smoke-like,4,15217
1518194902,,Chemical ,3,15206
1518196176,,Subtly industrial,3,15217
1518197481,,,5,15232
1518201389,,,3,15208
1518204972,Swollen can't breathe,,4,15217
1518205850,,Coal smell in air all day.,3,15218
1518206437,Sore throat,Industrial ,4,15221
1518206546,,sulfer,3,15221
1518207168,,Sulfurous,2,15218
1518209691,"Stuffy nose, cant breathe burning eyes",Woodsmoke ,3,15221
1518213072,,industrial,5,15208
1518214195,,,5,15217
1518214242,,,5,15217
1518214532,Hurts my nose and headache ,Industry ,4,15221
1518215285,"Burning eyes, throat, and nose",Rotten eggs,5,15221
1518215607,,Still smells like coal tar.,3,15218
1518216573,,Terrible rotten eggs ,5,15221
1518217813,Sore throat ,"Industrial, like burning plastic",4,15104
1518220829,,,4,15208
1518220881,No,Industrial,3,15218
1518223530,Nose and throat irritation. Difficulty breathing,Industrial rotten eggs ,5,15221
1518225909,,Industrial sulfur ,3,15206
1518226127,,Industrial sulfur ,5,15206
1518229456,,"Toxic, sulphuric ",3,15208
1518230118,Sore throat ,Industrial ,4,15206
1518230298,"Upset stomach, hard to breath","Industrial, sulfur",5,15104
1518230642,Nausea,Industrial and rotten egg,5,15206
