EpochTime,3.feed_26.OZONE_PPM,3.feed_26.PM25B_UG_M3,3.feed_26.PM10B_UG_M3,3.feed_26.SONICWS_MPH,3.feed_26.SONICWD_DEG,3.feed_26.SIGTHETA_DEG
1512156600,0.027000000000000003,9.0,21.0,3.0,231.0,47.9
1512160200,0.026000000000000002,25.0,22.0,2.3,252.0,39.2
1512163800,0.024,22.0,24.0,2.0,275.0,31.7
1512167400,0.008,14.0,31.0,1.5,355.0,26.1
1512171000,0.003,11.0,39.0,1.6,15.0,26.2
1512174600,0.003,15.0,34.0,2.0,12.0,15.7
1512178200,0.003,18.0,36.0,2.2,12.0,17.4
1512181800,0.003,21.0,32.0,1.7,13.0,27.3
1512185400,0.003,19.0,35.0,2.3,10.0,19.1
1512189000,0.003,23.0,27.0,1.6,357.0,15.2
1512192600,0.003,26.0,33.0,1.6,10.0,20.1
1512196200,0.003,25.0,26.0,1.8,3.0,18.0
1512199800,0.003,19.0,32.0,2.3,9.0,16.3
1512203400,0.003,29.0,31.0,1.5,11.0,17.2
1512207000,0.003,12.0,33.0,2.3,10.0,24.8
1512210600,0.003,20.0,27.0,1.7,1.0,21.4
1512214200,0.004,23.0,31.0,1.2,318.0,32.3
1512217800,0.004,26.0,31.0,1.2,17.0,37.6
1512221400,0.005,21.0,32.0,1.7,0.0,27.6
1512225000,0.005,28.0,31.0,1.7,337.0,28.3
1512228600,0.006,18.0,42.0,1.5,304.0,46.4
1512232200,0.008,22.0,33.0,1.2,340.0,51.7
1512235800,0.018000000000000002,20.0,32.0,2.4,319.0,34.3
1512239400,0.013000000000000001,26.0,38.0,2.0,217.0,38.5
1512243000,0.013000000000000001,35.0,34.0,3.1,132.0,48.7
1512246600,0.012,23.0,36.0,5.9,137.0,19.5
1512250200,0.008,36.0,39.0,4.3,158.0,18.0
1512253800,0.004,35.0,40.0,2.5,189.0,17.7
1512257400,0.004,28.0,45.0,1.6,358.0,63.7
1512261000,0.004,35.0,52.0,1.4,11.0,38.7
1512264600,0.003,32.0,47.0,2.3,17.0,17.0
1512268200,0.003,38.0,43.0,2.0,13.0,18.1
1512271800,0.003,26.0,42.0,1.7,17.0,33.1
1512275400,0.003,32.0,41.0,1.5,19.0,22.7
1512279000,0.004,38.0,40.0,1.1,0.0,32.8
1512282600,0.004,36.0,45.0,1.3,11.0,26.2
1512286200,0.004,34.0,47.0,1.8,11.0,15.0
1512289800,0.001,40.0,41.0,1.4,1.0,19.2
1512293400,0.0,30.0,36.0,1.3,10.0,26.5
1512297000,0.0,39.0,36.0,1.5,17.0,19.0
1512300600,0.0,33.0,35.0,1.3,23.0,28.1
1512304200,0.0,28.0,31.0,1.2,13.0,37.6
1512307800,0.0,23.0,35.0,1.2,314.0,55.9
1512311400,0.001,40.0,55.0,1.0,313.0,30.4
1512315000,0.001,39.0,52.0,1.3,305.0,34.7
1512318600,0.005,38.0,46.0,2.3,238.0,34.1
1512322200,0.013000000000000001,24.0,33.0,3.0,212.0,31.4
1512325800,0.025,21.0,38.0,3.8,204.0,33.3
1512329400,0.032,18.0,33.0,5.1,251.0,29.4
1512333000,0.036000000000000004,15.0,14.0,5.8,263.0,20.1
1512336600,0.028999999999999998,19.0,10.0,3.4,232.0,20.1
1512340200,0.015,24.0,31.0,2.0,182.0,42.5
1512343800,0.004,28.0,40.0,1.1,8.0,46.9
1512347400,0.004,26.0,50.0,0.8,14.0,27.9
1512351000,0.004,33.0,46.0,0.9,359.0,12.7
1512354600,0.004,23.0,39.0,1.4,12.0,17.1
1512358200,0.003,27.0,33.0,2.0,17.0,18.2
1512361800,0.003,20.0,32.0,1.6,34.0,27.6
1512365400,0.003,23.0,35.0,2.2,12.0,16.6
1512369000,0.003,12.0,27.0,2.0,12.0,17.3
1512372600,0.003,21.0,30.0,1.6,6.0,16.0
1512376200,0.003,23.0,29.0,2.0,6.0,15.1
1512379800,0.003,17.0,35.0,2.1,7.0,15.9
1512383400,0.003,27.0,33.0,1.4,13.0,17.8
1512387000,0.003,20.0,36.0,2.2,7.0,22.0
1512390600,0.003,25.0,37.0,2.0,6.0,16.5
1512394200,0.003,48.0,47.0,2.1,15.0,17.4
1512397800,0.005,25.0,47.0,1.7,353.0,20.8
1512401400,0.006,34.0,60.0,1.9,348.0,23.7
1512405000,0.012,30.0,51.0,3.2,33.0,41.5
1512408600,0.022000000000000002,14.0,25.0,5.5,133.0,19.0
1512412200,0.031,25.0,40.0,6.8,157.0,19.7
1512415800,0.032,14.0,22.0,6.0,163.0,19.7
1512419400,0.031,28.0,22.0,4.7,131.0,16.5
1512423000,0.024,18.0,15.0,3.5,136.0,14.0
1512426600,0.02,18.0,10.0,5.1,137.0,11.3
1512430200,0.027000000000000003,12.0,14.0,6.6,132.0,14.2
1512433800,0.03,5.0,15.0,6.2,133.0,14.6
1512437400,0.031,14.0,20.0,5.7,132.0,14.3
1512441000,0.03,11.0,24.0,6.2,134.0,14.1
1512444600,0.03,11.0,15.0,5.5,137.0,15.0
1512448200,0.027000000000000003,7.0,19.0,6.0,131.0,15.1
1512451800,0.025,,16.0,3.9,127.0,15.8
1512455400,0.026000000000000002,,22.0,4.9,133.0,12.5
1512459000,0.027000000000000003,9.0,18.0,3.1,124.0,22.0
1512462600,0.023,7.0,22.0,4.4,125.0,14.1
1512466200,0.028999999999999998,6.0,14.0,3.7,127.0,28.4
1512469800,0.026000000000000002,7.0,7.0,4.0,133.0,23.5
1512473400,0.022000000000000002,10.0,11.0,3.7,160.0,44.7
1512477000,0.02,,14.0,4.3,158.0,22.2
1512480600,0.021,7.0,14.0,4.5,158.0,29.5
1512484200,0.027999999999999997,15.0,18.0,4.6,174.0,23.8
1512487800,0.027999999999999997,9.0,19.0,6.8,160.0,20.7
1512491400,0.033,11.0,17.0,11.9,152.0,18.9
1512495000,0.035,3.0,12.0,9.5,204.0,36.6
1512498600,0.033,7.0,11.0,6.4,178.0,24.3
1512502200,0.033,8.0,11.0,8.6,175.0,19.0
1512505800,0.033,7.0,14.0,9.8,180.0,18.9
1512509400,0.033,6.0,6.0,9.2,190.0,19.9
1512513000,0.028999999999999998,12.0,0.0,11.6,233.0,24.0
1512516600,0.026000000000000002,6.0,16.0,10.6,246.0,19.4
1512520200,0.021,1.0,7.0,10.0,265.0,20.5
1512523800,0.027999999999999997,4.0,13.0,12.2,268.0,21.2
1512527400,0.036000000000000004,5.0,9.0,12.8,266.0,19.8
1512531000,0.033,2.0,7.0,11.8,264.0,19.0
1512534600,0.033,4.0,8.0,12.9,262.0,18.8
1512538200,0.032,4.0,9.0,9.6,247.0,19.8
1512541800,0.03,2.0,8.0,9.3,231.0,17.8
1512545400,0.028999999999999998,5.0,9.0,8.9,221.0,16.3
1512549000,0.028999999999999998,6.0,10.0,10.5,232.0,16.1
1512552600,0.027999999999999997,7.0,13.0,9.5,225.0,15.4
1512556200,0.027000000000000003,7.0,9.0,9.2,213.0,16.1
1512559800,0.026000000000000002,4.0,8.0,8.5,214.0,16.1
1512563400,0.023,1.0,10.0,9.2,209.0,15.9
1512567000,0.022000000000000002,1.0,13.0,8.9,212.0,17.8
1512570600,0.025,2.0,14.0,9.7,213.0,19.1
1512574200,0.027000000000000003,3.0,14.0,9.3,220.0,19.9
1512577800,0.031,6.0,16.0,11.2,227.0,18.5
1512581400,0.033,,12.0,10.8,227.0,21.4
1512585000,0.033,,16.0,11.1,216.0,20.8
1512588600,0.033,2.0,18.0,11.6,223.0,19.2
1512592200,0.033,,15.0,11.8,230.0,16.6
1512595800,0.033,0.0,16.0,12.0,233.0,16.4
1512599400,0.028999999999999998,4.0,12.0,8.7,214.0,17.3
1512603000,0.03,0.0,9.0,9.8,211.0,17.2
1512606600,0.027000000000000003,3.0,14.0,8.3,228.0,16.0
1512610200,0.026000000000000002,5.0,14.0,9.3,234.0,14.8
1512613800,0.026000000000000002,7.0,14.0,9.4,236.0,16.2
1512617400,0.03,5.0,14.0,9.4,255.0,22.0
1512621000,0.031,7.0,12.0,9.1,263.0,21.9
1512624600,0.033,5.0,13.0,9.4,282.0,16.8
1512628200,0.032,5.0,12.0,9.4,280.0,19.2
1512631800,0.032,2.0,10.0,8.3,276.0,19.2
1512635400,0.03,4.0,9.0,6.2,269.0,21.6
1512639000,0.026000000000000002,,11.0,8.0,256.0,19.2
1512642600,0.024,8.0,12.0,7.8,228.0,19.0
1512646200,0.021,8.0,15.0,7.1,231.0,20.1
1512649800,0.018000000000000002,7.0,17.0,7.1,226.0,19.3
1512653400,0.02,2.0,13.0,7.7,211.0,17.4
1512657000,0.024,5.0,16.0,10.4,233.0,16.3
1512660600,0.022000000000000002,8.0,24.0,8.8,240.0,20.7
1512664200,0.024,13.0,16.0,9.6,236.0,17.1
1512667800,0.024,7.0,24.0,8.6,247.0,21.8
1512671400,,8.0,14.0,10.3,254.0,17.5
1512675000,,7.0,13.0,9.7,255.0,19.2
1512678600,,7.0,15.0,11.0,250.0,18.8
1512682200,0.027000000000000003,12.0,13.0,11.4,262.0,20.9
1512685800,0.028999999999999998,6.0,16.0,10.8,270.0,19.3
1512689400,0.027999999999999997,5.0,22.0,11.4,292.0,15.5
1512693000,0.03,4.0,13.0,10.1,269.0,19.9
1512696600,0.031,3.0,12.0,8.1,259.0,19.7
1512700200,0.03,7.0,11.0,7.8,270.0,21.6
1512703800,0.028999999999999998,8.0,10.0,8.2,261.0,20.6
1512707400,0.028999999999999998,4.0,8.0,7.9,257.0,18.3
1512711000,0.027999999999999997,3.0,11.0,6.6,248.0,21.2
1512714600,0.027000000000000003,0.0,15.0,6.5,260.0,20.8
1512718200,0.025,8.0,10.0,5.0,263.0,22.5
1512721800,0.025,4.0,12.0,7.2,251.0,19.4
1512725400,0.022000000000000002,3.0,15.0,9.0,236.0,16.8
1512729000,0.02,11.0,21.0,9.0,231.0,15.5
1512732600,0.019,7.0,17.0,7.2,234.0,21.8
1512736200,0.017,6.0,21.0,6.5,224.0,20.1
1512739800,0.018000000000000002,8.0,19.0,7.6,226.0,21.7
1512743400,0.02,8.0,27.0,7.8,205.0,20.3
1512747000,,7.0,24.0,7.6,223.0,21.5
1512750600,0.018000000000000002,11.0,18.0,7.1,214.0,26.5
1512754200,,11.0,19.0,7.1,208.0,25.2
1512757800,,7.0,18.0,8.4,215.0,18.5
1512761400,0.02,8.0,25.0,8.0,210.0,17.1
1512765000,0.019,12.0,20.0,7.6,209.0,17.9
1512768600,0.017,8.0,27.0,6.5,200.0,20.0
1512772200,0.013999999999999999,6.0,25.0,6.0,201.0,18.8
1512775800,0.015,12.0,22.0,5.5,199.0,18.7
1512779400,0.015,8.0,19.0,5.8,198.0,18.6
1512783000,0.013999999999999999,5.0,18.0,6.2,200.0,18.5
1512786600,0.013999999999999999,8.0,20.0,5.5,203.0,19.0
1512790200,0.013000000000000001,12.0,19.0,5.4,200.0,21.9
1512793800,0.012,9.0,15.0,6.1,230.0,20.3
1512797400,0.01,15.0,19.0,5.2,235.0,22.3
1512801000,0.01,12.0,22.0,4.5,208.0,19.0
1512804600,0.006999999999999999,15.0,21.0,4.1,155.0,16.4
1512808200,0.005,20.0,27.0,3.6,158.0,11.3
1512811800,0.004,12.0,14.0,3.4,154.0,14.0
1512815400,0.004,13.0,18.0,3.8,158.0,11.4
1512819000,0.006,15.0,17.0,5.8,156.0,13.3
1512822600,0.006,12.0,19.0,6.7,165.0,13.3
1512826200,0.006,11.0,21.0,5.6,162.0,13.2
1512829800,0.006999999999999999,20.0,24.0,3.4,209.0,23.1
1512833400,0.016,14.0,21.0,5.0,189.0,25.7
1512837000,0.02,7.0,18.0,5.1,203.0,24.4
1512840600,0.023,1.0,33.0,5.2,198.0,28.2
1512844200,0.026000000000000002,2.0,15.0,5.2,234.0,36.0
1512847800,0.027999999999999997,2.0,11.0,5.0,233.0,31.5
1512851400,0.027999999999999997,6.0,11.0,5.3,225.0,26.6
1512855000,0.025,8.0,5.0,4.8,264.0,22.4
1512858600,0.021,,1.0,5.5,266.0,20.5
1512862200,0.016,,12.0,5.4,268.0,21.2
1512865800,0.024,7.0,17.0,8.9,249.0,17.8
1512869400,0.026000000000000002,5.0,14.0,7.8,269.0,23.8
1512873000,0.026000000000000002,6.0,13.0,8.2,264.0,21.3
1512876600,0.024,9.0,14.0,7.1,250.0,18.8
1512880200,0.021,10.0,17.0,6.6,247.0,20.9
1512883800,0.018000000000000002,10.0,18.0,8.8,255.0,18.6
1512887400,0.013999999999999999,35.0,18.0,8.8,262.0,20.4
1512891000,0.013000000000000001,21.0,20.0,8.4,263.0,20.0
1512894600,0.013999999999999999,7.0,21.0,8.1,270.0,19.5
1512898200,0.013000000000000001,21.0,23.0,7.8,250.0,21.9
1512901800,0.013000000000000001,9.0,23.0,9.4,252.0,15.9
1512905400,0.013000000000000001,5.0,23.0,8.3,260.0,20.3
1512909000,0.013000000000000001,17.0,28.0,8.7,249.0,19.1
1512912600,0.015,,21.0,9.5,246.0,17.8
1512916200,0.02,9.0,18.0,10.1,249.0,18.8
1512919800,0.021,17.0,15.0,9.4,248.0,20.9
1512923400,0.022000000000000002,13.0,17.0,11.0,240.0,21.2
1512927000,0.023,5.0,20.0,11.1,234.0,18.8
1512930600,0.024,4.0,15.0,10.6,243.0,20.3
1512934200,0.026000000000000002,,12.0,12.3,236.0,16.3
1512937800,0.025,0.0,12.0,10.5,231.0,17.5
1512941400,0.022000000000000002,5.0,10.0,9.3,220.0,17.8
1512945000,0.02,7.0,11.0,8.0,215.0,18.3
1512948600,0.021,19.0,13.0,9.5,217.0,17.1
1512952200,0.023,1.0,12.0,9.1,234.0,16.4
1512955800,0.022000000000000002,8.0,14.0,8.7,233.0,15.1
1512959400,0.021,6.0,10.0,7.5,234.0,17.1
1512963000,0.02,5.0,13.0,7.9,233.0,19.5
1512966600,0.021,0.0,13.0,9.5,233.0,18.0
1512970200,0.02,2.0,15.0,9.0,234.0,16.0
1512973800,0.02,7.0,14.0,7.7,237.0,15.9
1512977400,0.018000000000000002,4.0,15.0,6.8,255.0,18.5
1512981000,0.017,3.0,10.0,5.7,259.0,20.5
1512984600,0.016,8.0,16.0,5.4,266.0,21.3
1512988200,0.013999999999999999,15.0,20.0,5.7,268.0,21.3
1512991800,0.013999999999999999,12.0,23.0,5.5,272.0,19.4
1512995400,0.016,14.0,22.0,6.4,279.0,19.1
1512999000,0.02,19.0,21.0,6.4,278.0,19.6
1513002600,0.02,1.0,21.0,5.7,256.0,23.7
1513006200,0.02,19.0,21.0,5.6,244.0,27.1
1513009800,0.021,15.0,23.0,4.7,263.0,25.6
1513013400,0.021,0.0,23.0,6.6,234.0,26.9
1513017000,0.019,7.0,27.0,5.5,196.0,27.7
1513020600,0.019,11.0,29.0,5.1,195.0,23.9
1513024200,0.019,0.0,25.0,4.1,195.0,26.6
1513027800,0.018000000000000002,6.0,23.0,4.0,192.0,23.2
1513031400,0.013999999999999999,15.0,18.0,3.5,182.0,16.7
1513035000,0.009000000000000001,19.0,29.0,2.5,147.0,19.6
1513038600,0.001,,24.0,2.3,84.0,30.0
1513042200,0.0,10.0,36.0,2.0,125.0,58.4
1513045800,0.0,24.0,43.0,2.1,39.0,45.0
1513049400,0.0,7.0,46.0,1.5,14.0,26.9
1513053000,0.0,16.0,34.0,2.2,7.0,12.6
1513056600,0.0,13.0,34.0,2.1,5.0,47.1
1513060200,0.0,29.0,34.0,1.9,101.0,68.7
1513063800,0.004,6.0,20.0,2.0,275.0,59.6
1513067400,0.018000000000000002,6.0,16.0,10.1,236.0,18.7
1513071000,0.018000000000000002,7.0,21.0,11.9,252.0,18.2
1513074600,0.015,13.0,23.0,10.2,263.0,20.3
1513078200,0.012,17.0,26.0,10.2,262.0,19.1
1513081800,0.01,19.0,13.0,9.2,268.0,18.3
1513085400,0.006999999999999999,18.0,10.0,8.1,262.0,19.1
1513089000,0.015,4.0,7.0,12.5,288.0,17.2
1513092600,0.023,,6.0,11.7,297.0,17.7
1513096200,0.026000000000000002,0.0,5.0,13.1,298.0,17.9
1513099800,0.03,8.0,7.0,12.4,307.0,16.6
1513103400,0.031,5.0,18.0,13.3,313.0,16.0
1513107000,0.032,5.0,9.0,13.8,303.0,16.2
1513110600,0.033,5.0,19.0,14.9,303.0,15.8
1513114200,0.031,6.0,8.0,11.6,294.0,16.4
1513117800,0.03,,10.0,9.6,306.0,17.2
1513121400,0.032,,9.0,11.7,296.0,15.9
1513125000,0.031,7.0,9.0,10.3,296.0,16.1
1513128600,0.03,7.0,8.0,9.2,278.0,18.0
1513132200,0.028999999999999998,,6.0,9.4,261.0,19.0
1513135800,0.027000000000000003,,5.0,9.6,257.0,17.9
1513139400,0.027999999999999997,6.0,11.0,9.4,258.0,18.6
1513143000,0.027999999999999997,5.0,7.0,9.3,263.0,18.8
1513146600,0.027999999999999997,4.0,8.0,11.1,252.0,16.5
1513150200,0.027000000000000003,0.0,10.0,10.5,254.0,18.4
1513153800,0.027000000000000003,8.0,8.0,10.3,252.0,16.8
1513157400,0.025,3.0,11.0,8.3,258.0,17.7
1513161000,0.025,,18.0,7.7,263.0,20.1
1513164600,0.027000000000000003,2.0,15.0,9.2,257.0,19.1
1513168200,0.026000000000000002,3.0,25.0,9.6,251.0,17.7
1513171800,0.026000000000000002,0.0,31.0,9.6,257.0,19.3
1513175400,0.026000000000000002,10.0,29.0,8.0,247.0,20.2
1513179000,,,26.0,9.5,246.0,17.8
1513182600,0.027000000000000003,13.0,21.0,8.1,249.0,22.9
1513186200,0.027999999999999997,9.0,24.0,7.2,250.0,24.7
1513189800,0.027000000000000003,10.0,25.0,8.5,241.0,18.8
1513193400,0.026000000000000002,11.0,16.0,7.5,231.0,20.2
1513197000,0.026000000000000002,18.0,19.0,7.2,190.0,19.2
1513200600,0.023,11.0,8.0,5.1,177.0,21.4
1513204200,0.023,7.0,9.0,7.0,148.0,18.5
1513207800,0.018000000000000002,12.0,14.0,5.3,134.0,22.8
1513211400,0.017,10.0,15.0,3.3,126.0,41.3
1513215000,0.012,11.0,21.0,3.5,124.0,29.4
1513218600,0.01,,16.0,3.7,132.0,25.9
1513222200,0.008,15.0,14.0,3.6,143.0,30.7
1513225800,0.01,11.0,19.0,3.3,150.0,30.7
1513229400,0.013000000000000001,8.0,15.0,3.0,163.0,34.4
1513233000,0.01,5.0,9.0,3.3,234.0,35.3
1513236600,0.015,6.0,17.0,8.9,248.0,18.6
1513240200,0.013000000000000001,15.0,11.0,11.1,254.0,17.0
1513243800,0.015,14.0,5.0,12.2,283.0,17.7
1513247400,0.021,9.0,,10.3,302.0,15.0
1513251000,0.021,15.0,11.0,11.4,308.0,14.4
1513254600,0.018000000000000002,10.0,17.0,6.3,300.0,13.9
1513258200,0.018000000000000002,5.0,20.0,5.8,287.0,16.1
1513261800,0.021,9.0,17.0,7.0,304.0,16.5
1513265400,0.027000000000000003,7.0,12.0,8.3,319.0,16.6
1513269000,0.03,4.0,9.0,7.9,330.0,16.2
1513272600,0.033,4.0,7.0,8.9,323.0,17.0
1513276200,0.033,3.0,5.0,8.4,325.0,18.9
1513279800,0.033,4.0,9.0,8.5,330.0,16.0
1513283400,0.032,7.0,9.0,6.6,330.0,16.9
1513287000,0.031,6.0,9.0,5.3,312.0,17.4
1513290600,0.03,6.0,9.0,4.6,307.0,12.1
1513294200,0.019,,20.0,2.3,309.0,13.4
1513297800,0.005,7.0,23.0,1.4,14.0,24.7
1513301400,0.0,35.0,31.0,1.6,8.0,26.6
1513305000,0.0,,25.0,2.1,2.0,14.8
1513308600,0.0,14.0,23.0,2.0,8.0,18.8
1513312200,0.0,27.0,24.0,1.4,350.0,22.3
1513315800,0.0,7.0,23.0,1.8,2.0,16.9
1513319400,0.0,16.0,28.0,2.2,2.0,14.7
1513323000,0.0,11.0,31.0,1.7,353.0,18.6
1513326600,0.0,16.0,27.0,1.8,354.0,18.7
1513330200,0.0,37.0,25.0,1.7,353.0,19.1
1513333800,0.0,12.0,22.0,1.7,6.0,20.0
1513337400,0.0,19.0,26.0,1.5,356.0,22.6
1513341000,0.0,,30.0,1.6,6.0,23.9
1513344600,0.0,18.0,34.0,1.6,354.0,20.8
1513348200,0.001,,42.0,1.6,337.0,27.1
1513351800,0.005,26.0,53.0,3.8,248.0,28.5
1513355400,,20.0,43.0,6.2,251.0,20.1
1513359000,,8.0,33.0,6.7,247.0,23.9
1513362600,,9.0,21.0,8.8,253.0,20.9
1513366200,,8.0,24.0,9.5,250.0,19.3
1513369800,0.03,10.0,24.0,8.8,237.0,19.3
1513373400,0.03,9.0,21.0,10.2,232.0,16.8
1513377000,0.027999999999999997,3.0,23.0,9.9,234.0,15.7
1513380600,0.027000000000000003,7.0,22.0,10.8,230.0,17.3
1513384200,0.025,16.0,22.0,10.8,239.0,17.0
1513387800,0.023,7.0,17.0,10.5,258.0,19.3
1513391400,0.021,5.0,20.0,11.1,252.0,18.0
1513395000,0.025,8.0,23.0,10.6,257.0,18.7
1513398600,0.023,22.0,25.0,8.4,247.0,18.8
1513402200,0.021,5.0,20.0,7.5,242.0,18.5
1513405800,0.022000000000000002,8.0,21.0,9.2,236.0,16.6
1513409400,0.024,10.0,14.0,10.3,233.0,16.7
1513413000,0.023,2.0,14.0,8.6,228.0,17.6
1513416600,0.023,4.0,15.0,7.5,229.0,21.6
1513420200,0.022000000000000002,10.0,15.0,7.8,229.0,20.8
1513423800,0.017,9.0,19.0,6.4,224.0,19.0
1513427400,0.015,14.0,21.0,7.5,232.0,19.8
1513431000,0.015,21.0,20.0,5.7,214.0,19.6
1513434600,0.017,12.0,22.0,8.3,211.0,16.6
1513438200,0.018000000000000002,39.0,25.0,7.5,213.0,19.7
1513441800,0.02,21.0,34.0,8.7,229.0,18.1
1513445400,0.022000000000000002,2.0,28.0,9.9,230.0,15.7
1513449000,0.022000000000000002,14.0,27.0,7.6,236.0,20.1
1513452600,0.024,16.0,29.0,7.8,235.0,18.7
1513456200,0.025,41.0,27.0,7.1,232.0,15.7
1513459800,0.018000000000000002,17.0,29.0,4.2,226.0,15.4
1513463400,0.001,9.0,41.0,2.0,242.0,35.0
1513467000,0.0,23.0,40.0,1.1,29.0,20.5
1513470600,0.0,20.0,38.0,1.2,30.0,23.9
1513474200,0.0,28.0,39.0,1.1,13.0,19.2
1513477800,0.0,27.0,36.0,1.3,18.0,26.7
1513481400,0.0,23.0,37.0,1.1,5.0,30.0
1513485000,0.0,23.0,35.0,1.0,357.0,30.3
1513488600,0.0,20.0,33.0,1.4,10.0,22.3
1513492200,0.0,20.0,32.0,0.8,6.0,33.0
1513495800,0.0,23.0,35.0,1.0,20.0,37.5
1513499400,0.0,27.0,33.0,0.9,9.0,63.0
1513503000,0.0,20.0,32.0,1.1,356.0,52.8
1513506600,0.0,13.0,28.0,0.8,343.0,38.3
1513510200,0.0,16.0,24.0,1.2,352.0,30.6
1513513800,0.0,10.0,25.0,1.3,356.0,38.9
1513517400,0.0,22.0,26.0,1.1,344.0,45.5
1513521000,0.0,24.0,33.0,1.4,358.0,16.3
1513524600,0.0,26.0,42.0,1.2,12.0,55.7
1513528200,0.0,33.0,37.0,1.1,3.0,36.5
1513531800,0.002,45.0,47.0,1.4,328.0,38.2
1513535400,0.006999999999999999,,59.0,1.9,51.0,48.1
1513539000,0.016,7.0,31.0,4.0,149.0,21.0
1513542600,0.015,18.0,34.0,4.3,179.0,18.5
1513546200,0.012,7.0,36.0,4.5,184.0,16.8
1513549800,0.012,14.0,20.0,3.8,190.0,19.5
1513553400,0.013000000000000001,15.0,19.0,3.9,161.0,19.0
1513557000,0.012,15.0,19.0,3.3,181.0,34.9
1513560600,0.012,,22.0,3.9,146.0,37.4
1513564200,0.011000000000000001,13.0,22.0,3.8,160.0,31.6
1513567800,0.002,20.0,21.0,1.4,327.0,48.4
1513571400,0.006999999999999999,14.0,26.0,1.5,228.0,49.5
1513575000,0.004,13.0,21.0,1.9,211.0,32.8
1513578600,0.008,10.0,19.0,2.3,200.0,28.5
1513582200,0.011000000000000001,5.0,17.0,3.1,187.0,17.1
1513585800,0.012,14.0,14.0,4.0,193.0,16.2
1513589400,0.011000000000000001,23.0,16.0,2.9,191.0,19.1
1513593000,0.013999999999999999,13.0,15.0,3.8,178.0,16.1
1513596600,0.012,7.0,15.0,3.7,182.0,17.4
1513600200,0.01,13.0,12.0,5.1,180.0,16.0
1513603800,0.013999999999999999,13.0,17.0,5.3,194.0,20.3
1513607400,0.022000000000000002,17.0,17.0,7.2,209.0,17.9
1513611000,0.024,13.0,14.0,7.1,220.0,16.8
1513614600,0.021,8.0,22.0,6.0,216.0,17.6
1513618200,0.021,19.0,20.0,6.3,208.0,19.3
1513621800,0.02,15.0,21.0,7.0,220.0,17.3
1513625400,0.02,15.0,13.0,9.3,230.0,16.1
1513629000,0.018000000000000002,9.0,12.0,8.1,231.0,16.2
1513632600,0.017,6.0,9.0,7.5,232.0,17.2
1513636200,0.019,8.0,8.0,7.5,227.0,16.0
1513639800,0.019,9.0,17.0,6.7,231.0,17.6
1513643400,0.023,12.0,14.0,7.6,199.0,21.3
1513647000,0.023,10.0,11.0,7.5,207.0,17.9
1513650600,0.022000000000000002,6.0,12.0,7.7,225.0,18.2
1513654200,0.021,7.0,7.0,9.2,220.0,17.1
1513657800,0.017,7.0,6.0,6.2,220.0,16.7
1513661400,0.016,6.0,5.0,6.9,236.0,15.9
1513665000,0.013999999999999999,4.0,6.0,7.2,241.0,16.9
1513668600,0.017,9.0,8.0,8.1,234.0,16.0
1513672200,0.018000000000000002,6.0,7.0,8.6,223.0,17.3
1513675800,0.019,6.0,8.0,9.1,228.0,18.4
1513679400,0.019,10.0,10.0,9.7,230.0,16.5
1513683000,0.02,12.0,8.0,10.8,237.0,15.8
1513686600,0.019,8.0,15.0,11.0,229.0,15.5
1513690200,0.019,15.0,15.0,10.3,219.0,16.7
1513693800,0.022000000000000002,10.0,18.0,11.8,223.0,18.8
1513697400,0.025,8.0,22.0,13.0,231.0,16.4
1513701000,0.026000000000000002,8.0,16.0,12.5,234.0,17.5
1513704600,0.028999999999999998,5.0,29.0,13.9,232.0,15.8
1513708200,0.028999999999999998,10.0,27.0,12.3,224.0,17.0
1513711800,0.031,8.0,16.0,11.9,225.0,17.1
1513715400,0.028999999999999998,12.0,22.0,12.2,225.0,16.7
1513719000,0.026000000000000002,11.0,23.0,10.7,224.0,17.8
1513722600,0.024,,19.0,10.2,227.0,15.5
1513726200,0.024,20.0,23.0,10.3,233.0,15.6
1513729800,0.023,18.0,13.0,10.1,239.0,15.2
1513733400,0.022000000000000002,15.0,17.0,11.1,234.0,14.5
1513737000,0.02,19.0,10.0,9.2,246.0,16.0
1513740600,0.02,17.0,17.0,8.9,250.0,17.7
1513744200,0.02,11.0,22.0,7.9,256.0,19.4
1513747800,0.022000000000000002,17.0,21.0,7.2,272.0,18.4
1513751400,0.022000000000000002,16.0,17.0,6.5,270.0,18.9
1513755000,0.018000000000000002,20.0,23.0,4.2,266.0,18.9
1513758600,0.013000000000000001,21.0,20.0,4.0,264.0,17.3
1513762200,0.016,21.0,25.0,6.1,277.0,15.6
1513765800,0.02,11.0,19.0,6.0,300.0,14.0
1513769400,0.017,12.0,22.0,5.4,294.0,13.3
1513773000,0.018000000000000002,11.0,20.0,5.8,295.0,13.0
1513776600,0.018000000000000002,10.0,20.0,5.8,297.0,13.0
1513780200,0.023,14.0,21.0,6.4,305.0,16.0
1513783800,0.027999999999999997,10.0,18.0,7.9,307.0,17.7
1513787400,0.032,1.0,15.0,9.0,310.0,18.5
1513791000,0.035,10.0,38.0,7.6,309.0,19.1
1513794600,0.036000000000000004,7.0,19.0,7.0,313.0,20.8
1513798200,0.036000000000000004,11.0,14.0,7.8,307.0,20.1
1513801800,0.035,6.0,7.0,6.9,316.0,17.0
1513805400,0.034,2.0,4.0,6.6,313.0,13.8
