EpochTime,3.feed_23.CO_PPM,3.feed_23.PM10_UG_M3
1522009800,0.2,9.0
1522013400,0.2,10.0
1522017000,0.2,9.0
1522020600,0.2,8.0
1522024200,0.2,10.0
1522027800,0.2,11.0
1522031400,0.2,9.0
1522035000,0.2,8.0
1522038600,0.2,8.0
1522042200,0.2,7.0
1522045800,0.2,7.0
1522049400,0.2,7.0
1522053000,0.3,11.0
1522056600,0.4,14.0
1522060200,0.5,21.0
1522063800,0.6,33.0
1522067400,0.5,31.0
1522071000,0.3,19.0
1522074600,0.2,12.0
1522078200,0.2,12.0
1522081800,0.3,10.0
1522085400,0.2,12.0
1522089000,0.2,14.0
1522092600,0.2,13.0
1522096200,0.2,14.0
1522099800,0.3,13.0
1522103400,0.3,16.0
1522107000,0.2,12.0
1522110600,0.3,14.0
1522114200,0.3,14.0
1522117800,0.3,12.0
1522121400,0.3,11.0
1522125000,0.2,11.0
1522128600,0.2,9.0
1522132200,0.2,9.0
1522135800,0.2,7.0
1522139400,0.2,10.0
1522143000,0.2,12.0
1522146600,0.3,15.0
1522150200,0.3,15.0
1522153800,0.3,15.0
1522157400,0.3,11.0
1522161000,0.3,8.0
1522164600,,6.0
1522168200,0.2,8.0
1522171800,0.2,8.0
1522175400,0.2,9.0
1522179000,0.3,7.0
1522182600,0.3,8.0
1522186200,0.3,9.0
1522189800,0.3,10.0
1522193400,0.3,7.0
1522197000,0.3,9.0
1522200600,0.2,10.0
1522204200,0.3,10.0
1522207800,0.3,11.0
1522211400,0.4,10.0
1522215000,0.3,8.0
1522218600,0.3,5.0
1522222200,0.3,6.0
1522225800,0.4,5.0
1522229400,0.3,4.0
1522233000,0.4,6.0
1522236600,0.5,9.0
1522240200,0.7,18.0
1522243800,0.8,19.0
1522247400,0.9,18.0
1522251000,0.6,11.0
1522254600,0.3,4.0
1522258200,0.3,4.0
1522261800,0.4,7.0
1522265400,0.5,8.0
1522269000,0.4,5.0
1522272600,0.4,6.0
1522276200,0.5,9.0
1522279800,0.6,13.0
1522283400,0.7,20.0
1522287000,0.7,20.0
1522290600,0.8,17.0
1522294200,0.7,14.0
1522297800,0.7,14.0
1522301400,0.6,9.0
1522305000,0.5,9.0
1522308600,0.5,6.0
1522312200,0.4,6.0
1522315800,0.3,7.0
1522319400,0.6,17.0
1522323000,0.3,13.0
1522326600,0.3,13.0
1522330200,0.3,11.0
1522333800,0.3,10.0
1522337400,0.3,9.0
1522341000,0.3,6.0
1522344600,0.3,6.0
1522348200,0.3,7.0
1522351800,0.3,6.0
1522355400,0.3,12.0
1522359000,0.4,15.0
1522362600,0.3,19.0
1522366200,0.4,20.0
1522369800,0.3,16.0
1522373400,0.3,9.0
1522377000,0.2,7.0
1522380600,0.3,1.0
1522384200,0.3,2.0
1522387800,0.3,1.0
1522391400,0.3,0.0
1522395000,0.3,1.0
1522398600,0.3,2.0
1522402200,0.3,3.0
1522405800,0.3,3.0
1522409400,0.3,3.0
1522413000,0.3,4.0
1522416600,0.3,4.0
1522420200,0.2,6.0
1522423800,0.2,5.0
1522427400,0.2,6.0
1522431000,0.2,5.0
1522434600,0.2,5.0
1522438200,0.2,8.0
1522441800,0.2,8.0
1522445400,0.2,7.0
1522449000,0.2,9.0
1522452600,0.2,8.0
1522456200,0.2,10.0
1522459800,0.3,11.0
1522463400,0.3,10.0
1522467000,0.3,12.0
1522470600,0.3,11.0
1522474200,0.4,15.0
1522477800,0.5,15.0
1522481400,0.5,13.0
1522485000,0.4,10.0
1522488600,0.4,11.0
1522492200,0.5,12.0
1522495800,0.6,15.0
1522499400,0.6,18.0
1522503000,0.4,18.0
1522506600,0.3,9.0
1522510200,0.3,7.0
1522513800,0.2,3.0
1522517400,0.2,4.0
1522521000,0.2,5.0
1522524600,0.2,4.0
1522528200,0.2,6.0
1522531800,0.2,7.0
1522535400,0.2,8.0
1522539000,0.2,9.0
1522542600,0.2,9.0
1522546200,0.2,11.0
1522549800,0.2,22.0
1522553400,0.2,9.0
1522557000,0.2,9.0
1522560600,0.1,7.0
1522564200,0.2,7.0
1522567800,0.1,7.0
1522571400,0.2,7.0
1522575000,0.2,4.0
1522578600,0.2,6.0
1522582200,0.2,6.0
1522585800,0.2,8.0
1522589400,0.2,7.0
1522593000,0.2,7.0
1522596600,0.2,7.0
1522600200,0.2,5.0
1522603800,0.2,5.0
1522607400,0.2,5.0
1522611000,0.2,4.0
1522614600,0.2,5.0
1522618200,0.2,5.0
1522621800,0.2,5.0
1522625400,0.2,7.0
1522629000,0.2,6.0
1522632600,0.2,7.0
1522636200,0.2,12.0
1522639800,0.2,10.0
1522643400,0.2,4.0
1522647000,0.2,3.0
1522650600,0.2,2.0
1522654200,0.3,4.0
1522657800,0.2,3.0
1522661400,0.2,4.0
1522665000,0.3,7.0
1522668600,0.3,8.0
1522672200,0.3,5.0
1522675800,0.2,4.0
1522679400,0.3,7.0
1522683000,0.2,7.0
1522686600,0.2,9.0
1522690200,0.2,11.0
1522693800,0.2,12.0
1522697400,0.2,10.0
1522701000,0.2,12.0
1522704600,0.2,13.0
1522708200,0.2,13.0
1522711800,0.2,11.0
1522715400,0.2,11.0
1522719000,0.3,15.0
1522722600,0.4,15.0
1522726200,0.4,16.0
1522729800,0.4,16.0
1522733400,0.4,16.0
1522737000,0.3,15.0
1522740600,0.3,12.0
1522744200,0.3,12.0
1522747800,0.3,13.0
1522751400,0.4,16.0
1522755000,0.4,16.0
1522758600,0.5,16.0
1522762200,0.7,18.0
1522765800,0.8,21.0
1522769400,0.7,20.0
1522773000,0.4,11.0
1522776600,0.5,17.0
1522780200,0.3,6.0
1522783800,0.3,3.0
1522787400,0.3,3.0
1522791000,0.3,4.0
1522794600,0.3,3.0
1522798200,0.3,3.0
1522801800,0.3,5.0
1522805400,0.2,4.0
1522809000,0.2,6.0
1522812600,0.2,6.0
1522816200,0.3,4.0
1522819800,0.2,4.0
1522823400,0.2,5.0
1522827000,0.2,4.0
1522830600,0.2,4.0
1522834200,0.2,5.0
1522837800,0.3,1.0
1522841400,0.3,3.0
1522845000,0.3,2.0
1522848600,0.2,6.0
1522852200,0.3,7.0
1522855800,0.3,7.0
1522859400,0.2,10.0
1522863000,0.2,7.0
1522866600,0.2,10.0
1522870200,0.2,6.0
1522873800,0.2,8.0
1522877400,0.2,11.0
1522881000,0.2,9.0
1522884600,0.2,9.0
1522888200,0.2,6.0
1522891800,0.2,9.0
1522895400,0.2,5.0
1522899000,0.1,8.0
1522902600,0.2,3.0
1522906200,0.1,3.0
1522909800,0.1,4.0
1522913400,0.2,5.0
1522917000,0.2,5.0
1522920600,0.2,6.0
1522924200,0.2,6.0
1522927800,0.2,9.0
1522931400,0.2,13.0
1522935000,0.2,9.0
1522938600,0.2,8.0
1522942200,0.2,20.0
1522945800,0.2,8.0
1522949400,0.2,8.0
1522953000,0.2,7.0
1522956600,0.2,7.0
1522960200,0.2,9.0
1522963800,0.2,9.0
1522967400,0.2,11.0
1522971000,0.2,10.0
1522974600,0.2,11.0
1522978200,0.2,10.0
1522981800,0.2,10.0
1522985400,0.2,9.0
1522989000,0.2,8.0
1522992600,0.2,7.0
1522996200,0.2,8.0
1522999800,0.2,9.0
1523003400,0.2,10.0
1523007000,0.2,16.0
1523010600,0.2,13.0
1523014200,0.3,17.0
1523017800,0.3,18.0
1523021400,0.3,17.0
1523025000,,15.0
1523028600,0.2,15.0
1523032200,0.2,16.0
1523035800,0.2,15.0
1523039400,0.2,15.0
1523043000,0.2,17.0
1523046600,0.2,17.0
1523050200,0.2,20.0
1523053800,0.2,19.0
1523057400,0.2,16.0
1523061000,0.2,13.0
1523064600,0.2,7.0
1523068200,0.2,5.0
1523071800,0.2,5.0
1523075400,0.2,5.0
1523079000,0.1,10.0
1523082600,0.1,14.0
1523086200,0.1,8.0
1523089800,0.1,19.0
1523093400,0.1,8.0
1523097000,0.1,5.0
1523100600,0.2,5.0
1523104200,0.2,4.0
1523107800,0.2,8.0
1523111400,0.2,10.0
1523115000,0.2,9.0
1523118600,0.2,6.0
1523122200,0.2,8.0
1523125800,0.2,7.0
1523129400,0.2,7.0
1523133000,0.2,8.0
1523136600,0.2,8.0
1523140200,0.2,8.0
1523143800,0.2,8.0
1523147400,0.2,12.0
1523151000,0.2,12.0
1523154600,0.3,35.0
1523158200,0.3,16.0
1523161800,0.2,12.0
1523165400,0.2,8.0
1523169000,0.2,7.0
1523172600,0.2,7.0
1523176200,0.2,7.0
1523179800,0.2,7.0
1523183400,0.2,9.0
1523187000,0.2,11.0
1523190600,0.2,8.0
1523194200,0.2,6.0
1523197800,0.2,7.0
1523201400,0.2,8.0
1523205000,0.2,7.0
1523208600,0.2,8.0
1523212200,0.1,10.0
1523215800,0.2,9.0
1523219400,0.2,9.0
1523223000,0.2,10.0
1523226600,0.2,10.0
1523230200,0.2,10.0
1523233800,0.2,11.0
1523237400,0.2,9.0
1523241000,0.2,7.0
1523244600,0.1,6.0
1523248200,0.1,6.0
1523251800,0.1,5.0
1523255400,0.1,5.0
1523259000,0.2,5.0
1523262600,0.2,6.0
1523266200,0.2,7.0
1523269800,0.2,7.0
1523273400,0.2,11.0
1523277000,0.2,13.0
1523280600,0.2,13.0
1523284200,0.4,16.0
1523287800,0.2,12.0
1523291400,0.2,11.0
1523295000,0.2,10.0
1523298600,0.3,11.0
1523302200,0.4,14.0
1523305800,0.3,12.0
1523309400,0.3,13.0
1523313000,0.3,12.0
1523316600,0.3,11.0
1523320200,0.2,11.0
1523323800,0.2,10.0
1523327400,0.2,11.0
1523331000,0.2,12.0
1523334600,0.2,11.0
1523338200,0.2,9.0
1523341800,0.2,7.0
1523345400,0.2,7.0
1523349000,0.2,16.0
1523352600,0.2,8.0
1523356200,0.3,9.0
1523359800,0.3,9.0
1523363400,0.3,7.0
1523367000,0.3,7.0
1523370600,0.3,13.0
1523374200,0.2,17.0
1523377800,0.2,11.0
1523381400,0.2,9.0
1523385000,0.2,11.0
1523388600,0.2,11.0
1523392200,0.2,10.0
1523395800,0.2,11.0
1523399400,0.2,14.0
1523403000,0.2,13.0
1523406600,0.2,12.0
1523410200,0.2,11.0
1523413800,0.2,14.0
1523417400,0.4,23.0
1523421000,0.4,24.0
1523424600,0.5,23.0
1523428200,0.4,17.0
1523431800,0.4,22.0
1523435400,0.4,23.0
1523439000,0.4,22.0
1523442600,0.5,32.0
1523446200,0.5,29.0
1523449800,0.3,20.0
1523453400,0.3,20.0
1523457000,0.2,14.0
1523460600,0.2,13.0
1523464200,0.2,12.0
1523467800,0.2,13.0
1523471400,0.2,15.0
1523475000,0.2,14.0
1523478600,0.3,18.0
1523482200,0.2,18.0
1523485800,0.2,19.0
1523489400,0.2,15.0
1523493000,0.2,14.0
1523496600,0.3,21.0
1523500200,0.3,20.0
1523503800,0.2,13.0
1523507400,0.2,13.0
1523511000,0.2,14.0
1523514600,0.2,13.0
1523518200,0.2,13.0
1523521800,0.2,13.0
1523525400,0.2,14.0
1523529000,0.2,19.0
1523532600,0.3,19.0
1523536200,0.3,17.0
1523539800,0.3,16.0
1523543400,0.2,18.0
1523547000,0.2,19.0
1523550600,0.2,17.0
1523554200,0.2,26.0
1523557800,0.2,38.0
1523561400,0.2,38.0
1523565000,0.2,38.0
1523568600,0.2,37.0
1523572200,0.2,27.0
1523575800,0.2,24.0
1523579400,0.2,21.0
1523583000,0.2,20.0
1523586600,0.2,18.0
1523590200,0.2,16.0
1523593800,0.2,15.0
1523597400,0.2,17.0
1523601000,0.2,15.0
1523604600,0.2,15.0
1523608200,0.2,16.0
1523611800,0.2,19.0
1523615400,0.2,23.0
1523619000,0.2,26.0
1523622600,0.2,29.0
1523626200,0.2,30.0
1523629800,0.2,32.0
1523633400,0.2,32.0
1523637000,0.2,25.0
1523640600,0.2,27.0
1523644200,0.2,29.0
1523647800,0.2,31.0
1523651400,0.3,30.0
1523655000,0.3,32.0
1523658600,0.3,30.0
1523662200,0.3,28.0
1523665800,0.3,28.0
1523669400,0.4,41.0
1523673000,0.5,44.0
1523676600,0.4,35.0
1523680200,0.5,41.0
1523683800,0.4,31.0
1523687400,0.6,40.0
1523691000,0.6,71.0
1523694600,0.7,51.0
1523698200,0.6,44.0
1523701800,0.6,41.0
1523705400,0.8,49.0
1523709000,0.8,50.0
1523712600,0.4,32.0
1523716200,0.3,33.0
1523719800,0.3,29.0
1523723400,0.3,24.0
1523727000,0.2,23.0
1523730600,0.3,18.0
1523734200,0.3,19.0
1523737800,0.3,21.0
1523741400,0.3,25.0
1523745000,0.3,30.0
1523748600,0.3,34.0
1523752200,0.3,36.0
1523755800,0.3,34.0
1523759400,0.4,28.0
1523763000,0.4,34.0
1523766600,0.3,28.0
1523770200,0.3,22.0
1523773800,0.3,18.0
1523777400,0.3,16.0
1523781000,0.3,13.0
1523784600,0.2,8.0
1523788200,0.3,11.0
1523791800,0.3,12.0
1523795400,0.3,14.0
1523799000,0.3,18.0
1523802600,0.3,25.0
1523806200,0.3,29.0
1523809800,0.3,27.0
1523813400,0.3,26.0
1523817000,0.3,33.0
1523820600,0.3,35.0
1523824200,0.3,25.0
1523827800,0.3,19.0
1523831400,0.2,17.0
1523835000,0.3,5.0
1523838600,0.3,-2.0
1523842200,0.3,-1.0
1523845800,0.2,-2.0
1523849400,0.2,1.0
1523853000,0.2,0.0
1523856600,0.2,0.0
1523860200,0.2,-1.0
1523863800,0.2,-3.0
1523867400,0.2,0.0
1523871000,0.3,2.0
1523874600,0.3,0.0
1523878200,0.2,4.0
1523881800,0.2,2.0
1523885400,0.2,3.0
1523889000,0.3,1.0
1523892600,0.3,0.0
1523896200,0.3,2.0
1523899800,0.2,1.0
1523903400,0.2,3.0
1523907000,0.2,4.0
1523910600,0.2,5.0
1523914200,0.2,4.0
1523917800,0.2,5.0
1523921400,0.2,5.0
1523925000,0.2,3.0
1523928600,0.2,3.0
1523932200,0.2,4.0
1523935800,0.2,4.0
1523939400,0.2,1.0
1523943000,0.2,2.0
1523946600,0.2,3.0
1523950200,0.2,3.0
1523953800,0.2,1.0
1523957400,0.2,2.0
1523961000,0.2,6.0
1523964600,0.2,6.0
1523968200,0.2,4.0
1523971800,0.2,7.0
1523975400,0.2,3.0
1523979000,0.2,6.0
1523982600,0.2,7.0
1523986200,,5.0
1523989800,0.2,2.0
1523993400,0.2,4.0
1523997000,0.2,12.0
1524000600,0.2,3.0
1524004200,0.2,6.0
1524007800,0.2,8.0
1524011400,0.2,8.0
1524015000,0.2,6.0
1524018600,0.2,6.0
1524022200,0.2,6.0
1524025800,0.2,5.0
1524029400,0.2,3.0
1524033000,0.1,3.0
1524036600,0.1,2.0
1524040200,0.1,4.0
1524043800,0.1,5.0
1524047400,0.2,9.0
1524051000,0.2,13.0
1524054600,0.2,13.0
1524058200,0.2,9.0
1524061800,0.2,9.0
1524065400,0.2,9.0
1524069000,0.2,8.0
1524072600,0.2,8.0
1524076200,0.2,9.0
1524079800,0.2,10.0
1524083400,0.2,12.0
1524087000,0.3,14.0
1524090600,0.2,12.0
1524094200,0.2,11.0
1524097800,0.3,19.0
1524101400,0.3,18.0
1524105000,0.3,22.0
1524108600,0.2,22.0
1524112200,0.2,13.0
1524115800,0.2,7.0
1524119400,0.2,3.0
1524123000,0.2,6.0
1524126600,0.2,6.0
1524130200,0.2,7.0
1524133800,0.2,10.0
1524137400,0.2,6.0
1524141000,0.2,4.0
1524144600,0.2,5.0
1524148200,0.2,5.0
1524151800,0.2,
1524155400,0.1,4.0
1524159000,0.1,9.0
1524162600,0.1,9.0
1524166200,0.1,7.0
1524169800,0.1,9.0
1524173400,0.1,10.0
1524177000,0.2,10.0
1524180600,0.1,8.0
1524184200,0.2,12.0
1524187800,0.2,14.0
1524191400,0.2,9.0
1524195000,0.1,7.0
1524198600,0.1,8.0
1524202200,0.1,6.0
1524205800,0.1,7.0
1524209400,0.1,6.0
1524213000,0.1,7.0
1524216600,0.1,8.0
1524220200,0.2,11.0
1524223800,0.2,12.0
1524227400,0.2,17.0
1524231000,0.2,16.0
1524234600,0.2,10.0
1524238200,0.2,9.0
1524241800,0.2,10.0
1524245400,0.2,13.0
1524249000,0.2,10.0
1524252600,0.2,9.0
1524256200,0.2,7.0
1524259800,0.2,8.0
1524263400,0.2,10.0
1524267000,0.2,9.0
1524270600,0.2,13.0
1524274200,0.2,12.0
1524277800,0.2,14.0
1524281400,0.2,10.0
1524285000,0.2,12.0
1524288600,0.3,15.0
1524292200,0.3,18.0
1524295800,0.4,20.0
1524299400,0.3,16.0
1524303000,0.4,16.0
1524306600,0.4,22.0
1524310200,0.3,20.0
1524313800,0.4,24.0
1524317400,0.4,20.0
1524321000,0.3,17.0
1524324600,0.2,9.0
1524328200,0.2,11.0
1524331800,0.2,13.0
1524335400,0.2,14.0
1524339000,0.2,13.0
1524342600,0.2,10.0
1524346200,0.2,13.0
1524349800,0.2,10.0
1524353400,0.2,11.0
1524357000,0.2,15.0
1524360600,0.4,25.0
1524364200,0.6,34.0
1524367800,0.6,36.0
1524371400,0.3,21.0
1524375000,0.3,19.0
1524378600,0.3,20.0
1524382200,0.3,21.0
1524385800,0.2,7.0
1524389400,0.2,9.0
1524393000,0.2,9.0
1524396600,0.2,9.0
1524400200,0.2,8.0
1524403800,0.2,9.0
1524407400,0.2,9.0
1524411000,0.2,10.0
1524414600,0.2,13.0
1524418200,0.2,12.0
1524421800,0.2,9.0
1524425400,0.2,11.0
1524429000,0.2,11.0
1524432600,0.2,12.0
1524436200,0.2,12.0
1524439800,0.2,13.0
1524443400,0.2,14.0
1524447000,0.2,13.0
1524450600,0.2,14.0
1524454200,0.2,14.0
1524457800,0.2,15.0
1524461400,0.2,16.0
1524465000,0.2,18.0
1524468600,0.2,16.0
1524472200,0.2,16.0
1524475800,0.4,23.0
1524479400,0.5,32.0
1524483000,0.6,51.0
1524486600,0.6,53.0
1524490200,0.3,27.0
1524493800,0.3,20.0
1524497400,0.2,20.0
1524501000,0.2,18.0
1524504600,0.2,21.0
1524508200,0.2,22.0
1524511800,0.2,18.0
1524515400,0.2,17.0
1524519000,0.2,19.0
1524522600,0.2,14.0
1524526200,0.1,13.0
1524529800,0.1,16.0
1524533400,0.2,18.0
1524537000,0.1,16.0
1524540600,0.2,16.0
1524544200,0.2,17.0
1524547800,0.1,15.0
1524551400,0.2,8.0
1524555000,0.2,14.0
1524558600,0.4,29.0
1524562200,0.3,12.0
1524565800,0.2,9.0
1524569400,0.3,16.0
1524573000,0.2,17.0
1524576600,0.2,15.0
1524580200,0.2,9.0
1524583800,0.2,8.0
1524587400,0.2,7.0
1524591000,0.2,6.0
1524594600,0.2,2.0
1524598200,0.2,3.0
1524601800,0.3,3.0
1524605400,0.2,3.0
1524609000,0.3,4.0
1524612600,0.2,4.0
1524616200,0.2,5.0
1524619800,0.3,3.0
1524623400,0.2,1.0
1524627000,0.2,2.0
1524630600,0.2,3.0
1524634200,0.2,2.0
1524637800,0.2,3.0
1524641400,0.2,5.0
1524645000,0.2,6.0
1524648600,0.2,6.0
1524652200,0.3,9.0
1524655800,0.4,14.0
1524659400,0.4,15.0
1524663000,0.4,17.0
1524666600,0.3,17.0
1524670200,0.3,18.0
1524673800,0.2,13.0
1524677400,0.2,15.0
1524681000,0.2,13.0
1524684600,0.2,15.0
1524688200,0.2,9.0
1524691800,0.2,4.0
1524695400,0.2,1.0
1524699000,0.2,2.0
1524702600,0.2,7.0
1524706200,0.2,7.0
1524709800,0.2,5.0
1524713400,0.2,5.0
1524717000,0.2,6.0
1524720600,0.2,6.0
1524724200,0.2,6.0
1524727800,0.2,4.0
1524731400,0.2,5.0
1524735000,0.2,4.0
1524738600,0.2,7.0
1524742200,0.2,10.0
1524745800,0.2,11.0
1524749400,0.2,9.0
1524753000,,9.0
1524756600,,8.0
1524760200,0.2,7.0
1524763800,0.3,7.0
1524767400,0.2,7.0
1524771000,0.2,5.0
1524774600,0.2,6.0
1524778200,0.2,5.0
1524781800,0.3,8.0
1524785400,0.3,10.0
1524789000,0.3,13.0
1524792600,0.3,15.0
1524796200,0.5,25.0
1524799800,0.5,26.0
1524803400,0.5,25.0
1524807000,0.4,19.0
1524810600,0.4,19.0
1524814200,0.4,18.0
1524817800,0.5,19.0
1524821400,0.5,20.0
1524825000,0.6,25.0
1524828600,0.6,35.0
1524832200,0.7,54.0
1524835800,1.0,49.0
1524839400,0.4,13.0
1524843000,0.3,14.0
1524846600,0.3,12.0
1524850200,0.3,14.0
1524853800,0.3,16.0
1524857400,0.3,16.0
1524861000,0.3,20.0
1524864600,0.3,18.0
1524868200,0.3,16.0
1524871800,0.2,67.0
1524875400,0.2,33.0
1524879000,0.3,17.0
1524882600,0.3,22.0
1524886200,0.4,23.0
1524889800,0.4,29.0
1524893400,0.4,28.0
1524897000,0.4,22.0
1524900600,0.3,16.0
1524904200,0.3,16.0
1524907800,0.3,20.0
1524911400,0.4,25.0
1524915000,0.3,21.0
1524918600,0.4,32.0
1524922200,0.3,26.0
1524925800,0.3,18.0
1524929400,0.3,18.0
1524933000,0.3,26.0
1524936600,0.2,14.0
1524940200,0.2,7.0
1524943800,0.2,7.0
1524947400,0.2,8.0
1524951000,0.2,7.0
1524954600,0.2,10.0
1524958200,0.2,6.0
1524961800,0.2,6.0
1524965400,0.2,9.0
1524969000,0.2,9.0
1524972600,0.2,6.0
1524976200,0.2,8.0
1524979800,0.2,10.0
1524983400,0.2,6.0
1524987000,0.2,4.0
1524990600,0.2,3.0
1524994200,0.2,3.0
1524997800,0.2,5.0
1525001400,0.2,5.0
1525005000,0.2,5.0
1525008600,0.2,6.0
1525012200,0.2,7.0
1525015800,0.2,7.0
1525019400,0.2,6.0
1525023000,0.2,4.0
1525026600,0.2,6.0
1525030200,0.2,4.0
1525033800,0.2,4.0
1525037400,0.2,1.0
1525041000,0.2,3.0
1525044600,0.2,5.0
1525048200,0.2,9.0
1525051800,0.2,10.0
1525055400,0.2,16.0
1525059000,0.2,10.0
1525062600,0.2,10.0
1525066200,0.2,14.0
1525069800,0.2,13.0
1525073400,0.3,19.0
1525077000,0.4,25.0
1525080600,0.4,24.0
1525084200,0.6,34.0
1525087800,0.8,45.0
1525091400,0.6,47.0
1525095000,0.4,26.0
1525098600,0.3,23.0
1525102200,0.2,14.0
1525105800,0.2,16.0
1525109400,0.2,13.0
1525113000,0.2,12.0
1525116600,0.2,15.0
1525120200,0.2,18.0
1525123800,0.2,19.0
1525127400,0.2,20.0
1525131000,0.2,18.0
1525134600,0.3,23.0
1525138200,0.4,30.0
1525141800,0.6,38.0
1525145400,0.7,43.0
1525149000,0.6,38.0
1525152600,0.5,32.0
1525156200,0.5,32.0
1525159800,0.5,30.0
1525163400,0.5,36.0
1525167000,0.6,41.0
1525170600,0.8,56.0
1525174200,0.9,70.0
1525177800,1.0,81.0
1525181400,0.9,78.0
1525185000,0.4,23.0
1525188600,0.3,15.0
1525192200,0.3,14.0
1525195800,0.2,14.0
1525199400,0.2,19.0
1525203000,0.2,20.0
1525206600,0.3,19.0
1525210200,0.2,18.0
1525213800,0.3,25.0
1525217400,0.3,19.0
1525221000,0.3,21.0
1525224600,0.3,18.0
1525228200,0.3,22.0
1525231800,0.2,18.0
1525235400,0.3,22.0
1525239000,0.5,42.0
1525242600,0.5,38.0
1525246200,0.5,46.0
1525249800,0.5,50.0
1525253400,0.6,43.0
1525257000,0.8,54.0
1525260600,1.1,74.0
1525264200,1.0,88.0
1525267800,0.6,62.0
1525271400,0.3,30.0
1525275000,0.3,34.0
1525278600,0.7,
1525282200,0.5,41.0
1525285800,0.4,29.0
1525289400,0.3,46.0
1525293000,0.3,37.0
1525296600,0.3,39.0
1525300200,0.3,27.0
1525303800,0.3,25.0
1525307400,0.3,30.0
1525311000,0.3,25.0
1525314600,0.3,22.0
1525318200,0.3,23.0
1525321800,0.3,27.0
1525325400,0.3,25.0
1525329000,0.2,25.0
1525332600,0.2,23.0
1525336200,0.2,24.0
1525339800,0.3,26.0
1525343400,0.3,29.0
1525347000,0.3,33.0
1525350600,0.3,34.0
1525354200,0.3,27.0
1525357800,0.3,31.0
1525361400,0.3,30.0
1525365000,0.2,30.0
1525368600,0.2,28.0
1525372200,0.2,35.0
1525375800,0.3,37.0
1525379400,0.2,83.0
1525383000,0.3,17.0
1525386600,0.4,20.0
1525390200,0.3,43.0
1525393800,0.3,8.0
1525397400,0.3,13.0
1525401000,0.3,15.0
1525404600,0.3,12.0
1525408200,0.4,16.0
1525411800,0.3,16.0
1525415400,0.3,12.0
1525419000,0.3,16.0
1525422600,0.3,16.0
1525426200,0.4,26.0
1525429800,0.3,12.0
1525433400,0.3,14.0
1525437000,0.3,18.0
1525440600,0.3,23.0
1525444200,0.3,23.0
1525447800,0.3,28.0
1525451400,0.3,20.0
1525455000,0.3,21.0
1525458600,0.3,30.0
1525462200,0.3,32.0
1525465800,0.3,39.0
1525469400,0.3,37.0
1525473000,0.2,36.0
1525476600,0.2,16.0
1525480200,0.2,17.0
1525483800,0.2,
1525487400,0.2,
1525491000,0.2,11.0
1525494600,0.2,11.0
1525498200,0.2,12.0
1525501800,0.2,12.0
1525505400,0.2,12.0
1525509000,0.2,13.0
1525512600,0.3,12.0
1525516200,0.3,14.0
1525519800,0.4,18.0
1525523400,0.4,16.0
1525527000,0.3,15.0
1525530600,0.3,14.0
1525534200,0.3,9.0
1525537800,0.3,12.0
1525541400,0.2,2.0
1525545000,0.2,15.0
1525548600,0.2,17.0
1525552200,0.2,14.0
1525555800,0.2,27.0
1525559400,0.2,22.0
1525563000,0.2,20.0
1525566600,0.2,14.0
1525570200,0.2,11.0
1525573800,0.2,12.0
1525577400,0.3,10.0
1525581000,0.3,9.0
1525584600,0.2,5.0
1525588200,0.2,7.0
1525591800,0.2,7.0
1525595400,0.2,6.0
1525599000,0.2,4.0
1525602600,0.2,5.0
1525606200,0.2,5.0
1525609800,0.2,6.0
1525613400,0.2,7.0
1525617000,0.3,11.0
1525620600,0.3,10.0
1525624200,0.3,13.0
1525627800,0.2,15.0
1525631400,0.3,11.0
1525635000,0.3,5.0
1525638600,0.3,4.0
1525642200,0.2,0.0
1525645800,0.2,5.0
1525649400,0.2,8.0
1525653000,0.2,10.0
1525656600,0.3,15.0
1525660200,0.4,16.0
1525663800,0.4,20.0
1525667400,0.4,19.0
1525671000,0.4,17.0
1525674600,0.4,16.0
1525678200,0.4,16.0
1525681800,0.8,23.0
1525685400,0.6,24.0
1525689000,0.5,30.0
1525692600,0.6,37.0
1525696200,0.6,41.0
1525699800,0.6,40.0
1525710600,0.3,19.0
1525714200,0.3,17.0
1525717800,0.3,18.0
1525721400,0.3,18.0
1525725000,0.3,21.0
1525728600,0.3,20.0
1525732200,0.3,21.0
1525735800,0.3,19.0
1525739400,0.3,16.0
1525743000,0.3,18.0
1525746600,0.4,25.0
1525750200,0.3,
1525753800,0.2,15.0
1525757400,0.3,
1525761000,0.3,17.0
1525764600,0.3,24.0
1525768200,0.3,22.0
1525771800,0.3,24.0
1525775400,0.4,24.0
1525779000,0.5,38.0
1525782600,0.7,44.0
1525786200,0.3,18.0
1525789800,0.2,20.0
1525793400,0.2,19.0
1525797000,0.2,14.0
1525800600,0.2,16.0
1525804200,0.2,20.0
1525807800,0.2,18.0
1525811400,0.2,16.0
1525815000,0.2,21.0
1525818600,0.2,23.0
1525822200,0.2,23.0
1525825800,0.4,26.0
1525829400,0.6,37.0
1525833000,0.5,37.0
1525836600,0.5,34.0
1525840200,0.5,38.0
1525843800,0.4,36.0
1525847400,0.4,34.0
1525851000,0.5,34.0
1525854600,0.4,31.0
1525858200,0.5,33.0
1525861800,0.7,38.0
1525865400,0.8,52.0
1525869000,0.5,43.0
1525872600,0.3,23.0
1525876200,0.2,18.0
1525879800,0.2,16.0
1525883400,0.2,15.0
1525887000,0.2,15.0
