EpochTime,3.feed_29.PM10_UG_M3,3.feed_29.PM25_UG_M3
1507998600,12.0,7.0
1508002200,14.0,8.0
1508005800,16.0,9.0
1508009400,16.0,9.0
1508013000,14.0,7.0
1508016600,13.0,7.0
1508020200,18.0,9.0
1508023800,15.0,8.0
1508027400,13.0,7.0
1508031000,19.0,9.0
1508034600,41.0,24.0
1508038200,25.0,15.0
1508041800,36.0,21.0
1508045400,28.0,17.0
1508049000,39.0,23.0
1508052600,83.0,49.0
1508056200,92.0,53.0
1508059800,88.0,49.0
1508063400,69.0,42.0
1508067000,51.0,31.0
1508070600,57.0,39.0
1508074200,45.0,29.0
1508077800,46.0,28.0
1508081400,34.0,20.0
1508085000,21.0,7.0
1508088600,28.0,9.0
1508092200,24.0,10.0
1508095800,25.0,11.0
1508099400,21.0,8.0
1508103000,22.0,14.0
1508106600,17.0,10.0
1508110200,6.0,4.0
1508113800,8.0,4.0
1508117400,9.0,4.0
1508121000,6.0,5.0
1508124600,6.0,5.0
1508128200,6.0,4.0
1508131800,6.0,4.0
1508135400,6.0,4.0
1508139000,4.0,7.0
1508142600,4.0,7.0
1508146200,4.0,6.0
1508149800,4.0,3.0
1508153400,5.0,1.0
1508157000,4.0,1.0
1508160600,3.0,2.0
1508164200,4.0,2.0
1508167800,2.0,2.0
1508171400,2.0,2.0
1508175000,7.0,3.0
1508178600,6.0,1.0
1508182200,3.0,1.0
1508185800,4.0,5.0
1508189400,6.0,4.0
1508193000,5.0,2.0
1508196600,8.0,4.0
1508200200,6.0,1.0
1508203800,6.0,2.0
1508207400,6.0,2.0
1508211000,6.0,1.0
1508214600,23.0,7.0
1508218200,86.0,36.0
1508221800,73.0,36.0
1508225400,61.0,26.0
1508229000,59.0,24.0
1508232600,54.0,22.0
1508236200,64.0,26.0
1508239800,41.0,19.0
1508243400,54.0,19.0
1508247000,50.0,20.0
1508250600,41.0,22.0
1508254200,18.0,9.0
1508257800,7.0,2.0
1508261400,5.0,1.0
1508265000,7.0,2.0
1508268600,8.0,3.0
1508272200,8.0,3.0
1508275800,9.0,3.0
1508279400,10.0,4.0
1508283000,13.0,5.0
1508286600,31.0,13.0
1508290200,55.0,25.0
1508293800,68.0,31.0
1508297400,79.0,40.0
1508301000,86.0,44.0
1508304600,68.0,32.0
1508308200,53.0,25.0
1508311800,22.0,11.0
1508315400,33.0,18.0
1508319000,85.0,43.0
1508322600,64.0,32.0
1508326200,77.0,34.0
1508329800,77.0,34.0
1508333400,32.0,15.0
1508337000,,17.0
1508344200,8.0,2.0
1508347800,6.0,0.0
1508351400,6.0,1.0
1508355000,7.0,2.0
1508358600,13.0,4.0
1508362200,14.0,6.0
1508365800,10.0,4.0
1508369400,12.0,6.0
1508373000,121.0,58.0
1508376600,129.0,61.0
1508380200,96.0,45.0
1508383800,113.0,51.0
1508387400,102.0,48.0
1508391000,79.0,36.0
1508394600,94.0,44.0
1508398200,83.0,40.0
1508401800,101.0,44.0
1508405400,90.0,44.0
1508409000,95.0,46.0
1508412600,90.0,41.0
1508416200,70.0,35.0
1508419800,59.0,34.0
1508423400,38.0,15.0
1508427000,15.0,5.0
1508430600,9.0,2.0
1508434200,11.0,4.0
1508437800,10.0,4.0
1508441400,13.0,6.0
1508445000,11.0,4.0
1508448600,13.0,6.0
1508452200,14.0,7.0
1508455800,15.0,8.0
1508459400,15.0,8.0
1508463000,41.0,19.0
1508466600,45.0,20.0
1508470200,46.0,21.0
1508473800,56.0,24.0
1508477400,33.0,16.0
1508481000,37.0,19.0
1508484600,75.0,38.0
1508488200,75.0,42.0
1508491800,84.0,44.0
1508495400,80.0,42.0
1508499000,78.0,43.0
1508502600,94.0,48.0
1508506200,78.0,41.0
1508509800,21.0,8.0
1508513400,16.0,4.0
1508517000,6.0,1.0
1508520600,7.0,4.0
1508524200,9.0,4.0
1508527800,11.0,4.0
1508531400,12.0,4.0
1508535000,21.0,5.0
1508538600,16.0,6.0
1508542200,28.0,13.0
1508545800,122.0,66.0
1508549400,166.0,87.0
1508553000,146.0,78.0
1508556600,111.0,63.0
1508560200,34.0,19.0
1508563800,37.0,23.0
1508567400,94.0,55.0
1508571000,45.0,29.0
1508574600,71.0,41.0
1508578200,66.0,37.0
1508581800,27.0,16.0
1508585400,18.0,11.0
1508589000,24.0,15.0
1508592600,15.0,9.0
1508596200,17.0,11.0
1508599800,21.0,10.0
1508603400,23.0,12.0
1508607000,28.0,14.0
1508610600,22.0,11.0
1508614200,21.0,11.0
1508617800,20.0,11.0
1508621400,18.0,10.0
1508625000,19.0,11.0
1508628600,39.0,22.0
1508632200,80.0,49.0
1508635800,48.0,31.0
1508639400,46.0,29.0
1508643000,33.0,21.0
1508646600,46.0,30.0
1508650200,25.0,18.0
1508653800,56.0,35.0
1508657400,119.0,78.0
1508661000,46.0,31.0
1508664600,40.0,28.0
1508668200,31.0,22.0
1508671800,21.0,15.0
1508675400,20.0,15.0
1508679000,18.0,14.0
1508682600,17.0,11.0
1508686200,22.0,15.0
1508689800,19.0,11.0
1508693400,15.0,8.0
1508697000,12.0,6.0
1508700600,12.0,6.0
1508704200,28.0,8.0
1508707800,62.0,11.0
1508711400,23.0,9.0
1508715000,13.0,8.0
1508718600,15.0,8.0
1508722200,15.0,7.0
1508725800,17.0,9.0
1508729400,14.0,8.0
1508733000,14.0,8.0
1508736600,12.0,7.0
1508740200,13.0,7.0
1508743800,12.0,7.0
1508747400,12.0,8.0
1508751000,12.0,7.0
1508754600,12.0,8.0
1508758200,12.0,7.0
1508761800,16.0,9.0
1508765400,14.0,8.0
1508769000,14.0,8.0
1508772600,10.0,6.0
1508776200,6.0,4.0
1508779800,5.0,2.0
1508783400,9.0,4.0
1508787000,4.0,3.0
1508790600,4.0,1.0
1508794200,3.0,1.0
1508797800,9.0,6.0
1508801400,2.0,1.0
1508805000,2.0,1.0
1508808600,-2.0,-2.0
1508812200,0.0,0.0
1508815800,2.0,1.0
1508819400,15.0,9.0
1508823000,19.0,12.0
1508826600,20.0,11.0
1508830200,17.0,9.0
1508833800,7.0,4.0
1508837400,4.0,3.0
1508841000,10.0,6.0
1508844600,11.0,7.0
1508848200,9.0,5.0
1508851800,3.0,1.0
1508855400,7.0,4.0
1508859000,7.0,3.0
1508862600,12.0,5.0
1508866200,10.0,4.0
1508869800,5.0,1.0
1508873400,13.0,6.0
1508877000,22.0,8.0
1508880600,14.0,3.0
1508884200,10.0,6.0
1508887800,7.0,5.0
1508891400,10.0,5.0
1508895000,27.0,14.0
1508898600,24.0,12.0
1508902200,10.0,5.0
1508905800,10.0,5.0
1508909400,8.0,3.0
1508913000,18.0,8.0
1508916600,17.0,8.0
1508920200,9.0,5.0
1508923800,14.0,7.0
1508927400,24.0,12.0
1508931000,16.0,8.0
1508934600,17.0,9.0
1508938200,17.0,9.0
1508941800,13.0,6.0
1508945400,8.0,4.0
1508949000,6.0,3.0
1508952600,6.0,3.0
1508956200,5.0,3.0
1508959800,6.0,4.0
1508963400,8.0,4.0
1508967000,7.0,5.0
1508970600,6.0,4.0
1508974200,6.0,4.0
1508977800,5.0,4.0
1508981400,10.0,7.0
1508985000,5.0,4.0
1508988600,5.0,4.0
1508992200,6.0,4.0
1508995800,7.0,4.0
1508999400,9.0,5.0
1509003000,9.0,5.0
1509006600,9.0,5.0
1509010200,10.0,6.0
1509013800,12.0,7.0
1509017400,12.0,7.0
1509021000,12.0,7.0
1509024600,11.0,7.0
1509028200,9.0,6.0
1509031800,9.0,6.0
1509035400,8.0,5.0
1509039000,6.0,3.0
1509042600,4.0,3.0
1509046200,7.0,4.0
1509049800,6.0,4.0
1509053400,6.0,4.0
1509057000,9.0,6.0
1509060600,14.0,8.0
1509064200,59.0,30.0
1509067800,73.0,40.0
1509071400,63.0,36.0
1509075000,60.0,34.0
1509078600,22.0,13.0
1509082200,8.0,6.0
1509085800,16.0,10.0
1509089400,8.0,5.0
1509093000,21.0,14.0
1509096600,24.0,14.0
1509100200,6.0,4.0
1509103800,21.0,12.0
1509107400,14.0,8.0
1509111000,10.0,6.0
1509114600,27.0,15.0
1509118200,23.0,8.0
1509121800,22.0,7.0
1509125400,23.0,9.0
1509129000,24.0,9.0
1509132600,26.0,9.0
1509136200,14.0,7.0
1509139800,12.0,7.0
1509143400,15.0,8.0
1509147000,18.0,11.0
1509150600,8.0,5.0
1509154200,9.0,5.0
1509157800,10.0,5.0
1509161400,9.0,4.0
1509165000,11.0,6.0
1509168600,14.0,7.0
1509172200,8.0,4.0
1509175800,9.0,5.0
1509179400,9.0,6.0
1509183000,12.0,7.0
1509186600,22.0,12.0
1509190200,50.0,27.0
1509193800,67.0,37.0
1509197400,26.0,15.0
1509201000,14.0,10.0
1509204600,16.0,12.0
1509208200,13.0,10.0
1509211800,10.0,8.0
1509215400,2.0,3.0
1509219000,5.0,3.0
1509222600,2.0,2.0
1509226200,3.0,3.0
1509229800,2.0,2.0
1509233400,2.0,2.0
1509237000,2.0,3.0
1509240600,2.0,1.0
1509244200,2.0,2.0
1509247800,2.0,2.0
1509251400,2.0,1.0
1509255000,2.0,2.0
1509258600,3.0,2.0
1509262200,1.0,0.0
1509265800,2.0,2.0
1509269400,3.0,3.0
1509273000,1.0,1.0
1509276600,2.0,2.0
1509280200,1.0,2.0
1509283800,3.0,3.0
1509287400,2.0,2.0
1509291000,1.0,1.0
1509294600,1.0,1.0
1509298200,1.0,1.0
1509301800,3.0,2.0
1509305400,3.0,2.0
1509309000,4.0,3.0
1509312600,3.0,2.0
1509316200,2.0,1.0
1509319800,1.0,2.0
1509323400,4.0,3.0
1509327000,4.0,3.0
1509330600,3.0,4.0
1509334200,5.0,3.0
1509337800,5.0,3.0
1509341400,4.0,4.0
1509345000,5.0,5.0
1509348600,5.0,5.0
1509352200,6.0,5.0
1509355800,4.0,4.0
1509359400,5.0,4.0
1509363000,6.0,5.0
1509366600,5.0,4.0
1509370200,3.0,3.0
1509373800,4.0,4.0
1509377400,6.0,3.0
1509381000,8.0,4.0
1509384600,9.0,3.0
1509388200,10.0,4.0
1509391800,12.0,7.0
1509395400,13.0,5.0
1509399000,10.0,4.0
1509402600,10.0,4.0
1509406200,11.0,6.0
1509409800,14.0,6.0
1509413400,9.0,5.0
1509417000,4.0,4.0
1509420600,7.0,4.0
1509424200,8.0,4.0
1509427800,4.0,3.0
1509431400,6.0,4.0
1509435000,8.0,4.0
1509438600,9.0,4.0
1509442200,6.0,4.0
1509445800,7.0,5.0
1509449400,9.0,5.0
1509453000,10.0,5.0
1509456600,3.0,2.0
1509460200,6.0,2.0
1509463800,4.0,2.0
1509467400,8.0,2.0
1509471000,9.0,1.0
1509474600,7.0,3.0
1509478200,9.0,4.0
1509481800,8.0,3.0
1509485400,8.0,4.0
1509489000,11.0,5.0
1509492600,12.0,7.0
1509496200,9.0,7.0
1509499800,12.0,7.0
1509503400,12.0,6.0
1509507000,12.0,6.0
1509510600,9.0,6.0
1509514200,6.0,4.0
1509517800,8.0,4.0
1509521400,11.0,4.0
1509525000,8.0,4.0
1509528600,7.0,5.0
1509532200,11.0,6.0
1509535800,15.0,7.0
1509539400,10.0,5.0
1509543000,6.0,5.0
1509546600,8.0,5.0
1509550200,10.0,5.0
1509553800,6.0,5.0
1509557400,13.0,7.0
1509561000,8.0,7.0
1509564600,11.0,6.0
1509568200,11.0,7.0
1509571800,11.0,8.0
1509575400,13.0,7.0
1509579000,11.0,8.0
1509582600,11.0,8.0
1509586200,12.0,9.0
1509589800,12.0,8.0
1509593400,21.0,13.0
1509597000,24.0,15.0
1509600600,58.0,32.0
1509604200,93.0,54.0
1509607800,61.0,35.0
1509611400,62.0,33.0
1509615000,36.0,20.0
1509618600,43.0,23.0
1509622200,47.0,25.0
1509625800,23.0,13.0
1509629400,31.0,18.0
1509633000,35.0,19.0
1509636600,19.0,12.0
1509640200,10.0,7.0
1509643800,8.0,6.0
1509647400,14.0,10.0
1509651000,19.0,11.0
1509654600,14.0,8.0
1509658200,20.0,12.0
1509661800,11.0,7.0
1509665400,9.0,5.0
1509669000,9.0,6.0
1509672600,36.0,23.0
1509676200,59.0,36.0
1509679800,55.0,34.0
1509683400,33.0,17.0
1509687000,38.0,19.0
1509690600,41.0,22.0
1509694200,40.0,20.0
1509697800,21.0,11.0
1509701400,37.0,19.0
1509705000,43.0,24.0
1509708600,26.0,14.0
1509712200,20.0,14.0
1509715800,13.0,10.0
1509719400,11.0,9.0
1509723000,3.0,3.0
1509726600,0.0,1.0
1509730200,0.0,0.0
1509733800,4.0,3.0
1509737400,4.0,3.0
1509741000,3.0,2.0
1509744600,4.0,3.0
1509748200,7.0,5.0
1509751800,8.0,5.0
1509755400,7.0,4.0
1509759000,8.0,6.0
1509762600,13.0,6.0
1509769800,7.0,4.0
1509773400,10.0,5.0
1509777000,9.0,5.0
1509780600,6.0,5.0
1509784200,7.0,4.0
1509787800,8.0,4.0
1509791400,6.0,4.0
1509795000,5.0,4.0
1509798600,6.0,4.0
1509802200,8.0,2.0
1509805800,4.0,3.0
1509809400,8.0,5.0
1509813000,6.0,3.0
1509816600,4.0,2.0
1509820200,6.0,4.0
1509823800,8.0,5.0
1509827400,9.0,5.0
1509831000,9.0,6.0
1509834600,11.0,7.0
1509838200,8.0,6.0
1509841800,7.0,5.0
1509845400,8.0,6.0
1509849000,8.0,7.0
1509852600,7.0,6.0
1509856200,8.0,6.0
1509859800,7.0,5.0
1509863400,5.0,4.0
1509867000,4.0,3.0
1509870600,5.0,4.0
1509874200,11.0,8.0
1509877800,7.0,5.0
1509881400,6.0,5.0
1509885000,6.0,5.0
1509888600,8.0,6.0
1509892200,18.0,13.0
1509895800,17.0,12.0
1509899400,11.0,8.0
1509903000,12.0,8.0
1509906600,13.0,9.0
1509910200,14.0,11.0
1509913800,13.0,9.0
1509917400,16.0,10.0
1509921000,19.0,11.0
1509924600,30.0,19.0
1509928200,34.0,21.0
1509931800,27.0,18.0
1509935400,14.0,9.0
1509939000,25.0,17.0
1509942600,3.0,4.0
1509946200,7.0,4.0
1509949800,6.0,4.0
1509953400,13.0,8.0
1509957000,7.0,5.0
1509960600,27.0,21.0
1509964200,8.0,6.0
1509967800,15.0,11.0
1509971400,24.0,19.0
1509975000,10.0,10.0
1509978600,-5.0,-1.0
1509982200,2.0,1.0
1509985800,1.0,0.0
1509989400,0.0,2.0
1509993000,2.0,2.0
1509996600,0.0,2.0
1510000200,1.0,2.0
1510003800,3.0,5.0
1510007400,5.0,4.0
1510011000,4.0,5.0
1510014600,6.0,3.0
1510018200,3.0,4.0
1510021800,6.0,4.0
1510025400,7.0,4.0
1510029000,2.0,3.0
1510032600,3.0,3.0
1510036200,8.0,5.0
1510039800,9.0,5.0
1510043400,6.0,4.0
1510047000,6.0,4.0
1510050600,7.0,3.0
1510054200,6.0,4.0
1510057800,4.0,3.0
1510061400,6.0,5.0
1510065000,6.0,4.0
1510068600,6.0,3.0
1510072200,1.0,2.0
1510075800,3.0,2.0
1510079400,6.0,3.0
1510083000,5.0,4.0
1510086600,2.0,3.0
1510090200,6.0,5.0
1510093800,11.0,8.0
1510097400,5.0,6.0
1510101000,1.0,3.0
1510104600,4.0,3.0
1510108200,8.0,4.0
1510111800,4.0,4.0
1510115400,2.0,4.0
1510119000,4.0,4.0
1510122600,8.0,5.0
1510126200,5.0,5.0
1510129800,2.0,4.0
1510133400,2.0,3.0
1510137000,6.0,4.0
1510140600,7.0,4.0
1510144200,4.0,4.0
1510147800,4.0,4.0
1510151400,6.0,2.0
1510155000,1.0,3.0
1510158600,4.0,2.0
1510162200,1.0,1.0
1510165800,2.0,2.0
1510169400,3.0,3.0
1510173000,5.0,4.0
1510176600,6.0,5.0
1510180200,8.0,4.0
1510183800,6.0,6.0
1510187400,12.0,7.0
1510191000,12.0,6.0
1510194600,14.0,10.0
1510198200,11.0,8.0
1510201800,11.0,8.0
1510205400,15.0,9.0
1510209000,15.0,8.0
1510212600,12.0,10.0
1510216200,16.0,12.0
1510219800,18.0,12.0
1510223400,21.0,13.0
1510227000,51.0,25.0
1510230600,78.0,35.0
1510234200,46.0,25.0
1510237800,44.0,24.0
1510241400,16.0,12.0
1510245000,8.0,4.0
1510248600,5.0,2.0
1510252200,5.0,3.0
1510255800,6.0,3.0
1510259400,7.0,4.0
1510263000,9.0,5.0
1510266600,7.0,4.0
1510270200,9.0,5.0
1510273800,6.0,6.0
1510277400,11.0,6.0
1510281000,8.0,6.0
1510284600,10.0,6.0
1510288200,16.0,8.0
1510291800,20.0,10.0
1510295400,8.0,6.0
1510299000,5.0,5.0
1510302600,9.0,7.0
1510306200,6.0,5.0
1510309800,2.0,4.0
1510313400,2.0,4.0
1510317000,6.0,5.0
1510320600,-1.0,4.0
1510324200,6.0,3.0
1510327800,4.0,2.0
1510331400,0.0,1.0
1510335000,1.0,1.0
1510338600,4.0,0.0
1510342200,6.0,1.0
1510345800,2.0,1.0
1510349400,0.0,2.0
1510353000,5.0,3.0
1510356600,2.0,3.0
1510360200,4.0,3.0
1510363800,3.0,2.0
1510367400,6.0,4.0
1510371000,4.0,3.0
1510374600,5.0,3.0
1510378200,3.0,3.0
1510381800,4.0,4.0
1510385400,2.0,2.0
1510389000,2.0,2.0
1510392600,5.0,4.0
1510396200,4.0,3.0
1510399800,5.0,2.0
1510403400,4.0,2.0
1510407000,0.0,1.0
1510410600,1.0,0.0
1510414200,2.0,1.0
1510417800,0.0,0.0
1510421400,2.0,0.0
1510425000,1.0,2.0
1510428600,7.0,2.0
1510432200,3.0,4.0
1510435800,9.0,4.0
1510439400,9.0,7.0
1510443000,10.0,9.0
1510446600,10.0,7.0
1510450200,14.0,9.0
1510453800,13.0,9.0
1510457400,13.0,10.0
1510461000,12.0,9.0
1510464600,19.0,14.0
1510468200,20.0,14.0
1510471800,18.0,14.0
1510475400,16.0,15.0
1510479000,21.0,15.0
1510482600,30.0,17.0
1510486200,46.0,27.0
1510489800,40.0,26.0
1510493400,23.0,17.0
1510497000,26.0,15.0
1510500600,28.0,22.0
1510504200,16.0,10.0
1510507800,12.0,9.0
1510511400,12.0,8.0
1510515000,12.0,7.0
1510518600,14.0,9.0
1510522200,13.0,9.0
1510525800,15.0,9.0
1510529400,11.0,10.0
1510533000,17.0,10.0
1510536600,12.0,10.0
1510540200,15.0,10.0
1510543800,15.0,10.0
1510547400,14.0,12.0
1510551000,21.0,13.0
1510554600,18.0,15.0
1510558200,20.0,16.0
1510561800,21.0,14.0
1510565400,19.0,13.0
1510569000,15.0,13.0
1510572600,18.0,14.0
1510576200,21.0,14.0
1510579800,18.0,15.0
1510583400,11.0,11.0
1510587000,17.0,11.0
1510590600,13.0,12.0
1510594200,14.0,10.0
1510597800,14.0,10.0
1510601400,16.0,10.0
1510605000,10.0,9.0
1510608600,10.0,5.0
1510612200,7.0,8.0
1510615800,14.0,9.0
1510619400,8.0,7.0
1510623000,6.0,7.0
1510626600,7.0,4.0
1510630200,5.0,4.0
1510633800,4.0,5.0
1510637400,8.0,5.0
1510641000,10.0,6.0
1510644600,7.0,7.0
1510648200,7.0,6.0
1510651800,12.0,7.0
1510655400,8.0,6.0
1510659000,8.0,7.0
1510662600,12.0,7.0
1510666200,14.0,7.0
1510669800,6.0,5.0
1510673400,7.0,3.0
1510677000,4.0,3.0
1510680600,5.0,4.0
1510684200,9.0,5.0
1510687800,11.0,7.0
1510691400,14.0,9.0
1510695000,17.0,11.0
1510698600,13.0,10.0
1510702200,12.0,9.0
1510705800,22.0,15.0
1510709400,13.0,12.0
1510713000,49.0,31.0
1510716600,113.0,59.0
1510720200,101.0,55.0
1510723800,36.0,21.0
1510727400,14.0,11.0
1510731000,11.0,10.0
1510734600,13.0,11.0
1510738200,14.0,10.0
1510741800,12.0,9.0
1510745400,7.0,8.0
1510749000,10.0,7.0
1510752600,7.0,5.0
1510756200,10.0,5.0
1510759800,6.0,3.0
1510767000,5.0,
1510770600,11.0,
1510774200,11.0,0.0
1510777800,10.0,0.0
1510781400,11.0,0.0
1510785000,13.0,2.0
1510788600,10.0,2.0
1510792200,25.0,8.0
1510795800,14.0,3.0
1510799400,23.0,9.0
1510803000,23.0,8.0
1510806600,17.0,6.0
1510810200,14.0,4.0
1510813800,11.0,4.0
1510817400,10.0,3.0
1510821000,3.0,2.0
1510824600,7.0,2.0
1510828200,3.0,2.0
1510831800,6.0,3.0
1510835400,8.0,3.0
1510839000,6.0,4.0
1510842600,10.0,4.0
1510846200,8.0,4.0
1510849800,12.0,3.0
1510853400,4.0,3.0
1510857000,5.0,3.0
1510860600,9.0,3.0
1510864200,5.0,2.0
1510867800,4.0,2.0
1510871400,6.0,2.0
1510875000,8.0,2.0
1510878600,5.0,2.0
1510882200,4.0,2.0
1510885800,5.0,2.0
1510889400,7.0,2.0
1510893000,3.0,2.0
1510896600,2.0,2.0
1510900200,7.0,2.0
1510903800,10.0,3.0
1510907400,3.0,2.0
1510911000,4.0,2.0
1510914600,5.0,2.0
1510918200,7.0,3.0
1510921800,5.0,4.0
1510925400,3.0,3.0
1510929000,8.0,4.0
1510932600,7.0,3.0
1510936200,3.0,1.0
1510939800,6.0,2.0
1510943400,7.0,3.0
1510947000,12.0,5.0
1510950600,10.0,4.0
1510954200,8.0,4.0
1510957800,6.0,3.0
1510961400,7.0,4.0
1510965000,11.0,6.0
1510968600,11.0,6.0
1510972200,9.0,7.0
1510975800,9.0,6.0
1510979400,12.0,7.0
1510983000,13.0,6.0
1510986600,17.0,9.0
1510990200,17.0,10.0
1510993800,12.0,8.0
1510997400,24.0,14.0
1511001000,51.0,28.0
1511004600,29.0,19.0
1511008200,12.0,10.0
1511011800,6.0,4.0
1511015400,9.0,4.0
1511019000,4.0,3.0
1511022600,6.0,1.0
1511026200,7.0,5.0
1511029800,7.0,3.0
1511033400,5.0,2.0
1511037000,4.0,3.0
1511040600,15.0,9.0
1511044200,15.0,7.0
1511047800,28.0,17.0
1511051400,40.0,22.0
1511055000,26.0,16.0
1511058600,9.0,5.0
1511062200,17.0,10.0
1511065800,25.0,17.0
1511069400,14.0,9.0
1511073000,10.0,7.0
1511076600,6.0,6.0
1511080200,2.0,3.0
1511083800,3.0,3.0
1511087400,5.0,3.0
1511091000,6.0,4.0
1511094600,3.0,4.0
1511112600,7.0,-1.0
1511116200,7.0,-2.0
1511119800,4.0,-2.0
1511123400,4.0,0.0
1511127000,6.0,0.0
1511130600,8.0,0.0
1511134200,8.0,4.0
1511137800,7.0,5.0
1511141400,5.0,4.0
1511145000,8.0,3.0
1511148600,8.0,4.0
1511152200,7.0,4.0
1511155800,5.0,5.0
1511159400,7.0,5.0
1511163000,10.0,6.0
1511166600,11.0,6.0
1511170200,9.0,6.0
1511173800,5.0,5.0
1511177400,10.0,6.0
1511181000,12.0,6.0
1511184600,6.0,6.0
1511188200,9.0,5.0
1511191800,11.0,4.0
1511195400,4.0,3.0
1511199000,8.0,3.0
1511202600,7.0,3.0
1511206200,8.0,4.0
1511209800,8.0,4.0
1511213400,13.0,7.0
1511217000,20.0,9.0
1511220600,26.0,14.0
1511224200,23.0,11.0
1511227800,24.0,13.0
1511231400,26.0,14.0
1511235000,14.0,8.0
1511238600,4.0,3.0
1511242200,24.0,12.0
1511245800,41.0,19.0
1511249400,36.0,17.0
1511253000,17.0,10.0
1511256600,71.0,36.0
1511260200,107.0,52.0
1511263800,84.0,35.0
1511267400,50.0,24.0
1511271000,43.0,23.0
1511274600,40.0,13.0
1511278200,12.0,4.0
1511281800,10.0,4.0
1511285400,7.0,4.0
1511289000,11.0,3.0
1511292600,8.0,4.0
1511296200,11.0,5.0
1511299800,9.0,4.0
1511303400,11.0,5.0
1511307000,16.0,7.0
1511310600,78.0,30.0
1511314200,91.0,47.0
1511317800,108.0,55.0
1511321400,94.0,40.0
1511325000,32.0,18.0
1511328600,47.0,19.0
1511332200,17.0,8.0
1511335800,17.0,9.0
1511339400,12.0,7.0
1511343000,6.0,2.0
1511346600,6.0,2.0
1511350200,6.0,5.0
1511353800,5.0,5.0
1511357400,8.0,5.0
1511361000,6.0,3.0
1511364600,6.0,3.0
1511368200,3.0,4.0
1511371800,4.0,3.0
1511375400,8.0,4.0
1511379000,8.0,5.0
1511382600,5.0,5.0
1511386200,8.0,7.0
1511389800,9.0,6.0
1511393400,8.0,5.0
1511397000,5.0,3.0
1511400600,1.0,3.0
1511404200,2.0,3.0
1511407800,5.0,3.0
1511411400,7.0,4.0
1511415000,4.0,4.0
1511418600,6.0,5.0
1511422200,14.0,8.0
1511425800,11.0,9.0
1511429400,34.0,17.0
1511433000,61.0,29.0
1511436600,77.0,35.0
1511440200,74.0,32.0
1511443800,43.0,24.0
1511447400,23.0,14.0
1511451000,20.0,10.0
1511454600,0.0,1.0
1511458200,5.0,1.0
1511461800,5.0,2.0
1511465400,4.0,3.0
1511469000,5.0,4.0
1511472600,3.0,3.0
1511476200,11.0,6.0
1511479800,12.0,7.0
1511483400,12.0,8.0
1511487000,14.0,10.0
1511490600,24.0,13.0
1511494200,48.0,22.0
1511497800,70.0,40.0
1511501400,68.0,38.0
1511505000,67.0,35.0
1511508600,74.0,40.0
1511512200,65.0,34.0
1511515800,75.0,43.0
1511519400,58.0,32.0
1511523000,42.0,23.0
1511526600,16.0,11.0
1511530200,35.0,21.0
1511533800,43.0,23.0
1511537400,38.0,21.0
1511541000,16.0,9.0
1511544600,7.0,3.0
1511548200,9.0,5.0
1511551800,10.0,5.0
1511555400,14.0,6.0
1511559000,8.0,4.0
1511562600,7.0,3.0
1511566200,19.0,10.0
1511569800,61.0,36.0
1511573400,62.0,31.0
1511577000,49.0,28.0
1511580600,89.0,51.0
1511584200,72.0,37.0
1511587800,33.0,18.0
1511591400,60.0,36.0
1511595000,104.0,48.0
1511598600,91.0,40.0
1511602200,74.0,38.0
1511605800,69.0,31.0
1511609400,38.0,16.0
1511613000,54.0,23.0
1511616600,16.0,8.0
1511620200,11.0,7.0
1511623800,14.0,6.0
1511627400,14.0,5.0
1511631000,15.0,8.0
1511634600,13.0,6.0
1511638200,13.0,6.0
1511641800,9.0,5.0
1511645400,8.0,4.0
1511649000,9.0,4.0
1511652600,10.0,6.0
1511656200,7.0,4.0
1511659800,5.0,5.0
1511663400,10.0,5.0
1511667000,5.0,4.0
1511670600,11.0,6.0
1511674200,6.0,5.0
1511677800,11.0,5.0
1511681400,4.0,5.0
1511685000,7.0,4.0
1511688600,7.0,4.0
1511692200,4.0,4.0
1511695800,3.0,4.0
1511699400,2.0,3.0
1511703000,4.0,3.0
1511706600,6.0,3.0
1511710200,0.0,3.0
1511713800,5.0,2.0
1511717400,2.0,2.0
1511721000,1.0,1.0
1511724600,3.0,2.0
1511728200,5.0,3.0
1511731800,4.0,2.0
1511735400,5.0,3.0
1511739000,3.0,4.0
1511742600,6.0,4.0
1511746200,9.0,4.0
1511749800,31.0,14.0
1511753400,31.0,16.0
1511757000,30.0,16.0
1511760600,34.0,16.0
1511764200,39.0,16.0
1511767800,35.0,16.0
1511771400,57.0,29.0
1511775000,73.0,35.0
1511778600,60.0,28.0
1511782200,47.0,23.0
1511785800,49.0,24.0
1511789400,37.0,21.0
1511793000,22.0,10.0
1511796600,20.0,9.0
1511800200,12.0,6.0
1511803800,11.0,5.0
1511807400,11.0,6.0
1511811000,12.0,5.0
1511814600,14.0,5.0
1511818200,15.0,6.0
1511821800,16.0,6.0
1511825400,19.0,7.0
1511829000,69.0,33.0
1511832600,112.0,49.0
1511836200,113.0,53.0
1511839800,40.0,22.0
1511843400,43.0,22.0
1511847000,112.0,58.0
1511850600,84.0,47.0
1511854200,87.0,47.0
1511857800,108.0,52.0
1511861400,26.0,13.0
1511865000,104.0,54.0
1511868600,78.0,42.0
1511872200,18.0,10.0
1511875800,17.0,10.0
1511879400,24.0,16.0
1511883000,54.0,27.0
