EpochTime,3.feed_3506.PM2_5,3.feed_3506.OZONE
1478309400,16.0,3.0
1478313000,13.0,2.0
1478316600,17.0,1.0
1478320200,22.0,1.0
1478323800,17.0,1.0
1478327400,18.0,1.0
1478331000,13.0,1.0
1478334600,17.0,1.0
1478338200,14.0,1.0
1478341800,16.0,1.0
1478345400,13.0,1.0
1478349000,14.0,1.0
1478352600,17.0,1.0
1478356200,16.0,7.0
1478359800,7.0,15.0
1478363400,5.0,29.0
1478367000,4.0,36.0
1478370600,4.0,41.0
1478374200,2.0,41.0
1478377800,3.0,40.0
1478381400,6.0,41.0
1478385000,5.0,32.0
1478388600,8.0,22.0
1478392200,12.0,23.0
1478395800,13.0,14.0
1478399400,14.0,8.0
1478403000,13.0,5.0
1478406600,12.0,6.0
1478410200,13.0,2.0
1478413800,15.0,5.0
1478417400,15.0,2.0
1478421000,14.0,1.0
1478424600,13.0,1.0
1478428200,13.0,1.0
1478431800,17.0,1.0
1478435400,16.0,1.0
1478439000,18.0,3.0
1478442600,17.0,6.0
1478446200,23.0,16.0
1478449800,18.0,19.0
1478453400,19.0,24.0
1478457000,12.0,31.0
1478460600,8.0,38.0
1478464200,7.0,38.0
1478467800,6.0,34.0
1478471400,11.0,18.0
1478475000,16.0,3.0
1478478600,20.0,1.0
1478482200,21.0,0.0
1478485800,24.0,0.0
1478489400,17.0,0.0
1478493000,14.0,0.0
1478496600,16.0,1.0
1478500200,11.0,1.0
1478503800,13.0,0.0
1478507400,14.0,1.0
1478511000,12.0,1.0
1478514600,13.0,1.0
1478518200,13.0,1.0
1478521800,15.0,1.0
1478525400,17.0,1.0
1478529000,18.0,4.0
1478532600,12.0,6.0
1478536200,15.0,8.0
1478539800,5.0,25.0
1478543400,8.0,35.0
1478547000,5.0,33.0
1478550600,2.0,35.0
1478554200,6.0,27.0
1478557800,7.0,10.0
1478561400,5.0,1.0
1478565000,10.0,1.0
1478568600,11.0,1.0
1478572200,9.0,0.0
1478575800,8.0,1.0
1478579400,13.0,0.0
1478583000,10.0,0.0
1478586600,6.0,0.0
1478590200,14.0,0.0
1478593800,11.0,0.0
1478597400,8.0,0.0
1478601000,7.0,0.0
1478604600,13.0,0.0
1478608200,10.0,1.0
1478611800,15.0,1.0
1478615400,21.0,1.0
1478619000,29.0,1.0
1478622600,18.0,8.0
1478626200,23.0,19.0
1478629800,25.0,45.0
1478633400,23.0,50.0
1478637000,22.0,54.0
1478640600,26.0,49.0
1478644200,26.0,43.0
1478647800,22.0,42.0
1478651400,24.0,46.0
1478655000,31.0,49.0
1478658600,27.0,44.0
1478662200,37.0,36.0
1478665800,40.0,32.0
1478669400,32.0,29.0
1478673000,28.0,25.0
1478676600,24.0,21.0
1478680200,18.0,21.0
1478683800,14.0,21.0
1478687400,10.0,19.0
1478691000,9.0,15.0
1478694600,12.0,20.0
1478698200,8.0,17.0
1478701800,6.0,13.0
1478705400,7.0,13.0
1478709000,4.0,14.0
1478712600,5.0,13.0
1478716200,5.0,12.0
1478719800,3.0,15.0
1478723400,5.0,20.0
1478727000,5.0,24.0
1478730600,4.0,30.0
1478734200,5.0,30.0
1478737800,5.0,30.0
1478741400,5.0,29.0
1478745000,7.0,27.0
1478748600,5.0,20.0
1478752200,7.0,21.0
1478755800,8.0,19.0
1478759400,4.0,15.0
1478763000,5.0,16.0
1478766600,7.0,9.0
1478770200,11.0,5.0
1478773800,7.0,6.0
1478777400,11.0,4.0
1478781000,14.0,1.0
1478784600,12.0,6.0
1478788200,8.0,13.0
1478791800,7.0,22.0
1478795400,6.0,30.0
1478799000,7.0,32.0
1478802600,7.0,33.0
1478806200,8.0,36.0
1478809800,8.0,35.0
1478813400,6.0,34.0
1478817000,4.0,30.0
1478820600,4.0,30.0
1478824200,6.0,30.0
1478827800,9.0,30.0
1478831400,5.0,29.0
1478835000,8.0,29.0
1478838600,7.0,29.0
1478842200,,27.0
1478845800,3.0,26.0
1478849400,3.0,27.0
1478853000,7.0,27.0
1478856600,8.0,25.0
1478860200,6.0,20.0
1478863800,7.0,19.0
1478867400,10.0,19.0
1478871000,8.0,20.0
1478874600,9.0,23.0
1478878200,7.0,27.0
1478881800,5.0,30.0
1478885400,3.0,30.0
1478889000,3.0,29.0
1478892600,5.0,25.0
1478896200,3.0,27.0
1478899800,4.0,29.0
1478903400,6.0,28.0
1478907000,9.0,29.0
1478910600,8.0,28.0
1478914200,9.0,28.0
1478917800,8.0,28.0
1478921400,8.0,31.0
1478925000,7.0,28.0
1478928600,,26.0
1478932200,10.0,24.0
1478935800,11.0,20.0
1478939400,8.0,22.0
1478943000,9.0,15.0
1478946600,7.0,5.0
1478950200,7.0,1.0
1478953800,10.0,1.0
1478957400,12.0,4.0
1478961000,12.0,12.0
1478964600,7.0,29.0
1478968200,4.0,30.0
1478971800,2.0,32.0
1478975400,2.0,36.0
1478979000,4.0,37.0
1478982600,5.0,39.0
1478986200,6.0,35.0
1478989800,9.0,19.0
1478993400,12.0,7.0
1478997000,13.0,2.0
1479000600,15.0,1.0
1479004200,19.0,1.0
1479007800,23.0,1.0
1479011400,23.0,0.0
1479015000,,1.0
1479018600,19.0,1.0
1479022200,25.0,1.0
1479025800,23.0,1.0
1479029400,21.0,0.0
1479033000,24.0,0.0
1479036600,23.0,1.0
1479040200,18.0,1.0
1479043800,20.0,1.0
1479047400,18.0,5.0
1479051000,7.0,22.0
1479054600,8.0,29.0
1479058200,7.0,35.0
1479061800,8.0,40.0
1479065400,6.0,43.0
1479069000,7.0,44.0
1479072600,6.0,39.0
1479076200,18.0,22.0
1479079800,13.0,6.0
1479083400,18.0,1.0
1479087000,20.0,1.0
1479090600,19.0,1.0
1479094200,20.0,1.0
1479097800,19.0,1.0
1479101400,19.0,1.0
1479105000,23.0,1.0
1479108600,19.0,1.0
1479112200,19.0,1.0
1479115800,23.0,0.0
1479119400,21.0,1.0
1479123000,25.0,1.0
1479126600,25.0,1.0
1479130200,32.0,1.0
1479133800,36.0,1.0
1479137400,18.0,8.0
1479141000,12.0,20.0
1479144600,9.0,25.0
1479148200,7.0,32.0
1479151800,7.0,32.0
1479155400,10.0,35.0
1479159000,10.0,26.0
1479162600,8.0,13.0
1479166200,36.0,1.0
1479169800,24.0,1.0
1479173400,19.0,1.0
1479177000,15.0,1.0
1479180600,12.0,1.0
1479184200,13.0,0.0
1479187800,17.0,0.0
1479191400,19.0,0.0
1479195000,18.0,0.0
1479198600,15.0,0.0
1479202200,13.0,0.0
1479205800,17.0,0.0
1479209400,16.0,1.0
1479213000,23.0,1.0
1479216600,21.0,1.0
1479220200,30.0,1.0
1479223800,36.0,
1479227400,33.0,5.0
1479231000,20.0,18.0
1479234600,16.0,32.0
1479238200,15.0,41.0
1479241800,12.0,45.0
1479245400,12.0,42.0
1479249000,17.0,18.0
1479252600,18.0,1.0
1479256200,22.0,1.0
1479259800,24.0,1.0
1479263400,20.0,1.0
1479267000,18.0,1.0
1479270600,22.0,0.0
1479274200,21.0,1.0
1479277800,18.0,0.0
1479281400,19.0,0.0
1479285000,24.0,0.0
1479288600,27.0,0.0
1479292200,23.0,0.0
1479295800,23.0,0.0
1479299400,26.0,0.0
1479303000,38.0,1.0
1479306600,22.0,4.0
1479310200,22.0,15.0
1479313800,22.0,24.0
1479317400,20.0,26.0
1479321000,23.0,26.0
1479324600,14.0,26.0
1479328200,19.0,27.0
1479331800,14.0,30.0
1479335400,20.0,24.0
1479339000,18.0,19.0
1479342600,18.0,18.0
1479346200,22.0,17.0
1479349800,25.0,4.0
1479353400,20.0,0.0
1479357000,24.0,0.0
1479360600,27.0,0.0
1479364200,27.0,0.0
1479367800,25.0,0.0
1479371400,25.0,0.0
1479375000,14.0,0.0
1479378600,21.0,0.0
1479382200,24.0,0.0
1479385800,24.0,0.0
1479389400,33.0,0.0
1479393000,31.0,0.0
1479396600,35.0,1.0
1479400200,39.0,3.0
1479403800,37.0,8.0
1479407400,23.0,22.0
1479411000,14.0,28.0
1479414600,19.0,26.0
1479418200,18.0,18.0
1479421800,24.0,4.0
1479425400,23.0,1.0
1479429000,21.0,1.0
1479432600,24.0,1.0
1479436200,22.0,1.0
1479439800,16.0,1.0
1479443400,21.0,0.0
1479447000,18.0,0.0
1479450600,19.0,0.0
1479454200,18.0,0.0
1479457800,20.0,0.0
1479461400,18.0,0.0
1479465000,20.0,1.0
1479468600,17.0,1.0
1479472200,22.0,0.0
1479475800,36.0,0.0
1479479400,36.0,1.0
1479483000,35.0,2.0
1479486600,32.0,5.0
1479490200,,17.0
1479493800,,53.0
1479497400,11.0,58.0
1479501000,12.0,58.0
1479504600,10.0,52.0
1479508200,13.0,38.0
1479511800,19.0,13.0
1479515400,19.0,7.0
1479519000,32.0,7.0
1479522600,25.0,3.0
1479526200,22.0,0.0
1479529800,22.0,0.0
1479533400,28.0,0.0
1479537000,25.0,0.0
1479540600,22.0,0.0
1479544200,20.0,1.0
1479547800,16.0,9.0
1479551400,17.0,22.0
1479555000,15.0,22.0
1479558600,10.0,27.0
1479562200,18.0,15.0
1479565800,12.0,18.0
1479569400,7.0,11.0
1479573000,4.0,14.0
1479576600,3.0,16.0
1479580200,4.0,23.0
1479583800,5.0,25.0
1479587400,3.0,26.0
1479591000,5.0,27.0
1479594600,5.0,25.0
1479598200,3.0,25.0
1479601800,3.0,26.0
1479605400,7.0,26.0
1479609000,5.0,28.0
1479612600,4.0,28.0
1479616200,6.0,29.0
1479619800,2.0,28.0
1479623400,0.0,32.0
1479627000,2.0,33.0
1479630600,4.0,33.0
1479634200,3.0,34.0
1479637800,2.0,35.0
1479641400,3.0,34.0
1479645000,3.0,34.0
1479648600,3.0,33.0
1479652200,3.0,34.0
1479655800,2.0,33.0
1479659400,4.0,33.0
1479663000,7.0,34.0
1479666600,5.0,34.0
1479670200,2.0,34.0
1479673800,6.0,33.0
1479677400,5.0,34.0
1479681000,2.0,36.0
1479684600,2.0,36.0
1479688200,5.0,35.0
1479691800,5.0,35.0
1479695400,7.0,33.0
1479699000,7.0,32.0
1479702600,7.0,32.0
1479706200,,33.0
1479709800,3.0,33.0
1479713400,5.0,34.0
1479717000,4.0,35.0
1479720600,5.0,34.0
1479724200,4.0,36.0
1479727800,3.0,35.0
1479731400,4.0,33.0
1479735000,4.0,31.0
1479738600,5.0,32.0
1479742200,3.0,33.0
1479745800,1.0,32.0
1479749400,3.0,34.0
1479753000,3.0,36.0
1479756600,5.0,37.0
1479760200,7.0,37.0
1479763800,7.0,38.0
1479767400,6.0,37.0
1479771000,3.0,35.0
1479774600,2.0,34.0
1479778200,7.0,29.0
1479781800,7.0,28.0
1479785400,10.0,28.0
1479789000,7.0,25.0
1479792600,,25.0
1479796200,4.0,25.0
1479799800,9.0,26.0
1479803400,7.0,25.0
1479807000,6.0,19.0
1479810600,12.0,12.0
1479814200,10.0,14.0
1479817800,13.0,13.0
1479821400,10.0,14.0
1479825000,7.0,18.0
1479828600,7.0,28.0
1479832200,9.0,32.0
1479835800,6.0,37.0
1479839400,8.0,35.0
1479843000,8.0,32.0
1479846600,7.0,29.0
1479850200,7.0,25.0
1479853800,6.0,19.0
1479857400,9.0,7.0
1479861000,13.0,1.0
1479864600,17.0,1.0
1479868200,18.0,1.0
1479871800,17.0,0.0
1479875400,17.0,0.0
1479879000,,0.0
1479882600,15.0,1.0
1479886200,17.0,1.0
1479889800,16.0,0.0
1479893400,19.0,0.0
1479897000,15.0,0.0
1479900600,10.0,0.0
1479904200,18.0,0.0
1479907800,18.0,1.0
1479911400,,2.0
1479915000,,8.0
1479918600,8.0,17.0
1479922200,9.0,20.0
1479925800,14.0,12.0
1479929400,12.0,11.0
1479933000,9.0,10.0
1479936600,12.0,2.0
1479940200,17.0,1.0
1479943800,13.0,1.0
1479947400,14.0,1.0
1479951000,10.0,1.0
1479954600,16.0,1.0
1479958200,14.0,1.0
1479961800,16.0,0.0
1479965400,16.0,0.0
1479969000,17.0,0.0
1479972600,17.0,0.0
1479976200,15.0,0.0
1479979800,17.0,0.0
1479983400,20.0,0.0
1479987000,16.0,0.0
1479990600,27.0,0.0
1479994200,27.0,4.0
1479997800,24.0,8.0
1480001400,21.0,13.0
1480005000,17.0,17.0
1480008600,15.0,20.0
1480012200,14.0,17.0
1480015800,11.0,14.0
1480019400,8.0,13.0
1480023000,9.0,11.0
1480026600,9.0,6.0
1480030200,8.0,9.0
1480033800,7.0,9.0
1480037400,5.0,15.0
1480041000,3.0,22.0
1480044600,0.0,22.0
1480048200,5.0,23.0
1480051800,6.0,17.0
1480055400,4.0,13.0
1480059000,6.0,10.0
1480062600,6.0,1.0
1480066200,8.0,3.0
1480069800,6.0,10.0
1480073400,6.0,12.0
1480077000,8.0,13.0
1480080600,7.0,15.0
1480084200,9.0,22.0
1480087800,8.0,25.0
1480091400,6.0,25.0
1480095000,3.0,26.0
1480098600,4.0,26.0
1480102200,4.0,23.0
1480105800,6.0,24.0
1480109400,9.0,24.0
1480113000,8.0,22.0
1480116600,6.0,20.0
1480120200,8.0,19.0
1480123800,10.0,20.0
1480127400,9.0,17.0
1480131000,7.0,18.0
1480134600,7.0,19.0
1480138200,9.0,17.0
1480141800,10.0,16.0
1480145400,9.0,15.0
1480149000,8.0,13.0
1480152600,6.0,14.0
1480156200,12.0,11.0
1480159800,9.0,12.0
1480163400,7.0,12.0
1480167000,8.0,12.0
1480170600,18.0,12.0
1480174200,11.0,14.0
1480177800,15.0,15.0
1480181400,9.0,18.0
1480185000,10.0,21.0
1480188600,6.0,23.0
1480192200,8.0,25.0
1480195800,7.0,26.0
1480199400,8.0,22.0
1480203000,9.0,21.0
1480206600,9.0,23.0
1480210200,7.0,23.0
1480213800,5.0,23.0
1480217400,6.0,23.0
1480221000,6.0,22.0
1480224600,9.0,22.0
1480228200,9.0,22.0
1480231800,9.0,23.0
1480235400,7.0,21.0
1480239000,5.0,15.0
1480242600,3.0,6.0
1480246200,6.0,5.0
1480249800,10.0,7.0
1480253400,9.0,9.0
1480257000,13.0,15.0
1480260600,11.0,26.0
1480264200,7.0,29.0
1480267800,7.0,29.0
1480271400,6.0,30.0
1480275000,7.0,29.0
1480278600,10.0,27.0
1480282200,9.0,26.0
1480285800,15.0,17.0
1480289400,11.0,7.0
1480293000,14.0,1.0
1480296600,16.0,0.0
1480300200,20.0,0.0
1480303800,21.0,0.0
1480307400,17.0,0.0
1480311000,19.0,0.0
1480314600,18.0,0.0
1480318200,19.0,0.0
1480321800,19.0,0.0
1480325400,22.0,0.0
1480329000,14.0,0.0
1480332600,18.0,0.0
1480336200,14.0,0.0
1480339800,19.0,0.0
1480343400,17.0,1.0
1480347000,20.0,1.0
1480350600,16.0,2.0
1480354200,18.0,2.0
1480357800,18.0,1.0
1480361400,24.0,2.0
1480365000,22.0,3.0
1480368600,19.0,2.0
1480372200,15.0,2.0
1480375800,16.0,6.0
1480379400,11.0,15.0
1480383000,18.0,20.0
1480386600,11.0,22.0
1480390200,11.0,21.0
1480393800,15.0,23.0
1480397400,12.0,24.0
1480401000,13.0,23.0
1480404600,14.0,22.0
1480408200,11.0,16.0
1480411800,13.0,13.0
1480415400,13.0,3.0
1480419000,16.0,0.0
1480422600,12.0,0.0
1480426200,13.0,1.0
1480429800,22.0,1.0
1480433400,19.0,5.0
1480437000,6.0,23.0
1480440600,4.0,38.0
1480444200,6.0,39.0
1480447800,6.0,41.0
1480451400,6.0,41.0
1480455000,6.0,34.0
1480458600,10.0,14.0
1480462200,9.0,6.0
1480465800,10.0,1.0
1480469400,15.0,1.0
1480473000,12.0,0.0
1480476600,10.0,0.0
1480480200,7.0,2.0
1480483800,10.0,1.0
1480487400,13.0,1.0
1480491000,12.0,0.0
1480494600,12.0,1.0
1480498200,14.0,1.0
1480501800,21.0,0.0
1480505400,14.0,0.0
1480509000,16.0,1.0
1480512600,10.0,1.0
1480516200,5.0,14.0
1480519800,11.0,21.0
1480523400,6.0,
1480527000,5.0,16.0
1480530600,4.0,14.0
1480534200,4.0,11.0
1480537800,5.0,11.0
1480541400,4.0,9.0
1480545000,6.0,8.0
1480548600,4.0,19.0
1480552200,5.0,24.0
1480555800,5.0,25.0
1480559400,3.0,34.0
1480563000,3.0,35.0
1480566600,3.0,36.0
1480570200,3.0,31.0
1480573800,5.0,22.0
1480577400,7.0,20.0
1480581000,7.0,20.0
1480584600,6.0,19.0
1480588200,3.0,17.0
1480591800,5.0,15.0
1480595400,4.0,13.0
1480599000,8.0,17.0
1480602600,6.0,18.0
1480606200,4.0,16.0
1480609800,2.0,16.0
1480613400,1.0,17.0
1480617000,3.0,17.0
1480620600,2.0,15.0
1480624200,2.0,14.0
1480627800,1.0,13.0
1480631400,5.0,13.0
1480635000,4.0,13.0
1480638600,5.0,12.0
1480642200,6.0,12.0
1480645800,7.0,11.0
1480649400,5.0,11.0
1480653000,3.0,11.0
1480656600,3.0,11.0
1480660200,9.0,11.0
1480663800,5.0,11.0
1480667400,1.0,11.0
1480671000,3.0,10.0
1480674600,5.0,9.0
1480678200,7.0,6.0
1480681800,6.0,4.0
1480685400,7.0,5.0
1480689000,5.0,9.0
1480692600,5.0,12.0
1480696200,5.0,13.0
1480699800,4.0,14.0
1480703400,7.0,14.0
1480707000,4.0,12.0
1480710600,5.0,12.0
1480714200,4.0,12.0
1480717800,5.0,11.0
1480721400,4.0,11.0
1480725000,3.0,11.0
1480728600,4.0,11.0
1480732200,3.0,10.0
1480735800,4.0,12.0
1480739400,6.0,14.0
1480743000,6.0,17.0
1480746600,5.0,19.0
1480750200,5.0,20.0
1480753800,4.0,18.0
1480757400,3.0,21.0
1480761000,4.0,21.0
1480764600,6.0,22.0
1480768200,5.0,24.0
1480771800,7.0,26.0
1480775400,7.0,24.0
1480779000,4.0,24.0
1480782600,7.0,26.0
1480786200,9.0,28.0
1480789800,7.0,27.0
1480793400,7.0,28.0
1480797000,9.0,26.0
1480800600,10.0,22.0
1480804200,7.0,19.0
1480807800,7.0,21.0
1480811400,9.0,23.0
1480815000,10.0,25.0
1480818600,7.0,26.0
1480822200,3.0,26.0
1480825800,4.0,25.0
1480829400,5.0,24.0
1480833000,4.0,21.0
1480836600,3.0,20.0
1480840200,6.0,20.0
1480843800,7.0,16.0
1480847400,7.0,14.0
1480851000,7.0,12.0
1480854600,11.0,7.0
1480858200,9.0,4.0
1480861800,10.0,5.0
1480865400,13.0,11.0
1480869000,13.0,19.0
1480872600,10.0,22.0
1480876200,8.0,23.0
1480879800,7.0,24.0
1480883400,8.0,23.0
1480887000,7.0,23.0
1480890600,9.0,20.0
1480894200,8.0,21.0
1480897800,5.0,22.0
1480901400,7.0,19.0
1480905000,7.0,16.0
1480908600,8.0,15.0
1480912200,8.0,11.0
1480915800,8.0,11.0
1480919400,5.0,14.0
1480923000,7.0,14.0
1480926600,7.0,18.0
1480930200,3.0,21.0
1480933800,2.0,19.0
1480937400,3.0,21.0
1480941000,4.0,19.0
1480944600,10.0,18.0
1480948200,6.0,17.0
1480951800,8.0,16.0
1480955400,6.0,20.0
1480959000,10.0,26.0
1480962600,7.0,26.0
1480966200,6.0,26.0
1480969800,9.0,26.0
1480973400,6.0,26.0
1480977000,5.0,23.0
1480980600,12.0,16.0
1480984200,10.0,2.0
1480987800,12.0,1.0
1480991400,15.0,1.0
1480995000,11.0,0.0
1480998600,16.0,0.0
1481002200,17.0,0.0
1481005800,12.0,1.0
1481009400,10.0,1.0
1481013000,10.0,8.0
1481016600,8.0,10.0
1481020200,7.0,10.0
1481023800,7.0,10.0
1481027400,7.0,9.0
1481031000,6.0,11.0
1481034600,7.0,14.0
1481038200,8.0,18.0
1481041800,6.0,18.0
1481045400,5.0,21.0
1481049000,6.0,18.0
1481052600,4.0,19.0
1481056200,1.0,17.0
1481059800,2.0,14.0
1481063400,4.0,8.0
1481067000,3.0,15.0
1481070600,5.0,15.0
1481074200,8.0,9.0
1481077800,7.0,15.0
1481081400,6.0,14.0
1481085000,5.0,8.0
1481088600,5.0,13.0
1481092200,9.0,11.0
1481095800,11.0,16.0
1481099400,16.0,19.0
1481103000,19.0,19.0
1481106600,16.0,15.0
1481110200,18.0,9.0
1481113800,19.0,9.0
1481117400,19.0,12.0
1481121000,16.0,16.0
1481124600,17.0,20.0
1481128200,17.0,21.0
1481131800,15.0,22.0
1481135400,13.0,24.0
1481139000,11.0,24.0
1481142600,7.0,24.0
1481146200,6.0,22.0
1481149800,6.0,17.0
1481153400,6.0,18.0
1481157000,4.0,18.0
1481160600,5.0,16.0
1481164200,8.0,16.0
1481167800,6.0,18.0
1481171400,5.0,20.0
1481175000,4.0,19.0
1481178600,8.0,17.0
1481182200,8.0,16.0
1481185800,8.0,14.0
1481189400,6.0,14.0
1481193000,6.0,13.0
1481196600,12.0,11.0
1481200200,9.0,10.0
1481203800,10.0,11.0
1481207400,11.0,15.0
1481211000,9.0,19.0
1481214600,7.0,20.0
1481218200,7.0,22.0
1481221800,8.0,22.0
1481225400,8.0,20.0
1481229000,11.0,20.0
1481232600,7.0,21.0
1481236200,5.0,20.0
1481239800,2.0,19.0
1481243400,6.0,19.0
1481247000,5.0,19.0
1481250600,5.0,17.0
1481254200,6.0,18.0
1481257800,5.0,18.0
1481261400,5.0,16.0
1481265000,7.0,16.0
1481268600,11.0,16.0
1481272200,6.0,16.0
1481275800,8.0,14.0
1481279400,7.0,13.0
1481283000,6.0,14.0
1481286600,12.0,13.0
1481290200,10.0,13.0
1481293800,10.0,14.0
1481297400,10.0,15.0
1481301000,13.0,16.0
1481304600,11.0,18.0
1481308200,10.0,18.0
1481311800,10.0,16.0
1481315400,12.0,18.0
1481319000,9.0,18.0
1481322600,7.0,18.0
1481326200,7.0,18.0
1481329800,10.0,19.0
1481333400,8.0,14.0
1481337000,7.0,13.0
1481340600,8.0,14.0
1481344200,8.0,15.0
1481347800,10.0,15.0
1481351400,10.0,15.0
1481355000,13.0,15.0
1481358600,13.0,18.0
1481362200,10.0,18.0
1481365800,11.0,17.0
1481369400,9.0,16.0
1481373000,10.0,15.0
1481376600,13.0,15.0
1481380200,11.0,18.0
1481383800,8.0,21.0
1481387400,8.0,24.0
1481391000,7.0,26.0
1481394600,7.0,26.0
1481398200,8.0,23.0
1481401800,7.0,21.0
1481405400,8.0,21.0
1481409000,11.0,19.0
1481412600,11.0,17.0
1481416200,13.0,16.0
1481419800,12.0,14.0
1481423400,9.0,17.0
1481427000,10.0,19.0
1481430600,13.0,15.0
1481434200,9.0,14.0
1481437800,9.0,14.0
1481441400,12.0,13.0
1481445000,13.0,15.0
1481448600,13.0,14.0
1481452200,10.0,10.0
1481455800,15.0,7.0
1481459400,14.0,7.0
1481463000,18.0,9.0
1481466600,15.0,13.0
1481470200,13.0,13.0
1481473800,16.0,16.0
1481477400,15.0,18.0
1481481000,10.0,18.0
1481484600,11.0,19.0
1481488200,10.0,17.0
1481491800,11.0,14.0
1481495400,9.0,12.0
1481499000,12.0,10.0
1481502600,17.0,10.0
1481506200,9.0,9.0
1481509800,12.0,8.0
1481513400,11.0,14.0
1481517000,15.0,13.0
1481520600,10.0,12.0
1481524200,16.0,13.0
1481527800,16.0,9.0
1481531400,10.0,14.0
1481535000,6.0,19.0
1481538600,6.0,20.0
1481542200,7.0,13.0
1481545800,5.0,17.0
1481549400,6.0,14.0
1481553000,9.0,16.0
1481556600,7.0,17.0
1481560200,6.0,19.0
1481563800,5.0,26.0
1481567400,8.0,25.0
1481571000,6.0,25.0
1481574600,8.0,24.0
1481578200,8.0,24.0
1481581800,12.0,25.0
1481585400,12.0,25.0
1481589000,11.0,27.0
1481592600,10.0,26.0
1481596200,11.0,25.0
1481599800,15.0,24.0
1481603400,16.0,21.0
1481607000,17.0,21.0
1481610600,15.0,22.0
1481614200,18.0,15.0
1481617800,15.0,11.0
1481621400,17.0,9.0
1481625000,17.0,10.0
1481628600,18.0,4.0
1481632200,22.0,3.0
1481635800,24.0,2.0
1481639400,22.0,5.0
1481643000,20.0,6.0
1481646600,20.0,6.0
1481650200,21.0,7.0
1481653800,20.0,4.0
1481657400,23.0,4.0
1481661000,24.0,3.0
1481664600,18.0,1.0
1481668200,20.0,1.0
1481671800,14.0,2.0
1481675400,15.0,5.0
1481679000,14.0,4.0
1481682600,14.0,4.0
1481686200,12.0,8.0
1481689800,12.0,13.0
1481693400,11.0,18.0
1481697000,15.0,16.0
1481700600,17.0,21.0
1481704200,17.0,19.0
1481707800,17.0,20.0
1481711400,15.0,19.0
1481715000,14.0,20.0
1481718600,11.0,24.0
1481722200,15.0,23.0
1481725800,18.0,24.0
1481729400,12.0,24.0
1481733000,10.0,29.0
1481736600,11.0,33.0
1481740200,11.0,32.0
1481743800,11.0,31.0
1481747400,9.0,30.0
1481751000,10.0,30.0
1481754600,9.0,25.0
1481758200,12.0,26.0
1481761800,8.0,29.0
1481765400,9.0,30.0
1481769000,8.0,32.0
1481772600,7.0,34.0
1481776200,10.0,31.0
1481779800,16.0,29.0
1481783400,14.0,28.0
1481787000,13.0,27.0
1481790600,9.0,28.0
1481794200,6.0,33.0
1481797800,8.0,31.0
1481801400,7.0,31.0
1481805000,14.0,29.0
1481808600,12.0,28.0
1481812200,10.0,28.0
1481815800,9.0,
1481819400,7.0,
1481823000,4.0,30.0
1481826600,5.0,30.0
1481830200,9.0,29.0
1481833800,5.0,29.0
1481837400,4.0,28.0
1481841000,9.0,25.0
1481844600,9.0,23.0
1481848200,10.0,23.0
1481851800,7.0,23.0
1481855400,12.0,19.0
1481859000,12.0,19.0
1481862600,11.0,16.0
1481866200,11.0,17.0
1481869800,11.0,16.0
1481873400,11.0,16.0
1481877000,9.0,13.0
1481880600,10.0,13.0
1481884200,12.0,12.0
1481887800,15.0,9.0
1481891400,11.0,8.0
1481895000,14.0,6.0
1481898600,14.0,8.0
1481902200,14.0,13.0
1481905800,14.0,17.0
1481909400,10.0,18.0
1481913000,8.0,16.0
1481916600,14.0,15.0
1481920200,10.0,13.0
1481923800,14.0,9.0
1481927400,12.0,10.0
1481931000,9.0,12.0
1481934600,8.0,15.0
1481938200,8.0,14.0
1481941800,16.0,11.0
1481945400,12.0,10.0
1481949000,9.0,9.0
1481952600,8.0,9.0
1481956200,6.0,11.0
1481959800,14.0,10.0
1481963400,8.0,12.0
1481967000,7.0,11.0
1481970600,7.0,10.0
1481974200,7.0,7.0
1481977800,11.0,3.0
1481981400,11.0,1.0
1481985000,11.0,0.0
1481988600,11.0,1.0
1481992200,10.0,1.0
1481995800,16.0,4.0
1481999400,12.0,1.0
1482003000,15.0,0.0
1482006600,17.0,0.0
1482010200,14.0,0.0
1482013800,19.0,0.0
1482017400,21.0,0.0
1482021000,18.0,0.0
1482024600,16.0,3.0
1482028200,11.0,10.0
1482031800,6.0,13.0
1482035400,3.0,14.0
1482039000,5.0,13.0
1482042600,4.0,17.0
1482046200,1.0,21.0
1482049800,0.0,15.0
1482053400,0.0,8.0
1482057000,0.0,9.0
1482060600,3.0,11.0
1482064200,4.0,12.0
1482067800,7.0,20.0
1482071400,8.0,21.0
1482075000,8.0,23.0
1482078600,8.0,21.0
1482082200,9.0,23.0
1482085800,9.0,26.0
1482089400,9.0,27.0
1482093000,8.0,31.0
1482096600,7.0,32.0
1482100200,8.0,33.0
1482103800,7.0,33.0
1482107400,8.0,33.0
1482111000,6.0,32.0
1482114600,3.0,30.0
1482118200,1.0,30.0
1482121800,2.0,28.0
1482125400,5.0,30.0
1482129000,4.0,29.0
1482132600,3.0,27.0
1482136200,4.0,21.0
1482139800,3.0,19.0
1482143400,4.0,2.0
1482147000,11.0,0.0
1482150600,12.0,0.0
1482154200,11.0,1.0
1482157800,14.0,5.0
1482161400,11.0,13.0
1482165000,9.0,14.0
1482168600,11.0,15.0
1482172200,10.0,17.0
1482175800,15.0,17.0
1482179400,11.0,21.0
1482183000,12.0,22.0
