EpochTime,3.feed_3.SO2_PPM,3.feed_3.SONICWD_DEG,3.feed_3.SONICWS_MPH,3.feed_3.SIGTHETA_DEG
1480278600,0.0,266.0,2.5,50.9
1480282200,0.001,182.0,2.5,49.3
1480285800,0.001,149.0,2.1,44.6
1480289400,0.001,101.0,1.9,27.3
1480293000,0.0,56.0,0.8,65.1
1480296600,0.0,103.0,0.6,49.4
1480300200,0.0,53.0,0.6,74.5
1480303800,0.0,23.0,0.5,59.1
1480307400,0.0,55.0,0.5,80.8
1480311000,0.0,7.0,0.4,64.2
1480314600,0.001,321.0,0.5,55.1
1480318200,0.0,333.0,0.5,59.4
1480321800,0.001,13.0,0.4,69.0
1480325400,0.0,358.0,0.4,77.8
1480329000,0.001,325.0,0.8,35.6
1480332600,0.001,180.0,0.7,63.7
1480336200,0.001,142.0,1.4,38.4
1480339800,0.001,153.0,1.2,37.7
1480343400,0.001,221.0,0.7,71.2
1480347000,0.001,191.0,1.3,43.9
1480350600,0.01,134.0,2.5,30.4
1480354200,0.005,150.0,2.4,23.9
1480357800,0.003,142.0,2.6,26.8
1480361400,0.003,126.0,1.5,37.5
1480365000,0.002,115.0,1.0,43.4
1480368600,0.001,79.0,3.4,26.9
1480372200,0.001,94.0,4.8,37.1
1480375800,0.002,109.0,3.6,45.4
1480379400,0.002,110.0,3.8,52.2
1480383000,0.002,113.0,5.1,42.8
1480386600,0.001,104.0,4.0,31.1
1480390200,0.001,115.0,4.1,30.1
1480393800,0.001,129.0,4.5,26.0
1480397400,0.001,125.0,5.6,27.0
1480401000,0.001,120.0,6.0,33.4
1480404600,0.001,112.0,5.0,29.5
1480408200,0.001,117.0,3.9,28.5
1480411800,0.001,138.0,3.6,26.2
1480415400,0.001,134.0,4.4,22.0
1480419000,0.001,118.0,2.3,32.5
1480422600,0.001,69.0,1.3,70.4
1480426200,0.001,125.0,1.0,75.4
1480429800,0.001,138.0,3.1,22.6
1480433400,0.001,163.0,2.9,34.8
1480437000,0.001,179.0,3.5,42.5
1480440600,0.001,207.0,4.3,40.3
1480444200,0.002,226.0,5.3,41.9
1480447800,0.001,258.0,4.6,38.6
1480451400,0.001,235.0,3.4,42.7
1480455000,0.001,201.0,2.7,42.3
1480458600,0.001,188.0,1.1,55.2
1480462200,0.001,141.0,1.1,52.4
1480465800,0.001,45.0,0.6,49.5
1480469400,0.001,102.0,0.6,63.3
1480473000,0.001,36.0,0.6,77.0
1480476600,0.001,145.0,0.7,70.4
1480480200,0.001,140.0,3.2,33.4
1480483800,0.001,138.0,3.0,22.5
1480487400,0.001,156.0,1.3,42.6
1480491000,0.001,148.0,1.1,57.7
1480494600,0.001,113.0,1.1,53.1
1480498200,0.001,154.0,0.9,68.5
1480501800,0.001,133.0,3.2,25.9
1480505400,0.001,129.0,2.6,35.0
1480509000,0.002,62.0,1.2,67.8
1480512600,0.002,10.0,3.5,41.0
1480516200,0.001,93.0,6.6,25.6
1480519800,0.001,119.0,4.2,43.7
1480523400,0.001,137.0,2.7,55.5
1480527000,0.001,159.0,3.0,75.4
1480530600,0.001,63.0,4.6,60.7
1480534200,0.001,180.0,1.7,77.0
1480537800,0.001,154.0,1.7,39.2
1480541400,0.001,134.0,4.0,21.8
1480545000,0.001,161.0,4.4,29.9
1480548600,0.001,152.0,4.2,24.8
1480552200,0.001,180.0,3.2,33.9
1480555800,0.001,203.0,2.3,52.7
1480559400,0.001,276.0,8.3,30.3
1480563000,0.001,314.0,7.3,22.6
1480566600,0.001,305.0,6.6,23.5
1480570200,0.001,292.0,7.1,23.1
1480573800,0.001,297.0,7.0,21.6
1480577400,0.001,275.0,4.1,31.0
1480581000,0.001,261.0,6.3,34.3
1480584600,0.001,270.0,6.3,31.9
1480588200,0.001,260.0,4.2,37.4
1480591800,0.001,276.0,4.1,28.9
1480595400,0.001,268.0,5.4,32.8
1480599000,0.001,281.0,6.5,28.8
1480602600,0.0,271.0,7.0,31.1
1480606200,,277.0,4.9,27.8
1480609800,0.001,282.0,7.6,28.0
1480613400,0.001,287.0,9.2,24.4
1480617000,0.0,294.0,7.6,23.3
1480620600,0.0,287.0,7.1,24.9
1480624200,0.0,280.0,6.2,26.8
1480627800,0.0,287.0,7.1,23.8
1480631400,0.0,273.0,6.4,28.1
1480635000,0.0,269.0,6.6,34.6
1480638600,0.0,231.0,5.3,42.5
1480642200,0.0,264.0,4.5,41.6
1480645800,0.0,268.0,4.3,36.2
1480649400,0.0,275.0,4.3,36.2
1480653000,0.0,280.0,4.5,29.6
1480656600,0.0,287.0,4.3,26.4
1480660200,0.0,276.0,5.2,27.8
1480663800,0.0,265.0,5.0,32.1
1480667400,0.0,265.0,5.1,31.0
1480671000,0.0,265.0,4.9,34.5
1480674600,0.0,263.0,4.3,36.1
1480678200,0.0,272.0,3.8,29.7
1480681800,0.0,287.0,2.9,28.0
1480685400,0.0,283.0,4.0,30.7
1480689000,0.0,268.0,5.6,33.3
1480692600,,275.0,7.0,26.8
1480696200,0.0,270.0,4.9,38.5
1480699800,0.0,253.0,5.4,37.4
1480703400,0.0,263.0,5.8,35.0
1480707000,0.0,266.0,6.2,34.5
1480710600,0.0,254.0,6.0,35.7
1480714200,0.0,265.0,6.5,33.6
1480717800,0.0,262.0,5.8,36.6
1480721400,0.0,269.0,5.5,37.4
1480725000,0.0,267.0,5.6,34.0
1480728600,0.0,273.0,5.7,29.3
1480732200,0.0,277.0,5.7,31.2
1480735800,0.0,290.0,6.5,24.8
1480739400,0.0,289.0,6.6,22.4
1480743000,0.0,297.0,6.2,21.5
1480746600,0.0,290.0,6.0,22.7
1480750200,0.0,285.0,5.2,24.2
1480753800,0.0,288.0,4.8,25.1
1480757400,0.0,285.0,5.6,24.2
1480761000,0.0,286.0,4.8,23.1
1480764600,0.0,276.0,3.8,27.1
1480768200,0.0,278.0,5.1,25.3
1480771800,0.0,279.0,4.4,28.1
1480775400,0.0,278.0,5.1,23.6
1480779000,0.0,286.0,4.7,25.0
1480782600,0.0,297.0,4.9,22.0
1480786200,0.0,303.0,5.1,21.5
1480789800,0.0,294.0,5.5,20.5
1480793400,0.0,283.0,4.8,22.9
1480797000,0.0,278.0,3.8,28.2
1480800600,0.0,263.0,3.3,36.0
1480804200,0.0,270.0,2.9,37.5
1480807800,0.0,265.0,2.2,38.2
1480811400,0.0,277.0,2.4,37.7
1480815000,0.0,271.0,2.7,30.5
1480818600,0.0,292.0,3.4,20.0
1480822200,0.0,299.0,3.5,21.6
1480825800,0.0,272.0,2.5,36.8
1480829400,0.0,294.0,2.3,28.1
1480833000,0.0,296.0,2.3,21.9
1480836600,0.0,294.0,1.4,40.2
1480840200,0.0,321.0,0.6,43.8
1480843800,0.0,39.0,0.7,69.5
1480847400,0.0,268.0,1.1,65.5
1480851000,0.0,122.0,1.4,47.9
1480854600,0.0,61.0,1.2,49.5
1480858200,0.0,9.0,0.9,44.8
1480861800,0.001,146.0,1.1,76.8
1480865400,0.002,129.0,1.9,38.2
1480869000,0.001,88.0,2.6,50.3
1480872600,0.001,109.0,3.1,44.5
1480876200,0.001,121.0,3.8,45.4
1480879800,0.001,126.0,4.4,31.3
1480883400,0.001,123.0,4.7,28.2
1480887000,0.001,111.0,2.5,43.3
1480890600,0.001,130.0,3.5,33.0
1480894200,0.001,127.0,3.8,25.2
1480897800,0.001,120.0,5.0,23.8
1480901400,0.001,96.0,3.2,27.3
1480905000,0.001,90.0,4.0,26.9
1480908600,0.0,92.0,3.9,25.1
1480912200,0.0,105.0,4.0,25.7
1480915800,0.0,148.0,3.4,24.2
1480919400,0.001,171.0,4.0,55.3
1480923000,0.0,246.0,3.6,48.8
1480926600,0.0,267.0,6.1,34.2
1480930200,0.0,276.0,5.5,27.0
1480933800,0.0,286.0,4.6,23.8
1480937400,0.0,284.0,5.9,25.9
1480941000,0.0,287.0,6.7,24.5
1480944600,0.0,294.0,5.8,22.5
1480948200,0.0,303.0,7.1,17.7
1480951800,0.0,304.0,7.0,19.4
1480955400,0.0,298.0,6.5,20.2
1480959000,0.001,295.0,5.5,22.3
1480962600,0.001,286.0,3.9,35.5
1480966200,0.001,286.0,4.1,32.7
1480969800,0.001,300.0,3.9,20.4
1480973400,0.001,324.0,3.3,29.2
1480977000,0.001,350.0,1.9,32.7
1480980600,0.0,60.0,2.0,16.7
1480984200,0.0,62.0,2.0,17.0
1480987800,0.0,61.0,1.2,31.4
1480991400,0.0,72.0,0.8,65.4
1480995000,0.0,40.0,1.0,68.5
1480998600,0.0,337.0,1.1,85.1
1481002200,0.0,255.0,1.3,63.8
1481005800,0.0,261.0,2.0,56.4
1481009400,0.0,156.0,2.2,86.4
1481013000,0.0,184.0,1.9,66.2
1481016600,0.0,273.0,1.8,83.9
1481020200,0.001,78.0,2.4,70.4
1481023800,0.001,74.0,3.1,43.4
1481027400,0.001,72.0,4.6,27.7
1481031000,0.001,109.0,4.6,39.1
1481034600,0.001,122.0,6.4,26.5
1481038200,0.001,111.0,6.4,29.2
1481041800,0.001,113.0,6.2,29.9
1481045400,0.001,119.0,6.9,27.0
1481049000,0.001,114.0,5.2,30.2
1481052600,0.001,116.0,5.2,41.1
1481056200,0.0,106.0,2.9,31.4
1481059800,0.001,90.0,3.6,24.4
1481063400,0.0,106.0,3.5,27.6
1481067000,0.001,117.0,3.3,29.4
1481070600,0.001,139.0,3.1,41.6
1481074200,0.001,135.0,4.0,29.4
1481077800,0.0,155.0,4.0,34.7
1481081400,0.001,140.0,3.5,20.8
1481085000,0.0,206.0,2.4,49.2
1481088600,0.0,298.0,5.3,21.1
1481092200,0.0,293.0,8.1,22.1
1481095800,0.0,289.0,8.3,23.3
1481099400,0.0,296.0,5.8,21.2
1481103000,0.0,288.0,6.1,24.9
1481106600,0.0,268.0,3.4,30.7
1481110200,0.0,257.0,3.2,39.0
1481113800,0.0,269.0,2.4,31.0
1481117400,0.0,287.0,4.8,21.0
1481121000,0.0,292.0,5.6,23.0
1481124600,0.001,267.0,5.3,29.5
1481128200,0.001,262.0,4.6,37.5
1481131800,0.001,265.0,5.2,32.7
1481135400,0.001,253.0,4.9,41.2
1481139000,0.001,264.0,5.0,32.4
1481142600,0.001,249.0,4.2,41.1
1481146200,0.0,281.0,3.8,28.1
1481149800,0.0,299.0,2.9,19.6
1481153400,0.001,295.0,2.0,28.2
1481157000,0.001,309.0,1.9,29.7
1481160600,0.001,293.0,2.1,38.1
1481164200,0.001,280.0,1.8,53.1
1481167800,0.0,289.0,1.9,30.5
1481171400,0.001,290.0,4.6,22.1
1481175000,0.001,284.0,4.5,24.2
1481178600,0.0,278.0,5.2,24.4
1481182200,0.0,284.0,4.7,24.7
1481185800,0.0,268.0,2.9,32.9
1481189400,0.001,245.0,2.5,45.0
1481193000,0.001,266.0,3.3,34.4
1481196600,0.001,234.0,3.0,51.2
1481200200,0.001,252.0,3.1,38.9
1481203800,0.0,267.0,5.7,29.7
1481207400,0.001,280.0,6.8,29.6
1481211000,0.0,297.0,8.6,20.3
1481214600,0.0,285.0,9.5,24.0
1481218200,0.0,296.0,9.4,21.0
1481221800,0.0,300.0,8.4,21.3
1481225400,0.0,294.0,7.3,22.9
1481229000,0.0,292.0,8.0,23.1
1481232600,0.0,284.0,8.2,23.4
1481236200,0.0,276.0,6.1,30.7
1481239800,0.0,278.0,6.3,27.4
1481243400,0.0,288.0,8.7,24.5
1481247000,0.0,282.0,6.9,24.6
1481250600,0.0,284.0,7.6,26.9
1481254200,0.0,276.0,6.6,31.5
1481257800,0.0,272.0,5.0,37.0
1481261400,0.0,268.0,5.9,37.6
1481265000,0.0,270.0,6.0,36.9
1481268600,0.0,285.0,7.4,24.9
1481272200,0.0,286.0,7.2,26.5
1481275800,0.0,283.0,6.0,27.7
1481279400,0.0,286.0,5.5,29.0
1481283000,0.0,289.0,6.0,25.3
1481286600,0.0,281.0,5.2,27.2
1481290200,0.0,279.0,5.6,28.2
1481293800,0.0,276.0,6.3,31.2
1481297400,0.0,281.0,6.6,26.8
1481301000,0.0,285.0,7.1,24.9
1481304600,0.0,283.0,6.7,27.0
1481308200,0.0,280.0,6.4,25.8
1481311800,0.0,282.0,6.5,27.2
1481315400,0.0,280.0,6.0,28.9
1481319000,0.0,281.0,5.6,27.3
1481322600,0.0,286.0,5.4,23.2
1481326200,0.0,277.0,6.5,28.7
1481329800,0.0,274.0,5.2,31.2
1481333400,0.0,275.0,3.5,33.4
1481337000,0.0,292.0,5.2,21.5
1481340600,0.0,297.0,5.4,23.0
1481344200,0.0,298.0,5.0,22.0
1481347800,0.0,286.0,3.8,27.1
1481351400,0.0,291.0,4.2,25.5
1481355000,0.0,285.0,4.2,25.5
1481358600,0.0,290.0,5.9,25.1
1481362200,0.0,275.0,3.8,34.0
1481365800,0.0,261.0,3.7,31.4
1481369400,0.0,259.0,4.3,36.3
1481373000,0.0,266.0,4.7,32.2
1481376600,0.0,263.0,5.2,33.5
1481380200,0.0,268.0,5.4,34.0
1481383800,0.0,277.0,7.0,27.5
1481387400,0.0,267.0,6.1,38.0
1481391000,0.0,292.0,6.1,26.0
1481394600,0.0,265.0,4.7,31.6
1481398200,0.0,259.0,4.7,35.9
1481401800,0.0,259.0,4.7,34.0
1481405400,0.0,263.0,4.1,30.2
1481409000,0.0,271.0,2.9,29.3
1481412600,0.0,257.0,2.2,37.1
1481416200,0.0,266.0,2.9,41.5
1481419800,0.0,280.0,1.9,37.9
1481423400,0.0,246.0,2.3,54.3
1481427000,0.0,214.0,2.1,44.6
1481430600,0.0,239.0,2.1,47.5
1481434200,0.0,196.0,1.8,47.8
1481437800,0.0,182.0,2.3,40.7
1481441400,0.001,208.0,3.3,38.6
1481445000,0.0,229.0,2.7,42.0
1481448600,0.0,191.0,2.8,39.3
1481452200,0.0,127.0,2.9,35.3
1481455800,0.0,131.0,3.4,30.3
1481459400,0.0,118.0,3.2,28.9
1481463000,0.0,103.0,3.3,27.4
1481466600,0.0,107.0,3.5,27.2
1481470200,0.0,118.0,2.9,29.6
1481473800,0.0,111.0,2.5,36.0
1481477400,0.001,90.0,1.8,52.4
1481481000,0.0,68.0,3.2,33.3
1481484600,0.0,116.0,3.7,36.9
1481488200,0.0,124.0,3.9,35.8
1481491800,0.0,127.0,2.0,64.9
1481495400,0.001,97.0,3.8,35.1
1481499000,0.001,92.0,4.9,29.7
1481502600,0.001,110.0,4.4,32.3
1481506200,0.001,89.0,3.6,34.4
1481509800,0.0,109.0,3.9,36.5
1481513400,0.0,117.0,4.4,37.9
1481517000,0.0,108.0,4.0,31.0
1481520600,0.0,113.0,3.5,27.7
1481524200,0.0,137.0,3.3,24.1
1481527800,0.001,147.0,4.5,22.7
1481531400,0.0,166.0,5.1,28.0
1481535000,0.001,177.0,3.8,34.2
1481538600,0.001,203.0,2.3,55.9
1481542200,0.0,269.0,3.2,40.4
1481545800,0.0,276.0,3.6,34.5
1481549400,0.0,268.0,4.1,31.1
1481553000,0.0,268.0,3.2,34.0
1481556600,0.0,286.0,5.9,24.2
1481560200,0.0,291.0,7.3,23.1
1481563800,0.0,285.0,7.2,22.9
1481567400,0.001,296.0,8.0,24.1
1481571000,0.0,290.0,7.8,23.9
1481574600,0.0,303.0,8.8,20.2
1481578200,0.0,299.0,8.6,19.2
1481581800,0.0,289.0,6.6,22.8
1481585400,0.0,308.0,6.8,19.8
1481589000,0.0,309.0,6.8,19.5
1481592600,0.0,306.0,5.2,19.0
1481596200,0.0,288.0,4.1,24.3
1481599800,0.0,287.0,3.4,23.7
1481603400,0.0,258.0,2.7,33.3
1481607000,0.0,268.0,2.5,32.5
1481610600,0.0,268.0,2.0,35.5
1481614200,0.0,251.0,1.6,45.9
1481617800,0.0,245.0,1.6,49.4
1481621400,0.0,188.0,1.2,68.7
1481625000,0.0,135.0,1.6,42.3
1481628600,0.0,127.0,2.2,34.8
1481632200,0.0,247.0,1.9,41.1
1481635800,0.0,312.0,1.6,28.7
1481639400,0.0,313.0,1.5,47.1
1481643000,,235.0,1.4,57.5
1481646600,0.001,183.0,2.5,39.7
1481650200,0.001,136.0,2.2,34.1
1481653800,0.0,137.0,2.7,27.6
1481657400,0.0,132.0,1.1,69.6
1481661000,0.0,112.0,1.6,47.7
1481664600,0.001,319.0,1.6,41.7
1481668200,0.0,327.0,1.7,23.3
1481671800,0.001,315.0,1.6,30.0
1481675400,0.0,307.0,2.2,25.7
1481679000,0.0,300.0,1.8,27.7
1481682600,0.0,314.0,0.8,41.0
1481686200,0.0,294.0,0.8,41.1
1481689800,0.0,306.0,1.9,34.0
1481693400,0.0,313.0,5.3,18.2
1481697000,0.0,302.0,4.2,19.1
1481700600,0.0,310.0,4.5,18.4
1481704200,0.0,296.0,4.8,20.9
1481707800,0.0,292.0,5.8,21.1
1481711400,0.0,286.0,4.9,23.8
1481715000,0.0,289.0,5.9,23.7
1481718600,0.0,308.0,4.3,19.4
1481722200,0.0,290.0,4.7,21.3
1481725800,0.0,296.0,3.9,19.4
1481729400,0.0,273.0,3.8,33.7
1481733000,0.0,268.0,5.1,33.7
1481736600,0.0,266.0,4.5,34.5
1481740200,0.0,263.0,4.6,36.0
1481743800,0.0,274.0,4.9,25.9
1481747400,0.0,254.0,4.1,39.3
1481751000,0.0,275.0,3.4,27.6
1481754600,0.0,281.0,3.0,39.7
1481758200,0.0,276.0,3.5,32.0
1481761800,0.0,257.0,3.0,53.7
1481765400,0.0,264.0,4.3,37.3
1481769000,0.0,268.0,5.5,31.8
1481772600,0.001,275.0,7.7,28.3
1481776200,0.001,284.0,10.7,22.7
1481779800,0.001,289.0,9.8,23.8
1481783400,0.0,285.0,9.6,26.4
1481787000,0.0,269.0,7.5,31.0
1481790600,0.0,279.0,8.2,26.8
1481794200,0.0,286.0,10.9,23.2
1481797800,0.0,287.0,9.7,23.6
1481801400,0.0,282.0,8.3,26.2
1481805000,0.0,281.0,9.2,25.6
1481808600,0.0,283.0,8.7,24.2
1481812200,0.0,284.0,9.8,23.8
1481815800,0.0,282.0,8.5,26.9
1481819400,0.0,282.0,8.8,24.8
1481823000,0.0,274.0,8.4,31.7
1481826600,0.0,281.0,8.7,25.4
1481830200,0.0,282.0,8.3,29.1
1481833800,0.0,283.0,8.5,27.1
1481837400,0.0,282.0,7.4,24.3
1481841000,0.0,259.0,5.6,35.3
1481844600,0.0,271.0,5.6,31.9
1481848200,0.0,269.0,4.4,33.6
1481851800,0.0,267.0,3.0,42.6
1481855400,0.0,240.0,2.2,53.9
1481859000,0.0,269.0,3.1,40.2
1481862600,0.0,272.0,3.9,33.0
1481866200,0.0,256.0,1.9,52.5
1481869800,0.0,250.0,2.0,52.9
1481873400,0.0,215.0,1.8,43.8
1481877000,0.001,205.0,2.7,46.1
1481880600,0.001,210.0,2.7,49.1
1481884200,0.0,223.0,1.7,59.4
1481887800,0.001,195.0,2.6,37.4
1481891400,0.001,199.0,2.2,51.3
1481895000,0.002,165.0,3.2,40.4
1481898600,0.003,149.0,2.6,39.1
1481902200,0.004,152.0,3.7,34.9
1481905800,0.005,167.0,3.4,41.8
1481909400,0.004,133.0,3.2,43.4
1481913000,0.002,124.0,3.5,30.9
1481916600,0.002,110.0,3.9,30.7
1481920200,0.002,99.0,3.3,34.1
1481923800,0.001,110.0,3.1,26.5
1481927400,0.001,102.0,1.7,58.3
1481931000,0.001,65.0,2.4,65.7
1481934600,0.001,69.0,2.5,61.4
1481938200,0.001,57.0,3.6,54.2
1481941800,0.001,306.0,2.0,66.2
1481945400,0.001,63.0,3.6,53.4
1481949000,0.001,79.0,5.2,55.9
1481952600,0.001,20.0,2.9,71.1
1481956200,0.001,118.0,3.5,67.9
1481959800,0.001,96.0,4.7,31.1
1481963400,0.001,92.0,5.2,44.3
1481967000,0.001,,,
1481970600,0.001,,,
1481974200,0.001,,,
1481977800,0.001,,,
1481981400,0.001,,,
1481985000,0.001,,,
1481988600,0.001,,,
1481992200,0.001,,,
1481995800,0.001,,,
1481999400,0.001,,,
1482003000,0.001,,,
1482006600,0.002,150.0,2.7,79.2
1482010200,0.001,140.0,3.3,20.6
1482013800,0.001,139.0,5.1,18.5
1482017400,0.001,136.0,4.9,15.6
1482021000,0.001,140.0,4.8,17.5
1482024600,0.001,156.0,5.7,20.3
1482028200,0.001,161.0,5.0,22.7
1482031800,0.001,148.0,4.9,21.1
1482035400,0.001,157.0,5.6,23.3
1482039000,0.001,165.0,4.1,27.9
1482042600,0.001,183.0,7.1,31.4
1482046200,0.001,181.0,5.0,31.7
1482049800,0.001,165.0,2.3,44.3
1482053400,0.001,300.0,6.7,23.6
1482057000,0.001,306.0,9.0,16.5
1482060600,0.001,328.0,5.0,44.9
1482064200,0.0,308.0,7.1,18.3
1482067800,0.0,316.0,9.3,21.2
1482071400,0.0,306.0,8.4,18.1
1482075000,0.0,308.0,8.0,19.3
1482078600,0.0,296.0,6.4,18.0
1482082200,0.0,289.0,7.1,21.6
1482085800,0.0,297.0,7.9,20.9
1482089400,0.0,298.0,7.5,18.2
1482093000,0.0,309.0,7.7,19.8
1482096600,0.0,320.0,6.0,22.7
1482100200,0.0,318.0,5.6,22.7
1482103800,0.0,323.0,5.4,24.7
1482107400,0.0,321.0,4.6,24.4
1482111000,0.0,327.0,4.2,27.0
1482114600,0.0,334.0,3.4,33.8
1482118200,0.0,335.0,3.1,33.9
1482121800,0.0,329.0,2.9,35.2
1482125400,0.0,325.0,2.9,27.2
1482129000,0.0,333.0,2.0,34.8
1482132600,0.0,349.0,1.8,35.0
1482136200,0.0,38.0,1.5,23.5
1482139800,0.0,62.0,1.5,17.4
1482143400,0.0,62.0,2.1,11.4
1482147000,0.0,69.0,1.9,25.2
1482150600,0.0,75.0,1.2,33.4
1482154200,0.0,76.0,0.9,44.2
1482157800,0.0,40.0,1.5,63.0
1482161400,0.0,308.0,3.3,30.3
1482165000,0.0,323.0,2.2,45.3
1482168600,0.001,336.0,2.5,53.1
1482172200,0.003,330.0,2.2,57.6
1482175800,0.002,303.0,2.9,32.7
1482179400,0.002,301.0,2.8,25.6
1482183000,0.001,330.0,2.5,28.9
1482186600,0.0,1.0,1.6,27.2
1482190200,0.0,60.0,1.3,39.4
1482193800,0.0,54.0,1.7,33.2
1482197400,0.0,43.0,1.0,39.0
1482201000,0.0,42.0,0.8,38.3
1482204600,0.0,55.0,0.7,48.9
1482208200,0.0,45.0,0.8,52.5
1482211800,0.0,20.0,0.8,56.9
1482215400,0.0,67.0,0.5,64.7
1482219000,0.0,332.0,0.7,62.8
1482222600,0.0,127.0,0.8,67.1
1482226200,0.0,132.0,0.8,44.8
1482229800,0.0,148.0,1.2,53.1
1482233400,0.0,137.0,2.7,21.9
1482237000,0.0,138.0,1.7,38.6
1482240600,0.001,146.0,2.3,24.3
1482244200,0.003,135.0,2.7,26.9
1482247800,0.005,140.0,3.6,25.6
1482251400,0.002,179.0,3.8,38.8
1482255000,0.003,198.0,3.8,48.9
1482258600,0.003,193.0,3.3,51.8
1482262200,0.003,186.0,4.2,41.7
1482265800,0.003,192.0,3.5,37.4
1482269400,0.003,191.0,3.2,37.0
1482273000,0.003,198.0,3.2,36.0
1482276600,0.003,195.0,3.3,34.2
1482280200,0.003,173.0,4.0,36.2
1482283800,0.004,193.0,3.2,47.5
1482287400,0.003,201.0,2.8,47.9
1482291000,0.002,215.0,2.3,62.7
1482294600,0.002,250.0,2.3,57.9
1482298200,0.002,232.0,2.1,70.2
1482301800,0.003,263.0,2.5,52.5
1482305400,0.003,230.0,2.1,48.1
1482309000,0.003,201.0,2.4,42.9
1482312600,0.003,197.0,2.7,40.2
1482316200,0.003,202.0,3.4,34.6
1482319800,0.002,175.0,2.3,41.2
1482323400,0.002,194.0,2.2,50.8
1482327000,0.002,213.0,2.3,52.9
1482330600,0.002,277.0,1.8,56.1
1482334200,0.002,230.0,3.2,43.2
1482337800,0.002,214.0,4.3,44.9
1482341400,0.002,215.0,4.4,42.1
1482345000,0.004,204.0,4.3,38.7
1482348600,0.004,201.0,4.4,37.6
1482352200,0.005,198.0,2.9,40.1
1482355800,0.002,165.0,2.7,34.7
1482359400,0.005,143.0,2.6,30.0
1482363000,0.004,112.0,2.5,29.8
1482366600,0.008,123.0,2.5,32.4
1482370200,0.005,131.0,3.1,21.6
1482373800,0.005,133.0,3.2,19.9
1482377400,0.006,123.0,3.5,19.7
1482381000,0.011,128.0,3.4,20.9
1482384600,0.023,122.0,2.6,23.5
1482388200,0.027,146.0,3.5,38.2
1482391800,0.008,157.0,2.9,25.1
1482395400,0.008,193.0,2.8,33.5
1482399000,0.004,219.0,2.8,45.4
1482402600,0.003,214.0,2.9,43.2
1482406200,0.005,209.0,3.4,39.5
1482409800,0.002,257.0,3.8,37.0
1482413400,0.003,268.0,5.3,29.7
1482417000,0.002,276.0,6.3,25.6
1482420600,0.001,281.0,5.8,25.3
1482424200,0.001,285.0,5.7,22.2
1482427800,0.001,287.0,6.4,25.3
1482431400,0.001,281.0,5.9,24.1
1482435000,0.001,295.0,5.7,21.0
1482438600,0.001,283.0,5.1,24.7
1482442200,0.0,283.0,4.6,24.7
1482445800,0.0,291.0,5.1,22.1
1482449400,0.0,283.0,4.6,24.9
1482453000,0.0,285.0,4.0,26.0
1482456600,0.0,276.0,4.7,28.0
1482460200,0.0,280.0,4.0,27.5
1482463800,0.0,291.0,4.0,23.4
1482467400,0.0,286.0,4.0,25.9
1482471000,0.0,274.0,4.8,26.3
1482474600,0.0,281.0,4.8,26.4
1482478200,0.0,289.0,5.1,23.4
1482481800,0.0,265.0,3.5,32.7
1482485400,0.001,261.0,3.1,35.7
1482489000,0.001,261.0,2.4,46.5
1482492600,0.001,205.0,2.3,42.4
1482496200,0.002,191.0,2.6,39.5
1482499800,0.003,199.0,3.0,39.4
1482503400,0.002,185.0,2.7,47.3
1482507000,0.002,196.0,3.5,44.3
1482510600,0.003,215.0,3.8,41.5
1482514200,0.003,207.0,2.3,60.5
1482517800,0.004,134.0,2.4,48.6
1482521400,0.004,116.0,2.0,45.0
1482525000,0.002,109.0,3.0,33.0
1482528600,0.002,94.0,2.6,37.6
1482532200,0.002,83.0,2.8,49.4
1482535800,0.001,140.0,2.3,66.5
1482539400,0.001,82.0,2.9,25.8
1482543000,0.001,76.0,1.9,48.5
1482546600,0.002,97.0,1.9,29.7
1482550200,0.011,126.0,4.6,28.2
1482553800,0.006,119.0,2.9,60.3
1482557400,0.006,117.0,2.4,57.1
1482561000,0.014,143.0,3.6,59.1
1482564600,0.008,172.0,3.6,35.1
1482568200,0.006,155.0,4.3,25.3
1482571800,0.005,154.0,5.2,23.4
1482575400,0.003,171.0,4.4,34.1
1482579000,0.001,190.0,3.3,39.7
1482582600,0.0,176.0,2.9,38.3
1482586200,0.0,186.0,2.8,41.4
1482589800,0.0,210.0,2.3,45.3
1482593400,0.0,271.0,3.3,39.4
1482597000,0.0,276.0,4.5,27.4
1482600600,0.0,292.0,4.5,22.1
1482604200,0.0,292.0,5.0,23.6
1482607800,0.0,308.0,5.4,19.3
1482611400,0.0,308.0,4.0,19.1
1482615000,0.0,320.0,3.4,23.1
1482618600,0.0,328.0,3.7,29.0
1482622200,0.0,334.0,2.8,32.8
1482625800,0.0,316.0,3.2,23.0
1482629400,0.0,333.0,2.2,29.4
1482633000,0.0,321.0,3.1,18.6
1482636600,0.0,343.0,2.4,35.3
1482640200,0.0,349.0,1.9,36.8
1482643800,0.0,57.0,2.4,38.1
1482647400,0.0,342.0,1.6,49.2
1482651000,0.0,11.0,1.5,46.6
1482654600,0.0,339.0,2.4,36.3
1482658200,0.0,22.0,3.3,32.4
1482661800,0.0,18.0,3.3,32.8
1482665400,0.0,39.0,2.9,36.5
1482669000,0.0,57.0,3.3,31.2
1482672600,0.0,41.0,3.0,50.3
1482676200,0.0,51.0,3.7,33.4
1482679800,0.0,39.0,2.6,47.7
