EpochTime,3.feed_29.PM25_UG_M3..3.feed_29.PM25T_UG_M3
1484983800,48
1484987400,69
1484991000,41
1484994600,59
1484998200,66
1485001800,23
1485005400,14
1485009000,25
1485012600,32
1485016200,24
1485019800,10
1485023400,10
1485027000,9
1485030600,8
1485034200,9
1485037800,9
1485041400,13
1485045000,20
1485048600,30
1485052200,28
1485055800,22
1485059400,21
1485063000,17
1485066600,18
1485070200,19
1485073800,21
1485077400,20
1485081000,19
1485084600,14
1485088200,13
1485091800,12
1485095400,14
1485099000,11
1485102600,6
1485106200,5
1485109800,4
1485113400,5
1485117000,7
1485120600,8
1485124200,12
1485127800,9
1485131400,6
1485135000,4
1485138600,7
1485142200,5
1485145800,3
1485149400,1
1485153000,0
1485156600,0
1485160200,1
1485163800,1
1485167400,1
1485171000,2
1485174600,3
1485178200,3
1485181800,3
1485185400,1
1485189000,0
1485192600,1
1485196200,1
1485199800,2
1485203400,3
1485207000,2
1485210600,3
1485214200,2
1485217800,2
1485221400,2
1485225000,3
1485228600,4
1485232200,3
1485235800,2
1485239400,3
1485243000,3
1485246600,2
1485250200,2
1485253800,3
1485257400,3
1485261000,3
1485264600,2
1485268200,3
1485271800,4
1485275400,2
1485279000,3
1485282600,4
1485286200,4
1485289800,6
1485293400,6
1485297000,7
1485300600,7
1485304200,7
1485307800,5
1485311400,4
1485315000,4
1485318600,3
1485322200,2
1485325800,3
1485329400,4
1485333000,4
1485336600,4
1485340200,4
1485343800,4
1485347400,3
1485351000,3
1485354600,7
1485358200,7
1485361800,6
1485365400,6
1485369000,5
1485372600,7
1485376200,8
1485379800,5
1485383400,13
1485387000,4
1485390600,13
1485394200,8
1485397800,8
1485401400,7
1485405000,13
1485408600,14
1485412200,7
1485415800,4
1485419400,3
1485423000,4
1485426600,7
1485430200,4
1485433800,3
1485437400,3
1485441000,2
1485444600,3
1485448200,2
1485451800,1
1485455400,3
1485459000,2
1485462600,4
1485466200,4
1485469800,3
1485473400,4
1485477000,4
1485480600,3
1485484200,3
1485487800,3
1485491400,2
1485495000,1
1485498600,2
1485502200,2
1485505800,2
1485509400,3
1485513000,2
1485516600,2
1485520200,2
1485523800,2
1485527400,2
1485531000,2
1485534600,0
1485538200,2
1485541800,1
1485545400,4
1485549000,2
1485552600,4
1485556200,3
1485559800,4
1485563400,1
1485567000,2
1485570600,2
1485574200,3
1485577800,2
1485581400,3
1485585000,2
1485588600,2
1485592200,3
1485595800,4
1485599400,4
1485603000,5
1485606600,5
1485610200,6
1485613800,4
1485617400,5
1485621000,3
1485624600,3
1485628200,3
1485631800,5
1485635400,5
1485639000,6
1485642600,6
1485646200,7
1485649800,6
1485653400,6
1485657000,7
1485660600,8
1485664200,11
1485667800,5
1485671400,6
1485675000,5
1485678600,4
1485682200,5
1485685800,6
1485689400,7
1485693000,6
1485696600,5
1485700200,4
1485703800,3
1485707400,3
1485711000,0
1485714600,2
1485718200,3
1485721800,3
1485725400,5
1485729000,5
1485732600,5
1485736200,4
1485739800,4
1485743400,4
1485747000,4
1485750600,5
1485754200,5
1485757800,6
1485761400,7
1485765000,5
1485768600,6
1485772200,5
1485775800,4
1485779400,6
1485783000,5
1485786600,4
1485790200,5
1485793800,4
1485797400,-2
1485801000,4
1485804600,1
1485808200,3
1485811800,4
1485815400,5
1485819000,5
1485822600,2
1485826200,3
1485829800,3
1485833400,5
1485837000,7
1485840600,6
1485844200,2
1485847800,0
1485851400,2
1485855000,0
1485858600,1
1485862200,10
1485865800,17
1485869400,7
1485873000,4
1485876600,6
1485880200,5
1485883800,5
1485887400,4
1485891000,4
1485894600,5
1485898200,1
1485901800,3
1485905400,3
1485909000,3
1485912600,5
1485916200,3
1485919800,4
1485923400,5
1485927000,4
1485930600,5
1485934200,5
1485937800,2
1485941400,4
1485945000,4
1485948600,7
1485952200,6
1485955800,6
1485959400,5
1485963000,4
1485966600,1
1485970200,1
1485973800,2
1485977400,4
1485981000,6
1485984600,5
1485988200,6
1485991800,6
1485995400,4
1485999000,4
1486002600,4
1486006200,4
1486009800,4
1486013400,3
1486017000,4
1486020600,6
1486024200,4
1486027800,6
1486031400,6
1486035000,6
1486038600,5
1486042200,4
1486045800,3
1486049400,6
1486053000,1
1486056600,3
1486060200,0
1486063800,1
1486067400,3
1486071000,5
1486074600,4
1486078200,4
1486081800,5
1486085400,5
1486089000,6
1486092600,5
1486096200,5
1486099800,5
1486103400,5
1486107000,7
1486110600,5
1486114200,6
1486117800,6
1486121400,5
1486125000,4
1486128600,4
1486132200,3
1486135800,3
1486139400,1
1486143000,1
1486146600,3
1486150200,4
1486153800,5
1486157400,7
1486161000,8
1486164600,6
1486168200,5
1486171800,6
1486175400,5
1486179000,5
1486182600,7
1486186200,3
1486189800,3
1486193400,6
1486197000,5
1486200600,4
1486204200,5
1486207800,3
1486211400,5
1486215000,5
1486218600,1
1486222200,1
1486225800,1
1486229400,0
1486233000,1
1486236600,1
1486240200,4
1486243800,3
1486247400,5
1486251000,4
1486254600,2
1486258200,2
1486261800,5
1486265400,6
1486269000,7
1486272600,6
1486276200,12
1486279800,10
1486283400,7
1486287000,9
1486290600,13
1486294200,6
1486297800,9
1486301400,8
1486305000,9
1486308600,8
1486312200,8
1486315800,5
1486319400,7
1486323000,7
1486326600,10
1486330200,11
1486333800,12
1486337400,12
1486341000,12
1486344600,12
1486348200,11
1486351800,12
1486355400,12
1486359000,9
1486362600,9
1486366200,10
1486369800,12
1486373400,11
1486377000,26
1486380600,41
1486384200,42
1486387800,24
1486391400,21
1486395000,9
1486398600,6
1486402200,7
1486405800,7
1486416600,1
1486420200,2
1486423800,3
1486427400,6
1486431000,19
1486434600,18
1486438200,13
1486441800,32
1486445400,15
1486449000,10
1486452600,38
1486456200,36
1486459800,33
1486463400,13
1486467000,18
1486470600,3
1486474200,6
1486477800,4
1486481400,14
1486485000,12
1486488600,9
1486492200,8
1486495800,10
1486499400,5
1486503000,9
1486506600,7
1486510200,6
1486513800,2
1486517400,0
1486521000,1
1486524600,3
1486528200,3
1486531800,4
1486535400,5
1486539000,5
1486542600,5
1486546200,8
1486549800,9
1486553400,8
1486557000,9
1486560600,8
1486564200,2
1486567800,3
1486571400,4
1486575000,3
1486578600,2
1486582200,3
1486585800,3
1486589400,3
1486593000,4
1486596600,3
1486600200,5
1486603800,1
1486607400,3
1486611000,3
1486614600,4
1486618200,2
1486621800,2
1486625400,3
1486629000,5
1486632600,3
1486636200,5
1486639800,5
1486643400,3
1486647000,2
1486650600,3
1486654200,3
1486657800,3
1486661400,3
1486665000,4
1486668600,5
1486672200,5
1486675800,6
1486679400,5
1486683000,5
1486686600,7
1486690200,4
1486693800,4
1486697400,5
1486701000,4
1486704600,2
1486708200,4
1486711800,4
1486715400,2
1486719000,2
1486722600,6
1486726200,2
1486729800,5
1486733400,3
1486737000,3
1486740600,4
1486744200,4
1486747800,4
1486751400,2
1486755000,3
1486758600,1
1486762200,0
1486765800,2
1486769400,5
1486773000,4
1486776600,10
1486780200,28
1486783800,29
1486787400,25
1486791000,21
1486794600,35
1486798200,26
1486801800,24
1486805400,27
1486809000,28
1486812600,15
1486816200,14
1486819800,29
1486823400,28
1486827000,13
1486830600,5
1486834200,5
1486837800,6
1486841400,6
1486845000,8
1486848600,7
1486852200,11
1486855800,18
1486859400,22
1486863000,21
1486866600,43
1486870200,19
1486873800,21
1486877400,15
1486881000,14
1486884600,14
1486888200,14
1486891800,13
1486895400,12
1486899000,7
1486902600,32
1486906200,27
1486909800,16
1486913400,8
1486917000,6
1486920600,4
1486924200,9
1486927800,4
1486931400,3
1486935000,5
1486938600,5
1486942200,2
1486945800,6
1486949400,4
1486953000,4
1486956600,6
1486960200,4
1486963800,5
1486967400,5
1486971000,5
1486974600,5
1486978200,3
1486981800,4
1486985400,5
1486989000,5
1486992600,5
1486996200,2
1486999800,4
1487003400,2
1487007000,1
1487010600,3
1487014200,2
1487017800,3
1487021400,3
1487025000,5
1487028600,5
1487032200,5
1487035800,4
1487039400,4
1487043000,20
1487046600,38
1487050200,42
1487053800,34
1487057400,29
1487061000,26
1487064600,27
1487068200,23
1487071800,17
1487075400,20
1487079000,13
1487082600,12
1487086200,5
1487089800,1
1487093400,0
1487097000,1
1487100600,0
1487104200,1
1487107800,2
1487111400,1
1487115000,5
1487118600,4
1487122200,8
1487125800,13
1487129400,10
1487133000,8
1487136600,14
1487140200,6
1487143800,7
1487147400,3
1487151000,4
1487154600,4
1487158200,4
1487161800,6
1487165400,2
1487169000,2
1487172600,3
1487176200,2
1487179800,2
1487183400,4
1487187000,4
1487190600,4
1487194200,4
1487197800,5
1487201400,5
1487205000,4
1487208600,4
1487212200,4
1487215800,2
1487219400,4
1487223000,3
1487226600,4
1487230200,3
1487233800,3
1487237400,4
1487241000,3
1487244600,5
1487248200,4
1487251800,3
1487255400,4
1487259000,4
1487262600,4
1487266200,3
1487269800,3
1487273400,4
1487277000,4
1487280600,3
1487284200,5
1487287800,3
1487291400,6
1487295000,6
1487298600,8
1487302200,11
1487305800,34
1487309400,39
1487313000,28
1487316600,13
1487320200,9
1487323800,8
1487327400,10
1487331000,7
1487334600,8
1487338200,7
1487341800,8
1487345400,12
1487349000,6
1487352600,12
1487356200,11
1487359800,9
1487363400,6
1487367000,9
1487370600,7
1487374200,9
1487377800,23
1487381400,53
1487385000,65
1487388600,79
1487392200,87
1487395800,43
1487399400,49
1487403000,41
1487406600,30
1487410200,35
1487413800,37
1487417400,43
1487421000,34
1487424600,23
1487428200,15
1487431800,7
1487435400,5
1487439000,10
1487442600,7
1487446200,7
1487449800,8
1487453400,9
1487457000,14
1487460600,18
1487464200,14
1487467800,17
1487471400,19
1487475000,20
1487478600,14
1487482200,10
1487485800,8
1487489400,10
1487493000,11
1487496600,11
1487500200,11
1487503800,13
1487507400,15
1487511000,20
1487514600,16
1487518200,16
1487521800,15
1487525400,14
1487529000,11
1487532600,9
1487536200,11
1487539800,9
1487543400,11
1487547000,12
1487550600,11
1487554200,17
1487557800,17
1487561400,17
1487565000,20
1487568600,23
1487572200,28
1487575800,45
1487579400,54
1487583000,51
1487586600,64
1487590200,72
1487593800,35
1487597400,41
1487601000,40
1487604600,21
1487608200,7
1487611800,5
1487615400,9
1487619000,11
1487622600,8
1487626200,12
1487629800,12
1487633400,12
1487637000,13
1487640600,9
1487644200,9
1487647800,7
1487651400,5
1487655000,6
1487658600,5
1487662200,5
1487665800,4
1487669400,3
1487673000,5
1487676600,4
1487680200,5
1487683800,4
1487687400,5
1487691000,6
1487694600,13
1487698200,10
1487701800,13
1487705400,16
1487709000,12
1487712600,10
1487716200,12
1487719800,14
1487723400,15
1487727000,14
1487730600,9
1487734200,8
1487737800,14
1487741400,21
1487745000,20
1487748600,16
1487752200,13
1487755800,26
1487759400,67
1487763000,68
1487766600,60
1487770200,20
1487773800,27
1487777400,20
1487781000,14
1487784600,14
1487788200,14
1487791800,16
1487795400,12
1487799000,14
1487802600,12
1487806200,12
1487809800,13
1487813400,15
1487817000,13
1487820600,11
1487824200,11
1487827800,10
1487831400,9
1487835000,12
1487838600,11
1487842200,15
1487845800,18
1487849400,24
1487853000,18
1487856600,15
1487860200,15
1487863800,11
1487867400,8
1487871000,7
1487874600,11
1487878200,7
1487881800,6
1487885400,9
1487889000,8
1487892600,12
1487896200,11
1487899800,14
1487903400,19
1487907000,38
1487910600,26
1487914200,14
1487917800,10
1487921400,10
1487925000,17
1487928600,19
1487932200,25
1487935800,33
1487939400,35
1487943000,25
1487946600,19
1487950200,11
1487953800,10
1487957400,7
1487961000,7
1487964600,7
1487968200,7
1487971800,5
1487975400,5
1487979000,5
1487982600,5
1487986200,5
1487989800,6
1487993400,6
1487997000,4
1488000600,5
1488004200,6
1488007800,11
1488011400,11
1488015000,4
1488018600,5
1488022200,12
1488025800,9
1488029400,2
1488033000,3
1488036600,6
1488040200,5
1488043800,3
1488047400,3
1488051000,7
1488054600,6
1488058200,5
1488061800,6
1488065400,3
1488069000,4
1488072600,3
1488076200,3
1488079800,2
1488083400,2
1488087000,2
1488090600,3
1488094200,2
1488097800,3
1488101400,3
1488105000,3
1488108600,3
1488112200,3
1488115800,5
1488119400,4
1488123000,3
1488126600,2
1488130200,3
1488133800,2
1488137400,2
1488141000,3
1488144600,3
1488148200,5
1488151800,5
1488155400,6
1488159000,16
1488162600,20
1488166200,23
1488169800,26
1488173400,21
1488177000,34
1488180600,34
1488184200,40
1488187800,42
1488191400,35
1488195000,30
1488198600,22
1488202200,13
1488205800,15
1488209400,4
1488213000,3
1488216600,8
1488220200,6
1488223800,5
1488227400,6
1488231000,7
1488234600,5
1488238200,6
1488241800,5
1488245400,6
1488249000,8
1488252600,8
1488256200,7
1488259800,9
1488263400,8
1488267000,12
1488270600,17
1488274200,10
1488277800,9
1488281400,8
1488285000,15
1488288600,43
1488292200,20
1488295800,20
1488299400,6
1488303000,5
1488306600,6
1488310200,9
1488313800,8
1488317400,10
1488321000,9
1488324600,6
1488328200,9
1488331800,10
1488335400,10
1488339000,11
1488342600,12
1488346200,14
1488349800,8
1488353400,9
1488357000,14
1488360600,16
1488364200,15
1488367800,3
1488371400,3
1488375000,9
1488378600,1
1488382200,2
1488385800,7
1488393000,5
1488396600,4
1488400200,9
1488403800,6
1488407400,7
1488411000,7
1488414600,3
1488418200,5
1488421800,6
1488425400,7
1488429000,9
1488432600,5
1488436200,2
1488439800,6
1488443400,3
1488447000,3
1488450600,5
1488454200,4
1488457800,3
1488461400,4
1488465000,4
1488468600,2
1488472200,2
1488475800,1
1488479400,2
1488483000,2
1488486600,4
1488490200,4
1488493800,4
1488497400,4
1488501000,4
1488504600,4
1488508200,5
1488511800,3
1488515400,2
1488519000,4
1488522600,3
1488526200,1
1488529800,3
1488533400,3
1488537000,5
1488540600,4
1488544200,3
1488547800,3
1488551400,3
1488555000,2
1488558600,2
1488562200,3
1488565800,6
1488569400,2
1488573000,4
1488576600,5
1488580200,4
1488583800,6
1488587400,4
1488591000,4
1488594600,5
1488598200,5
1488601800,5
1488605400,6
1488609000,6
1488612600,5
1488616200,5
1488619800,5
1488623400,4
1488627000,5
1488630600,4
1488634200,2
1488637800,3
1488641400,3
1488645000,2
1488648600,1
1488652200,1
1488655800,1
1488659400,2
1488663000,2
1488666600,5
1488670200,5
1488673800,3
1488677400,4
1488681000,3
1488684600,4
1488688200,4
1488691800,5
1488695400,4
1488699000,3
1488702600,3
1488706200,4
1488709800,3
1488713400,4
1488717000,3
1488720600,1
1488724200,1
1488727800,0
1488731400,0
1488735000,1
1488738600,0
1488742200,2
1488745800,2
1488749400,4
1488753000,5
1488756600,6
1488760200,6
1488763800,7
1488767400,8
1488771000,7
1488774600,7
1488778200,9
1488781800,10
1488785400,8
1488789000,9
1488792600,12
1488796200,34
1488799800,58
1488803400,50
1488807000,21
1488810600,7
1488814200,1
1488817800,14
1488821400,13
1488825000,12
1488828600,13
1488832200,19
1488835800,13
1488839400,11
1488843000,10
1488846600,9
1488850200,9
1488853800,11
1488857400,14
1488861000,11
1488864600,7
1488868200,6
1488871800,6
1488875400,5
1488879000,10
1488882600,13
1488886200,17
1488889800,14
1488893400,16
1488897000,19
1488900600,12
1488904200,14
1488907800,15
1488911400,15
1488915000,13
1488918600,14
1488922200,13
1488925800,15
1488929400,13
1488933000,14
1488936600,15
1488940200,17
1488943800,4
1488947400,3
1488951000,4
1488954600,6
1488958200,9
1488961800,2
1488965400,1
1488969000,2
1488972600,2
1488976200,3
1488979800,0
1488983400,1
1488987000,0
1488990600,0
1488994200,-1
1488997800,0
1489001400,1
1489005000,1
1489008600,2
1489012200,2
1489015800,3
1489019400,3
1489023000,3
1489026600,3
1489030200,2
1489033800,2
1489037400,2
1489041000,2
1489044600,2
1489048200,2
1489051800,2
1489055400,3
1489059000,3
1489062600,3
1489066200,1
1489069800,-1
1489073400,3
1489084200,1
1489087800,3
1489091400,4
1489095000,3
1489098600,4
1489102200,5
1489105800,4
1489109400,3
1489113000,7
1489116600,7
1489120200,6
1489123800,3
1489127400,3
1489131000,2
1489134600,3
1489138200,2
1489141800,3
1489145400,4
1489149000,5
1489152600,4
1489156200,2
1489159800,3
1489163400,5
1489167000,4
1489170600,1
1489174200,4
1489177800,4
1489181400,3
1489185000,4
1489188600,6
1489192200,7
1489195800,4
1489199400,4
1489203000,3
1489206600,2
1489210200,3
1489213800,4
1489217400,2
1489221000,4
1489224600,4
1489228200,4
1489231800,3
1489235400,3
1489239000,3
1489242600,2
1489246200,2
1489249800,3
1489253400,1
1489257000,2
1489260600,4
1489264200,3
1489267800,2
1489271400,5
1489275000,7
1489278600,6
1489282200,6
1489285800,6
1489289400,5
1489293000,4
1489296600,5
1489300200,10
1489303800,17
1489307400,9
1489311000,8
1489314600,9
1489318200,8
1489321800,7
1489325400,8
1489329000,5
1489332600,3
1489336200,4
1489339800,5
1489343400,4
1489347000,5
1489350600,3
1489354200,3
1489357800,7
1489361400,8
1489365000,5
1489368600,6
1489372200,6
1489375800,7
1489379400,8
1489383000,8
1489386600,7
1489390200,2
1489393800,2
1489397400,3
1489401000,4
1489404600,3
1489408200,3
1489411800,2
1489415400,3
1489419000,3
1489422600,4
1489426200,5
1489429800,5
1489433400,7
1489437000,7
1489440600,6
1489444200,7
1489447800,7
1489451400,8
1489455000,7
1489458600,6
1489462200,6
1489465800,6
1489469400,7
1489473000,8
1489476600,9
1489480200,8
1489483800,7
1489487400,7
1489491000,9
1489494600,8
1489498200,7
1489501800,6
1489505400,5
1489509000,5
1489512600,3
1489516200,4
1489519800,5
1489523400,3
1489527000,6
1489530600,3
1489534200,5
1489537800,5
1489541400,3
1489545000,5
1489548600,2
1489552200,1
1489555800,2
1489559400,4
1489563000,3
1489566600,2
1489570200,4
1489573800,3
1489577400,4
1489581000,4
1489584600,4
1489588200,3
1489591800,4
1489595400,5
1489599000,4
1489602600,2
1489606200,4
1489609800,4
1489613400,4
1489617000,6
1489620600,7
1489624200,8
1489627800,7
1489631400,6
1489635000,5
1489638600,5
1489642200,6
1489645800,6
1489649400,7
1489653000,7
1489656600,6
1489660200,5
1489663800,5
1489667400,5
1489671000,4
1489674600,3
1489678200,2
1489681800,5
1489685400,5
1489689000,5
1489692600,5
1489696200,5
1489699800,6
1489703400,7
1489707000,9
1489710600,8
1489714200,7
1489717800,7
1489721400,7
1489725000,34
1489728600,46
1489732200,47
1489735800,28
1489739400,33
1489743000,38
1489746600,40
1489750200,34
1489753800,25
1489757400,27
1489761000,14
1489764600,6
1489768200,3
1489771800,5
1489775400,5
1489779000,7
1489782600,13
1489786200,6
1489789800,6
1489793400,6
1489797000,7
1489800600,8
1489804200,6
1489807800,8
1489811400,7
1489815000,9
1489818600,9
1489822200,9
1489825800,14
1489829400,22
1489833000,33
1489836600,10
1489840200,19
1489843800,17
1489847400,20
1489851000,11
1489854600,9
1489858200,8
1489861800,8
1489865400,11
1489869000,6
1489872600,4
1489876200,7
1489879800,7
1489883400,6
1489887000,8
1489890600,6
1489894200,5
1489897800,4
1489901400,4
1489905000,5
1489908600,5
1489912200,4
1489915800,6
1489919400,6
1489923000,6
1489926600,5
1489930200,5
1489933800,6
1489937400,6
1489941000,6
1489944600,8
1489948200,7
1489951800,8
1489955400,11
1489959000,9
1489962600,10
1489966200,9
1489969800,10
1489973400,10
1489977000,8
1489980600,7
1489984200,8
1489987800,9
1489991400,11
1489995000,11
1489998600,9
1490002200,10
1490005800,9
1490009400,14
1490013000,8
1490016600,13
1490020200,10
1490023800,3
1490027400,4
1490031000,6
1490034600,4
1490038200,6
1490041800,7
1490045400,6
1490049000,6
1490052600,5
1490056200,7
1490059800,7
1490063400,9
1490067000,18
1490070600,15
1490074200,11
1490077800,10
1490081400,9
1490085000,10
1490088600,12
1490092200,11
1490095800,12
1490099400,12
1490103000,14
1490106600,13
1490110200,13
1490113800,10
1490117400,7
1490121000,4
