EpochTime,3.feed_27.NO_PPB,3.feed_27.NOY_PPB,3.feed_27.CO_PPB,3.feed_27.SO2_PPB
1652229000,0.0,6.1,187.2,0.7
1652232600,0.1,14.3,,0.7
1652236200,,,297.6,0.6
1652239800,0.1,14.5,286.1,
1652243400,0.3,15.1,310.0,0.7
1652247000,0.1,11.9,,0.5
1652250600,,,206.2,0.2
1652254200,0.2,17.4,204.3,
1652257800,0.2,15.5,192.1,0.2
1652261400,0.5,16.6,194.6,0.1
1652265000,5.3,25.0,240.5,0.1
1652268600,7.4,23.2,248.2,0.2
1652272200,7.8,23.0,267.1,0.5
1652275800,5.6,20.2,247.9,0.8
1652279400,2.7,13.3,201.4,0.7
1652283000,0.8,6.5,165.1,0.6
1652286600,0.2,2.9,135.6,0.4
1652290200,0.2,3.4,139.3,1.2
1652293800,0.1,2.8,135.3,3.6
1652297400,0.3,3.2,142.9,2.4
1652301000,0.1,2.6,134.6,0.4
1652304600,0.1,2.2,136.0,0.3
1652308200,0.0,2.5,143.8,0.5
1652311800,0.0,2.9,144.6,0.2
1652315400,0.0,7.1,213.7,0.2
1652319000,0.0,14.0,323.6,0.3
1652322600,0.1,17.8,383.0,0.3
1652326200,0.1,14.8,297.2,0.3
1652329800,0.1,12.7,273.9,0.2
1652333400,0.1,12.7,,0.3
1652337000,,,243.3,0.3
1652340600,0.2,13.9,228.4,
1652344200,0.1,11.9,222.9,0.4
1652347800,0.4,14.3,227.1,0.1
1652351400,4.4,20.7,277.7,0.2
1652355000,10.1,26.4,332.4,0.3
1652358600,17.1,36.3,386.1,0.5
1652362200,11.1,31.2,352.2,1.2
1652365800,3.8,17.3,258.3,2.4
1652369400,0.5,5.3,148.7,2.0
1652373000,0.3,3.0,125.2,1.2
1652376600,0.2,2.7,122.1,1.3
1652380200,0.2,3.1,140.5,1.5
1652383800,0.2,3.1,129.3,1.1
1652387400,0.2,3.0,144.8,0.7
1652391000,0.1,2.4,130.3,0.4
1652394600,0.1,2.2,121.0,0.4
1652398200,0.1,2.8,132.6,0.6
1652401800,0.0,4.2,151.3,0.7
1652405400,0.0,4.6,166.8,0.4
1652409000,0.0,5.2,235.5,1.0
1652412600,0.0,4.8,202.2,0.6
1652416200,0.0,8.8,209.3,0.3
1652419800,0.1,10.0,,0.2
1652423400,,,169.0,0.2
1652427000,0.2,12.5,165.9,
1652430600,0.2,12.9,160.8,0.3
1652434200,0.8,15.5,186.8,0.2
1652437800,4.0,19.7,221.1,0.2
1652441400,9.6,26.0,281.8,0.4
1652445000,8.9,22.7,264.8,0.5
1652448600,0.6,4.3,156.6,0.9
1652452200,0.8,4.5,125.6,0.3
1652455800,0.7,3.7,119.7,0.3
1652459400,0.3,3.3,135.9,0.3
1652463000,,,120.5,0.5
1652466600,,,122.2,0.5
1652470200,0.5,3.1,132.7,0.5
1652473800,0.4,2.7,146.7,0.5
1652477400,0.2,2.1,128.9,0.4
1652481000,0.1,2.3,123.1,0.7
1652484600,0.1,2.9,152.1,0.2
1652488200,0.0,3.4,125.6,0.2
1652491800,0.0,4.6,186.8,1.2
1652495400,0.0,4.6,148.7,1.0
1652499000,0.0,4.4,215.4,0.7
1652502600,0.0,3.4,229.0,0.8
1652506200,0.0,5.3,,1.5
1652509800,,,178.0,1.1
1652513400,0.1,6.7,160.0,
1652517000,0.2,6.5,158.1,0.5
1652520600,0.2,6.2,164.4,0.2
1652524200,1.7,9.2,178.5,0.3
1652527800,6.3,14.5,207.2,0.5
1652531400,5.6,13.3,241.5,0.5
1652535000,2.8,9.3,195.2,1.1
1652538600,1.3,5.6,127.0,1.6
1652542200,0.3,2.5,109.5,0.7
1652545800,0.2,2.2,120.7,0.6
1652549400,0.1,2.2,107.7,0.7
1652553000,0.3,3.5,124.8,1.4
1652556600,0.2,3.3,111.6,1.3
1652560200,0.1,2.5,110.2,1.0
1652563800,0.0,2.1,113.3,0.8
1652567400,0.0,2.8,127.4,0.6
1652571000,0.1,4.2,161.3,0.5
1652574600,0.1,9.2,214.7,0.4
1652578200,0.1,4.2,123.1,0.4
1652581800,0.0,3.8,132.8,0.3
1652585400,0.0,4.2,130.5,0.3
1652589000,0.1,5.9,163.2,0.2
1652592600,0.1,7.6,,0.3
1652596200,,,163.4,0.3
1652599800,0.1,5.1,146.5,
1652603400,0.1,6.5,180.0,0.3
1652607000,0.1,6.0,167.7,0.2
1652610600,1.3,8.1,198.6,0.3
1652614200,2.6,8.3,207.3,0.3
1652617800,1.5,6.2,135.9,0.4
1652621400,1.4,6.2,136.4,0.7
1652625000,0.8,5.0,137.7,0.7
1652628600,0.3,3.6,137.7,0.7
1652632200,0.2,2.9,131.7,0.7
1652635800,0.1,2.6,120.7,0.7
1652639400,0.1,2.6,116.6,0.8
1652643000,0.0,2.2,121.0,0.5
1652646600,0.0,2.2,122.2,0.9
1652650200,0.0,2.1,121.0,1.0
1652653800,0.0,2.2,129.3,0.5
1652657400,0.0,2.7,132.6,0.5
1652661000,0.0,5.5,183.0,0.5
1652664600,0.0,7.3,237.6,0.6
1652668200,0.0,8.6,255.3,0.5
1652671800,0.0,7.3,183.6,0.5
1652675400,0.1,10.0,249.1,0.5
1652679000,0.1,10.8,,0.5
1652682600,,,223.7,0.4
1652686200,0.1,10.1,192.3,
1652689800,0.1,8.0,191.7,0.5
1652693400,0.3,12.0,226.1,0.4
1652697000,0.4,11.3,178.7,0.5
1652700600,0.4,11.1,194.1,0.6
1652704200,0.1,6.4,175.2,0.4
1652707800,0.5,6.9,184.1,0.3
1652711400,0.7,7.3,158.2,0.3
1652715000,0.6,5.2,139.8,0.4
1652718600,0.3,5.1,133.7,0.3
1652722200,0.5,3.3,134.8,0.3
1652725800,0.4,2.4,121.4,0.3
1652729400,0.1,1.5,114.7,0.3
1652733000,0.2,1.9,123.0,0.3
1652736600,0.1,1.7,122.9,0.4
1652740200,0.0,1.8,123.9,0.3
1652743800,0.0,2.1,126.5,0.4
1652747400,0.0,3.0,122.8,0.3
1652751000,0.0,4.0,130.5,0.3
1652754600,0.0,5.7,155.9,0.4
1652758200,0.0,11.1,192.8,0.3
1652761800,0.2,16.5,209.0,0.3
1652765400,0.2,18.6,,0.3
1652769000,,,162.4,0.3
1652772600,0.1,9.1,150.7,
1652776200,1.2,21.0,155.9,0.4
1652779800,2.5,21.5,188.0,0.3
1652783400,3.8,25.7,236.8,0.3
1652787000,2.3,16.3,222.1,0.4
1652790600,2.6,11.6,191.1,0.7
1652794200,1.7,8.3,152.0,1.1
1652797800,1.5,6.9,147.8,1.0
1652801400,0.6,3.7,133.8,0.7
1652805000,0.6,3.2,132.2,0.3
1652808600,0.5,3.2,127.8,0.3
1652812200,0.5,2.7,120.5,0.4
1652815800,0.2,2.2,122.7,0.4
1652819400,0.1,1.8,126.4,0.3
1652823000,0.1,1.4,121.4,0.4
1652826600,0.1,1.6,126.1,0.3
1652830200,0.0,2.0,133.2,0.4
1652833800,0.0,3.6,142.8,0.4
1652837400,0.0,4.7,,0.3
1652841000,,,165.0,0.3
1652844600,0.0,7.6,169.0,
1652848200,0.0,6.2,184.6,0.3
1652851800,0.0,6.1,,0.2
1652855400,,,164.4,0.2
1652859000,0.2,6.4,146.8,
1652862600,0.1,7.9,152.6,0.3
1652866200,1.2,10.5,173.0,0.2
1652869800,6.0,15.4,192.4,0.3
1652873400,13.2,22.4,281.3,0.4
1652877000,19.7,32.1,370.0,1.0
1652880600,9.1,26.6,244.1,4.9
1652884200,3.2,13.1,170.6,3.2
1652887800,1.5,7.2,149.2,0.9
1652891400,0.7,6.0,182.5,1.5
1652895000,0.4,5.7,171.2,0.9
1652898600,0.8,7.3,220.0,0.8
1652902200,1.1,9.4,223.6,0.8
1652905800,1.4,8.8,195.8,1.2
1652909400,0.5,6.7,194.7,1.7
1652913000,0.2,6.7,202.1,0.8
1652916600,0.1,7.7,217.3,0.6
1652920200,0.1,8.7,214.9,0.5
1652923800,0.1,8.1,220.3,0.5
1652927400,0.0,8.1,186.1,0.5
1652931000,0.1,9.5,399.5,0.4
1652934600,0.1,9.8,275.4,0.4
1652938200,0.1,12.1,,0.4
1652941800,,,257.7,0.4
1652945400,0.0,10.3,184.3,
1652949000,0.3,12.7,271.4,0.5
1652952600,0.4,13.7,219.8,0.4
1652956200,0.8,14.8,229.6,0.3
1652959800,1.4,13.0,204.6,0.4
1652963400,0.9,10.5,186.9,0.2
1652967000,0.5,7.9,167.6,0.2
1652970600,0.4,7.4,162.9,0.5
1652974200,0.8,5.5,148.7,0.7
1652977800,0.5,4.4,120.2,0.4
1652981400,0.3,3.5,118.2,0.4
1652985000,0.3,3.9,120.3,0.5
1652988600,0.3,4.0,140.4,0.5
1652992200,0.2,3.3,120.0,0.4
1652995800,0.2,3.1,120.9,0.6
1652999400,0.1,3.3,124.3,0.3
1653003000,0.0,3.5,124.6,0.4
1653006600,0.0,4.6,138.4,0.5
1653010200,0.0,6.6,155.6,0.6
1653013800,0.0,6.0,171.9,0.6
1653017400,0.0,9.0,173.2,0.6
1653021000,0.0,8.8,167.5,0.5
1653024600,0.1,10.1,,0.7
1653028200,,,236.0,0.8
1653031800,0.2,13.5,244.7,
1653035400,0.0,7.5,138.1,1.2
1653039000,0.0,4.1,115.1,0.6
1653042600,0.0,4.9,126.3,0.5
1653046200,0.9,12.8,164.0,1.0
1653049800,0.7,7.3,140.7,1.1
1653053400,0.7,7.4,147.0,1.3
1653057000,0.4,5.1,147.6,0.8
1653060600,0.8,5.8,150.6,0.6
1653064200,0.3,4.7,138.6,0.5
1653067800,0.8,5.9,163.9,0.4
1653071400,0.5,4.3,162.2,0.6
1653075000,0.3,3.7,168.7,0.5
1653078600,0.2,3.1,164.3,0.5
1653082200,0.2,2.9,157.0,0.5
1653085800,0.1,2.7,165.5,0.7
1653089400,0.1,3.8,175.3,0.6
1653093000,0.1,6.1,195.9,0.5
1653096600,0.0,5.7,185.9,0.5
1653100200,0.2,7.7,196.1,0.5
1653103800,0.0,5.9,203.1,0.5
1653107400,0.0,3.8,149.9,0.6
1653111000,0.0,3.0,,0.6
1653114600,,,174.5,0.6
1653118200,0.0,5.3,153.2,
1653121800,0.0,3.7,139.7,0.8
1653125400,0.0,4.0,138.7,0.4
1653129000,0.1,5.6,165.5,0.6
1653132600,0.6,7.3,179.3,0.8
1653136200,0.5,5.0,147.9,0.8
1653139800,0.2,3.2,140.4,0.6
1653143400,0.2,3.1,145.4,0.6
1653147000,0.2,2.5,136.7,0.6
1653150600,0.1,2.1,137.0,0.5
1653154200,0.1,2.3,139.6,0.5
1653157800,0.0,2.0,130.0,0.4
1653161400,0.1,2.3,136.7,0.5
1653165000,0.1,2.3,134.3,0.6
1653168600,0.0,2.2,135.2,0.6
1653172200,0.0,2.6,141.2,0.4
1653175800,0.0,2.9,155.5,0.4
1653179400,0.0,3.1,146.7,0.4
1653183000,0.0,2.4,122.0,0.3
1653186600,0.0,2.3,128.7,0.2
1653190200,0.0,5.2,167.6,0.2
1653193800,0.4,12.1,165.1,0.5
1653197400,0.0,5.7,,1.3
1653201000,,,146.3,0.8
1653204600,0.0,5.2,171.8,
1653208200,0.0,7.0,201.0,0.6
1653211800,0.0,6.9,207.9,0.4
1653215400,0.3,7.8,170.2,0.6
1653219000,0.6,6.2,148.2,1.0
1653222600,0.5,4.1,145.5,1.0
1653226200,0.3,3.3,143.4,1.2
1653229800,0.3,3.4,155.9,1.4
1653233400,0.1,2.3,142.6,1.3
1653237000,0.1,1.9,143.2,0.7
1653240600,0.1,1.8,138.9,0.4
1653244200,0.1,2.2,146.4,0.4
1653247800,0.2,3.1,155.9,0.3
1653251400,0.2,2.1,129.1,0.4
1653255000,0.2,1.8,128.8,0.3
1653258600,0.1,1.2,118.8,0.1
1653262200,0.0,1.5,120.0,0.2
1653265800,0.0,2.1,127.8,0.2
1653269400,0.0,2.1,125.4,0.2
1653273000,0.0,5.7,146.0,0.2
1653276600,0.0,6.0,160.0,0.1
1653280200,0.1,8.2,150.7,0.1
1653283800,0.0,3.8,,0.2
1653287400,,,132.1,0.2
1653291000,0.0,3.9,123.7,
1653294600,0.2,6.5,131.1,0.3
1653298200,0.1,4.5,130.9,0.1
1653301800,1.1,7.5,138.1,0.1
1653305400,1.0,5.5,137.9,0.3
1653309000,1.4,5.4,156.8,0.4
1653312600,1.1,4.4,144.5,0.3
1653316200,1.2,4.1,140.6,0.2
1653319800,0.9,3.8,135.8,0.3
1653323400,0.4,2.9,130.1,0.2
1653327000,0.4,2.6,132.3,0.1
1653330600,0.1,2.1,137.7,0.1
1653334200,0.1,2.2,130.1,0.4
1653337800,0.1,2.7,132.1,0.4
1653341400,0.1,2.1,130.7,0.2
1653345000,0.1,3.1,139.3,0.2
1653348600,0.0,3.0,145.4,0.2
1653352200,0.0,3.8,156.9,0.2
1653355800,0.0,5.5,171.1,0.2
1653359400,0.0,6.4,172.5,0.2
1653363000,0.1,8.2,197.9,0.2
1653366600,0.0,6.8,177.1,0.3
1653370200,0.1,6.0,,0.3
1653373800,,,149.7,0.3
1653377400,0.0,4.0,143.3,
1653381000,0.0,4.2,139.3,0.4
1653384600,0.2,5.3,138.8,0.2
1653388200,0.7,8.1,155.8,0.3
1653391800,1.8,7.8,161.0,0.3
1653395400,1.5,5.7,157.5,0.7
1653399000,1.0,4.9,170.9,0.8
1653402600,0.7,4.1,175.8,1.0
1653406200,1.4,5.3,187.2,1.7
1653409800,0.6,4.5,188.7,1.4
1653413400,0.5,4.1,207.5,1.4
1653417000,0.4,3.8,185.2,1.5
1653420600,0.3,3.8,189.3,1.3
1653424200,0.2,3.7,196.0,1.0
1653427800,0.1,2.8,146.9,0.4
1653431400,0.0,2.4,144.8,0.3
1653435000,0.0,2.5,142.4,0.2
1653438600,0.0,3.2,188.5,0.2
1653442200,0.0,3.6,,0.2
1653445800,,,161.6,0.3
1653449400,0.0,4.0,163.6,
1653453000,0.0,4.1,157.0,0.2
1653456600,0.0,4.5,,0.5
1653460200,,,150.8,0.3
1653463800,0.0,4.0,141.2,
1653467400,0.0,5.6,145.1,0.3
1653471000,0.1,7.8,156.3,0.1
1653474600,1.3,10.8,193.9,0.2
1653478200,2.4,10.8,216.5,0.2
1653481800,1.2,6.4,192.5,1.0
1653485400,1.6,5.8,159.8,0.7
1653489000,1.1,4.2,138.6,0.4
1653492600,0.8,3.6,139.1,0.6
1653496200,0.6,3.0,169.7,1.3
1653499800,0.3,2.5,134.4,0.8
1653503400,0.3,2.5,144.8,1.1
1653507000,0.3,2.4,140.2,0.7
1653510600,0.6,3.8,182.3,1.7
1653514200,0.2,2.6,155.6,1.4
1653517800,0.2,2.9,177.0,1.0
1653521400,0.2,3.0,183.5,1.2
1653525000,0.0,3.3,138.2,0.5
1653528600,0.0,4.2,163.5,0.5
1653532200,0.0,3.9,309.9,1.8
1653535800,0.0,3.4,229.9,1.9
1653539400,0.0,2.8,268.7,1.2
1653543000,0.0,2.9,,1.0
1653546600,,,120.2,0.6
1653550200,0.0,3.0,111.5,
1653553800,0.0,4.2,168.8,0.5
1653557400,0.1,8.3,254.5,0.3
1653561000,1.6,11.9,308.3,0.4
1653564600,5.2,16.8,238.9,1.3
1653568200,2.6,10.7,156.1,1.7
1653571800,2.6,10.7,157.6,1.7
1653575400,1.4,9.7,154.2,1.0
1653579000,0.9,6.9,153.6,0.7
1653582600,1.5,6.4,147.1,0.7
1653586200,1.5,7.7,171.7,0.5
1653589800,0.9,5.9,165.6,0.4
1653593400,0.4,4.1,158.8,0.5
1653597000,0.2,2.8,140.4,0.7
1653600600,0.3,4.1,161.1,0.7
1653604200,0.1,2.5,140.1,0.5
1653607800,0.1,2.0,125.6,0.5
1653611400,0.1,4.1,129.1,0.5
1653615000,0.2,8.1,145.3,0.5
1653618600,1.0,13.3,150.7,0.5
1653622200,0.0,5.9,148.1,0.6
1653625800,0.0,3.3,121.1,0.5
1653629400,0.0,2.6,,0.5
1653633000,,,115.7,0.5
1653636600,0.1,7.7,120.6,
1653640200,0.0,2.2,102.7,0.4
1653643800,0.0,3.0,106.7,0.4
1653647400,0.1,4.8,119.8,0.4
1653651000,0.1,8.0,132.1,0.4
1653654600,0.3,8.9,134.5,0.4
1653658200,,,139.9,0.5
1653661800,,,130.2,0.9
1653665400,,,165.5,1.7
1653669000,0.8,5.2,117.0,2.0
1653672600,0.5,2.7,94.6,0.9
1653676200,0.1,2.0,101.6,0.3
1653679800,0.2,2.1,103.9,0.4
1653683400,0.1,2.0,107.0,0.4
1653687000,0.1,2.6,113.9,0.3
1653690600,0.1,2.6,116.3,0.4
1653694200,0.1,3.7,124.8,0.5
1653697800,0.0,3.5,124.6,0.5
1653701400,0.0,4.8,151.5,0.6
1653705000,0.0,5.7,150.5,0.6
1653708600,0.0,5.8,129.2,0.4
1653712200,0.0,4.9,128.1,0.5
1653715800,0.0,3.7,,0.5
1653719400,,,116.0,0.8
1653723000,0.0,3.1,112.3,
1653726600,0.0,3.2,114.8,0.7
1653730200,0.0,2.5,116.8,0.6
1653733800,0.0,3.0,122.1,0.5
1653737400,0.2,2.6,129.2,0.5
1653741000,0.3,3.2,142.3,0.5
1653744600,0.6,4.1,146.0,0.5
1653748200,0.6,3.4,147.0,0.6
1653751800,0.6,3.6,142.6,0.6
1653755400,0.4,2.6,130.6,0.5
1653759000,0.1,1.6,124.0,0.5
1653762600,0.1,1.3,124.7,0.2
1653766200,0.1,1.3,127.2,0.4
1653769800,0.1,1.2,125.4,0.5
1653773400,0.1,1.4,132.3,0.2
1653777000,0.1,1.7,140.6,0.2
1653780600,0.0,1.7,136.5,0.3
1653784200,0.0,2.5,162.1,0.4
1653787800,0.0,7.8,304.8,0.4
1653791400,0.2,11.1,371.8,0.3
1653795000,0.1,10.2,374.2,0.3
1653798600,0.1,8.5,334.1,0.3
1653802200,0.2,9.6,,0.4
1653805800,,,344.6,0.4
1653809400,0.3,7.6,351.2,
1653813000,0.2,7.0,340.9,0.4
1653816600,0.4,6.9,346.9,0.2
1653820200,2.2,8.2,368.2,0.3
1653823800,4.9,10.6,457.0,0.5
1653827400,6.4,14.1,557.6,1.5
1653831000,3.2,11.1,302.9,2.0
1653834600,0.8,5.4,190.0,2.3
1653838200,0.1,2.2,137.0,1.2
1653841800,0.1,2.3,144.5,0.8
1653845400,0.1,2.4,147.6,0.3
1653849000,0.0,2.1,144.0,0.3
1653852600,0.0,1.9,136.6,0.4
1653856200,,,136.8,0.3
1653859800,,,130.7,
1653863400,0.0,1.7,129.5,
1653867000,0.0,2.0,134.5,
1653870600,0.0,3.9,159.6,0.5
1653881400,1.6,8.7,286.0,
1653885000,,,275.3,
1653888600,0.0,9.0,,
1653892200,,,341.5,0.1
1653895800,0.2,8.5,388.5,
1653899400,0.1,8.6,405.2,0.4
1653903000,0.7,10.6,478.4,0.2
1653906600,2.3,11.3,513.3,0.2
1653910200,4.8,12.8,650.5,0.6
1653913800,5.1,14.5,587.5,1.7
1653917400,1.2,7.0,197.9,1.2
1653921000,0.2,3.7,115.5,0.5
1653924600,0.1,3.2,110.8,0.5
1653928200,0.0,2.1,97.8,0.3
1653931800,0.0,1.7,92.4,0.4
1653935400,0.0,1.8,92.0,0.4
1653939000,0.0,1.9,101.2,0.4
1653942600,0.0,1.8,99.7,0.4
1653946200,0.0,1.7,95.2,0.4
1653949800,0.1,2.2,96.7,0.4
1653953400,0.0,2.0,102.5,0.4
1653957000,0.0,3.5,129.9,0.3
1653960600,0.2,11.1,182.0,0.4
1653964200,0.0,12.9,370.4,0.5
1653967800,0.1,10.9,292.0,0.5
1653971400,0.0,8.1,227.2,0.4
1653975000,0.2,14.5,,0.4
1653978600,,,249.7,0.4
1653982200,0.2,9.1,299.9,
1653985800,0.2,8.8,349.1,0.5
1653989400,0.8,11.0,440.5,0.4
1653993000,4.4,16.3,479.8,0.5
1653996600,15.2,29.3,611.4,0.9
1654000200,15.2,33.3,781.9,2.5
1654003800,6.3,24.8,372.3,3.8
1654007400,1.1,9.9,183.9,3.2
1654011000,0.3,4.9,129.7,1.5
1654014600,0.1,3.0,112.8,0.8
1654018200,0.2,3.6,103.7,1.0
1654021800,0.1,2.5,103.8,0.7
1654025400,0.1,2.4,142.8,0.8
1654029000,0.1,2.5,135.2,1.2
1654032600,0.1,2.3,133.0,1.1
1654036200,0.1,2.9,139.7,1.5
1654039800,0.0,3.1,142.1,2.0
1654043400,0.0,4.9,161.6,1.4
1654047000,0.0,8.4,,1.3
1654050600,,,233.9,1.2
1654054200,0.0,10.7,244.4,
1654057800,0.0,9.9,189.2,0.9
1654061400,0.0,8.7,,0.7
1654065000,,,183.0,0.9
1654068600,0.3,15.2,180.9,
1654072200,0.2,14.9,199.0,0.9
1654075800,0.4,15.2,208.5,0.8
1654079400,3.3,22.1,255.2,0.9
1654083000,6.4,24.0,298.5,1.0
1654086600,1.9,12.3,217.6,1.1
1654090200,0.9,8.2,185.7,0.8
1654093800,0.2,3.8,136.6,1.0
1654097400,0.2,3.6,135.2,1.0
1654101000,0.1,3.2,124.3,1.1
1654104600,0.3,3.6,119.5,0.9
1654108200,0.3,3.4,119.2,1.2
1654111800,0.3,3.4,115.3,1.8
1654115400,0.1,2.8,103.0,0.7
1654119000,0.1,3.0,104.2,0.7
1654122600,0.1,3.3,107.9,1.3
1654126200,0.1,4.0,110.5,1.1
1654129800,,,90.0,
1654133400,,,78.1,
1654137000,0.0,3.6,87.0,
1654140600,0.0,3.9,91.3,0.2
1654144200,0.0,3.9,90.3,0.5
1654147800,0.0,3.7,,0.6
1654151400,,,90.0,0.6
1654155000,0.0,6.4,90.3,
1654158600,0.0,4.2,94.1,0.7
1654162200,0.1,4.7,104.3,0.5
1654165800,0.1,6.2,117.2,0.5
1654169400,0.2,5.6,139.7,0.5
1654173000,0.5,6.0,146.0,0.6
1654176600,0.4,5.2,150.6,0.7
1654180200,0.5,4.6,128.6,0.7
1654183800,0.6,6.0,129.7,0.8
1654187400,0.4,6.3,134.9,0.8
1654191000,0.4,5.4,129.6,1.7
1654194600,0.2,4.9,131.9,1.2
1654198200,0.4,5.0,188.6,0.6
1654201800,0.3,3.8,135.6,0.8
1654205400,0.2,4.4,152.0,0.6
1654209000,0.1,3.0,135.6,0.6
1654212600,0.0,2.7,130.2,0.5
1654216200,0.0,2.8,142.4,0.5
1654219800,0.0,3.0,143.6,0.5
1654223400,0.0,3.6,142.2,0.5
1654227000,0.0,4.8,159.6,0.6
1654230600,0.0,4.6,172.4,0.5
1654234200,0.0,4.2,,0.5
1654237800,,,159.9,0.5
1654241400,0.5,7.6,170.1,
1654245000,0.6,8.5,170.4,0.6
1654248600,1.7,12.4,181.7,0.4
1654252200,7.8,18.7,213.4,0.6
1654255800,18.0,29.3,271.3,0.7
1654259400,14.1,25.5,320.2,0.6
1654263000,6.3,18.5,254.5,0.7
1654266600,2.2,10.2,187.9,0.9
1654270200,0.6,4.8,152.9,
1654273800,0.2,3.8,140.5,
1654277400,0.1,4.0,143.9,
1654281000,0.2,3.5,138.8,0.0
1654284600,0.1,2.8,127.9,-0.2
1654288200,0.1,2.8,145.4,-0.1
1654291800,0.0,2.3,132.8,-0.2
1654295400,0.0,2.4,133.6,-0.1
1654299000,0.0,2.7,142.6,-0.1
1654302600,0.0,6.8,196.6,-0.1
1654306200,0.0,12.0,327.9,0.0
1654309800,0.1,13.1,399.9,0.0
1654313400,0.1,14.6,382.1,-0.1
1654317000,0.0,13.3,383.7,-0.1
1654320600,0.1,12.1,,-0.1
1654324200,,,385.8,-0.1
1654327800,0.3,14.9,378.3,
1654331400,1.0,15.0,346.8,-0.2
1654335000,0.4,11.1,307.9,
1654338600,4.4,17.4,297.9,-0.2
1654342200,2.1,9.9,243.8,-0.1
1654345800,0.5,3.7,148.4,-0.1
1654349400,0.3,2.1,128.5,-0.2
1654353000,0.2,1.9,121.2,-0.1
1654356600,0.1,1.4,116.2,-0.1
1654360200,0.0,1.4,119.1,
1654363800,0.0,1.4,120.0,-0.1
1654367400,0.1,1.9,121.6,0.0
1654371000,0.0,1.4,121.4,
1654374600,0.0,1.3,123.0,
1654378200,0.0,1.3,123.7,0.0
1654381800,0.0,1.4,123.0,0.0
1654385400,0.0,2.4,144.7,-0.2
1654389000,0.0,2.7,144.6,
1654392600,0.0,3.3,165.3,-0.1
1654396200,0.0,3.2,161.7,
1654399800,0.0,2.6,146.3,-0.1
1654403400,0.0,2.1,139.0,-0.2
1654407000,0.0,2.5,,0.4
1654410600,,,163.2,0.0
1654414200,0.1,4.6,171.8,
1654417800,0.0,3.1,158.4,0.0
1654421400,0.0,3.6,160.9,-0.2
1654425000,0.2,4.3,166.5,
1654428600,0.8,5.1,178.9,-0.2
1654432200,1.0,5.3,187.2,-0.1
1654435800,1.2,6.4,222.7,0.3
1654439400,1.8,9.4,248.7,1.3
1654443000,1.3,7.8,220.1,2.6
1654446600,0.7,6.0,233.8,2.3
1654450200,0.6,5.5,151.3,1.5
1654453800,0.1,3.3,138.9,0.7
1654457400,0.0,3.1,152.1,0.3
1654461000,0.0,2.6,147.9,0.1
1654464600,0.0,2.2,153.3,0.2
1654468200,0.0,2.1,158.2,0.2
1654471800,0.0,2.0,140.4,0.0
1654475400,0.0,2.6,147.2,-0.1
1654479000,0.0,5.7,199.4,0.0
1654482600,0.0,9.4,287.8,0.2
1654486200,0.0,8.5,255.2,0.0
1654489800,0.0,7.6,268.4,-0.1
1654493400,0.0,7.1,,-0.1
1654497000,,,200.1,-0.2
1654500600,0.1,13.2,182.7,
1654504200,0.2,9.2,175.4,0.0
1654507800,0.6,15.3,192.0,-0.2
1654511400,2.1,16.7,224.0,-0.1
1654515000,4.8,19.1,278.1,0.2
1654518600,1.5,9.8,185.2,0.5
1654522200,0.6,5.3,163.1,0.1
1654525800,0.4,4.1,148.7,0.3
1654529400,0.3,3.4,149.1,0.0
1654533000,0.1,3.0,146.8,-0.1
1654536600,0.2,3.0,150.2,0.0
1654540200,0.1,3.6,149.2,0.1
1654543800,0.1,3.7,161.5,0.1
1654547400,0.0,3.9,178.2,0.0
1654551000,0.2,6.1,205.3,-0.1
1654554600,0.2,6.3,214.0,-0.1
1654558200,0.1,6.5,214.5,0.0
1654561800,0.0,8.2,233.9,0.0
1654565400,0.0,14.3,377.9,0.0
1654569000,0.1,15.1,348.7,0.1
1654572600,0.0,13.0,194.3,2.2
1654576200,0.0,4.0,151.1,0.3
1654579800,0.0,3.4,,0.0
1654583400,,,143.8,0.0
1654587000,0.0,3.6,140.8,
1654590600,0.0,5.8,143.4,0.0
1654594200,0.0,4.8,152.7,-0.2
1654597800,0.1,8.4,171.8,-0.2
1654601400,0.5,14.9,213.6,-0.2
1654605000,0.9,15.8,223.9,0.2
1654608600,0.9,15.6,204.3,0.8
1654612200,0.5,8.5,174.1,0.4
1654615800,0.3,5.3,176.1,0.1
1654619400,0.4,5.5,178.4,0.2
1654623000,0.6,4.7,175.9,0.1
1654626600,0.4,4.3,172.3,0.0
1654630200,0.4,3.2,151.7,-0.2
1654633800,0.3,3.0,146.3,
1654637400,0.1,2.4,139.1,-0.2
1654641000,0.1,2.6,141.8,-0.2
1654644600,0.0,2.2,127.7,
1654648200,0.0,3.5,120.0,-0.2
1654651800,0.0,5.9,,-0.2
1654655400,,,138.6,-0.2
1654659000,0.0,3.3,144.4,
1654662600,0.0,2.2,138.1,-0.2
1654666200,0.0,1.8,,
1654669800,,,127.9,-0.2
1654673400,0.1,3.0,125.8,
1654677000,0.0,5.0,135.3,-0.1
1654680600,0.2,7.9,146.7,
1654684200,0.3,5.8,150.8,
1654687800,1.1,7.0,159.7,-0.1
1654691400,3.3,11.4,198.1,
1654695000,3.1,10.2,210.9,
1654698600,1.7,6.9,191.6,0.2
1654702200,0.5,3.9,141.6,0.1
1654705800,0.2,2.4,128.3,0.0
